판례일련번호,구분,문장번호,내용
344947,판례내용,1,의 정 부 지 방 법 원
344947,판례내용,2,판 결
344947,판례내용,3,사 건 2023구단6098 영업정지처분취소
344947,판례내용,4,원 고 A
344947,판례내용,5,소송대리인 법무법인 아이엠
344947,판례내용,6,담당변호사 함○
344947,판례내용,7,피 고 구리시장
344947,판례내용,8,변 론 종 결 2023.11.22.
344947,판례내용,9,판 결 선 고 2024.3.13.
344947,판례내용,10,주 문
344947,판례내용,11,1.원고의 청구를 기각한다.
344947,판례내용,12,2.소송비용은 원고가 부담한다.
344947,판례내용,13,청 구 취 지
344947,판례내용,14,피고가 2023.3.27.
344947,판례내용,15,원고에 대하여 한 영업정지 2개월 처분을 취소한다.
344947,판례내용,16,이 유
344947,판례내용,17,1.처분의 경위
344947,판례내용,18,"가.원고는 구리시 B건물, 1 내지 3층에서 ‘C(이하 ‘이 사건 음식점’이라 한다)‘이라는 상호로 일반음식점을 운영하고 있다."
344947,판례내용,19,나.이 사건 음식점의 종업원인 D은 2023.2.5.
344947,판례내용,20,17:20경 이 사건 음식점을 방문한 청소년 2명에게 주류를 판매(이하 ’이 사건 위반행위‘라 하다)하다가 구리경찰서 경찰관에게 적발되었다.
344947,판례내용,21,다.구리경찰서로부터 적발 통보를 받은 피고는 사전통지 및 의견제출 절차를 거쳐 2023.3.27.
344947,판례내용,22,원고에 대하여 식품위생법 제44조 위반을 이유로 영업정지 2개월의 처분을 하였다(이하 ‘이 사건 처분’이라 한다).
344947,판례내용,23,라.원고는 이 사건 처분에 대하여 불복하여 경기도행정심판위원회에 행정심판을 청구하였으나 경기도행정심판위원회는 2023.6.19.
344947,판례내용,24,원고의 청구를 기각하는 재결을 하였다.
344947,판례내용,25,마.한편 D은 이 사건 위반행위와 관련하여 청소년보호법위반죄로 벌금 50만 원의 약식명령을 발령받아 확정되었다(의정부지방법원 남양주지원 2023고약1321).
344947,판례내용,26,"[인정근거] 다툼 없는 사실, 갑 제1 내지 15호증의 각 기재, 변론 전체의 취지"
344947,판례내용,27,2.이 사건 처분의 적법 여부
344947,판례내용,28,가.원고의 주장
344947,판례내용,29,"원고는 평소 종업원들에게 신분 확인을 철저히 하여 청소년에게 절대 주류를 제공하지 말아야 한다는 점에 관하여 수시로 교육하여 왔는데, 원고가 신장암 수술을 위해 병원에 입원한 상태에서 D이 청소년을 성년으로 오인하여 이 사건 위반행위를 한 점, 이 사건 위반행위 당시 청소년 2명 모두 외양이 성숙해 보였을 뿐 아니라 그 중 1명은 팔뚝에 문신이 있어 D으로서는 그들이 청소년인 줄 전혀 알 수 없었던 점, 코로나19로 큰 경제 손실을 입은 상태에서 다시 2개월간 영업을 하지 못하게 되면 대출금 등을 감당하기 어렵게 되고, 종업원들 또한 생계를 위협받게 되는 점, 이전 동종의 위반 전력은 17년 전의 것이라는 점 등에 비추어 보면, 식품위생법 시행규칙 제89조 [별표23] 감경기준에 따른 감경없이 내려진 이 사건 처분은 그로 인하여 얻는 공익보다 침해되는 원고의 사익이 훨씬 큰 경우에 해당한다."
344947,판례내용,30,따라서 이 사건 처분은 재량권을 일탈․남용한 위법이 존재하여 취소되어야 한다.
344947,판례내용,31,나.관련법령
344947,판례내용,32,별지 관련법령 기재와 같다.
344947,판례내용,33,다.판단
344947,판례내용,34,"1)제재적 행정처분이 재량권의 범위를 일탈하였거나 남용하였는지는 처분사유인 위반행위의 내용과 위반의 정도, 처분에 의하여 달성하려는 공익상의 필요와 개인이 입게 될 불이익 및 이에 따르는 여러 사정 등을 객관적으로 심리하여 공익침해의 정도와 처분으로 인하여 개인이 입게 될 불이익을 비교․교량하여 판단하여야 한다."
344947,판례내용,35,"제재적 행정처분이 처분기준에 부합한다 하여 곧바로 처분이 적법한 것이라고 할 수는 없지만, 처분기준이 그 자체로 헌법 또는 법률에 합치되지 않거나 그 기준을 적용한 결과가 처분사유인 위반행위의 내용 및 관계 법령의 규정과 취지에 비추어 현저히 부당하다고 인정할 만한 합리적인 이유가 없는 한, 섣불리 그 기준에 따른 처분이 재량권의 범위를 일탈하였다거나 재량권을 남용한 것으로 판단해서는 안 된다(대법원 2019.9.26."
344947,판례내용,36,선고 2017두48406 판결 등 참조).
344947,판례내용,37,"2)앞서 든 증거들에 변론 전체의 취지를 더하여 알 수 있는 다음과 같은 사정들에 비추어 보면, 원고가 주장하는 사정을 감안하더라도 이 사건 처분이 재량권을 일탈․남용하여 위법하다고 볼 수 없다."
