판례일련번호,구분,문장번호,내용
342730,판례내용,1,서 울 행 정 법 원
342730,판례내용,2,제 1 3 부
342730,판례내용,3,판 결
342730,판례내용,4,사 건 2021구합82519 유족급여및장의비부지급처분취소
342730,판례내용,5,원 고 A
342730,판례내용,6,소송대리인 법무법인 마중
342730,판례내용,7,"담당변호사 변○, 윤○"
342730,판례내용,8,피 고 근로복지공단
342730,판례내용,9,변 론 종 결 2023.6.22.
342730,판례내용,10,판 결 선 고 2023.11.16.
342730,판례내용,11,주 문
342730,판례내용,12,1.원고의 청구를 기각한다.
342730,판례내용,13,2.소송비용은 원고가 부담한다.
342730,판례내용,14,청 구 취 지
342730,판례내용,15,피고가 2021.8.12.
342730,판례내용,16,원고에 대하여 한 유족급여 및 장의비 부지급처분을 취소한다.
342730,판례내용,17,이 유
342730,판례내용,18,1.처분의 경위
342730,판례내용,19,"가.망 B(C생, 이하 ‘망인’이라 한다)는 2019.3.11."
342730,판례내용,20,"D와 사이에 근로계약을 체결하고 어린이집 보육교사 대체업무 등을 수행하던 자이고, 원고는 망인의 배우자이다."
342730,판례내용,21,나.망인은 2021.1.23.
342730,판례내용,22,06:15경 본인의 자택 내 거실에서 천장을 보고 누운 자세로 사망한 채 발견되었다.
342730,판례내용,23,망인에 대한 사체검안서에는 망인의 사인이 ‘불상’으로 기재되어 있다.
342730,판례내용,24,"다.원고는 망인의 사망이 업무상 재해에 해당한다고 주장하면서 피고에게 유족급여 및 장의비 지급을 청구하였으나, 피고는 2021.8.12."
342730,판례내용,25,"‘망인의 업무상 과로를 인정하기 어렵고, 사망원인을 추정하기 어려우며, 사망 약 한 달 전 발생한 교통사고와 사망 사이의 인과관계를 인정하기 어려워, 사망과 업무 사이의 상당인과관계를 인정하기 어렵다’는 이유로 유족급여 및 장의비 부지급 처분(이하 ‘이 사건 처분’이라 한다)을 하였다."
342730,판례내용,26,"[인정근거] 다툼 없는 사실, 갑 제1 내지 3, 8, 9호증, 을 제4호증의 각 기재 및 변론 전체의 취지"
342730,판례내용,27,2.처분의 적법 여부
342730,판례내용,28,가.원고의 주장
342730,판례내용,29,업무상 사망을 인정하기 위한 요건으로서의 상당인과관계는 의학적·자연과학적으로 명백하지는 않더라도 업무와 사망 사이에 상당인과관계가 있다고 추단되는 경우이면 족한 것이다.
342730,판례내용,30,"장거리 통근으로 인한 업무상 과로에 영·유아 보육이라는 업무의 특성으로 인한 정신적 긴장이 더하여져, 급성 심근경색이나 뇌출혈 등의 심·뇌혈관 질환이 발생하여 망인이 사망에 이르렀을 가능성이 충분하다."
342730,판례내용,31,또한 망인은 2020.12.22.
342730,판례내용,32,"출퇴근 도중 발생한 교통사고(이하 ‘이 사건 교통사고’라고 한다)로 입원치료를 받았으며, 망인에게 뇌혈관 관련 기왕증이 없었던 점을 고려하여 보면, 이 사건 교통사고로 인한 뇌혈관질환 발병으로 사망에 이르렀을 가능성도 충분하다."
342730,판례내용,33,"따라서 망인의 사망과 업무 사이에는 상당인과관계가 인정되고, 이와 다른 전제에서 한 이 사건 처분은 위법하다."
342730,판례내용,34,나.관련 법령
342730,판례내용,35,별지 기재와 같다.
342730,판례내용,36,다.인정사실
342730,판례내용,37,1)망인의 담당업무 및 근무형태
342730,판례내용,38,○ 입사일자 : 2019.3.11.
342730,판례내용,39,○ 고용형태 : 계약직(상용)
342730,판례내용,40,○ 근무형태 : 주 5일 근무(월~금)
342730,판례내용,41,○ 근무시간 : 1일 8시간 (09:00 ~18:00)
342730,판례내용,42,○ 휴게시간 : 근무시간 내 1시간 (파견 어린이집 상황에 따라 다름)
342730,판례내용,43,○ 직무내용: 지정된 어린이집 보육교사 대행업무
342730,판례내용,44,○ 세부 업무내용 예시(파견 어린이집 2021.1.18.
342730,판례내용,45,~ 1.21.하루 일과표 기준)
342730,판례내용,46,- 07:30 ~ 09:00: 등원 및 통합보육활동
342730,판례내용,47,- 09:00 ~ 09:20: 기저귀 갈이 및 손씻기
342730,판례내용,48,- 09:20 ~ 10:00: 오전간식
342730,판례내용,49,- 10:00 ~ 11:00: 실내자유놀이
342730,판례내용,50,"- 10:50 ~ 11:00 / 15:00 ~ 16:00 / 16:00 ~ 19:30: 정리정돈, 기저귀 갈이, 배변활동, 손씻기"
342730,판례내용,51,- 11:00 ~ 11:30: 실외놀이
342730,판례내용,52,- 11:30 ~ 11:40: 보육실 이동 및 기저귀갈이 배변활동 및 손 씻기
342730,판례내용,53,- 11:40 ~ 12:30: 점심식사 및 이닦기
342730,판례내용,54,- 12:30 ~ 14:20: 낮잠 및 휴식
342730,판례내용,55,"- 14:20 ~ 14:30: 이불 정리하기 및 기저귀 갈이, 배변활동 및 손 씻기"
342730,판례내용,56,- 14:30 ~ 15:00: 오후간식
342730,판례내용,57,- 15:00 ~ 17:30: 오후 실내자유놀이 기본 교육 및 연장보육 개별 귀가지도
342730,판례내용,58,2)피고가 산정한 망인의 업무시간
342730,판례내용,59,○ 발병 전 1주간: 32시간
342730,판례내용,60,○ 발병 전 4주간 1주당 평균: 18시간 30분
342730,판례내용,61,○ 발병 전 12주간 1주당 평균: 22시간 10분
342730,판례내용,62,3)망인의 건강상태
342730,판례내용,63,○ 건강보험 수진내역
342730,판례내용,64,- 2016.6.18.
342730,판례내용,65,"E병원(두통, 구토)"
342730,판례내용,66,- 2016.11.15.
342730,판례내용,67,F병원(구토를 동반한 구역)
342730,판례내용,68,- 2018.2.20.
342730,판례내용,69,"G병원(상세불명의 아나필락시스쇼크, 호흡곤란)"
342730,판례내용,70,- 2019.4.18.
342730,판례내용,71,/ 2019.4.30.
342730,판례내용,72,"F병원(기타편두통, 구역)"
342730,판례내용,73,- 2021.1.6.
342730,판례내용,74,"H한방병원(요추의염좌및긴장, 경추의염좌및긴장)"
342730,판례내용,75,※ 2020.12.22.
342730,판례내용,76,"퇴근길 이 사건 교통사고 발생, 2020.12.24."
342730,판례내용,77,~ 2021.1.4.
342730,판례내용,78,"H한방병원 입원치료, 2021.1.6."
