판례일련번호,구분,문장번호,내용
340257,판례내용,1,서 울 고 등 법 원
340257,판례내용,2,제 1 1 행 정 부
340257,판례내용,3,판 결
340257,판례내용,4,사 건 2021누75940 이행강제금부과처분취소
340257,판례내용,5,"원고, 항소인 A 주식회사"
340257,판례내용,6,소송대리인 법무법인 세림
340257,판례내용,7,담당변호사 김○
340257,판례내용,8,"피고, 피항소인 서울지방노동위원회"
340257,판례내용,9,제1 심판결 서울행정법원 2021.12.9.
340257,판례내용,10,선고 2021구합159 판결
340257,판례내용,11,변 론 종 결 2022.6.15.
340257,판례내용,12,판 결 선 고 2022.7.20.
340257,판례내용,13,주 문
340257,판례내용,14,1.원고의 항소를 기각한다.
340257,판례내용,15,2.항소비용은 원고가 부담한다.
340257,판례내용,16,청구취지 및 항소취지
340257,판례내용,17,제1심판결을 취소한다.
340257,판례내용,18,피고가 2020.12.4.
340257,판례내용,19,"원고에게 한 5,000,000원의 이행강제금 부과처분을 취소한다."
340257,판례내용,20,이 유
340257,판례내용,21,1.제1심판결의 인용 등
340257,판례내용,22,"이 법원이 이 사건에 관하여 설시할 이유는, 제1심판결 중 해당 부분을 다음 2항과 같이 다시 고쳐 쓰는 것 외에는 제1심판결의 이유 부분(그 별지 ‘관계 법령’ 부분은 포함하되, ‘3.결론’ 부분은 제외)기재와 같으므로, 원고의 이 법원에서의 주장 역시 제1심에서의 그것과 크게 다르지 아니한바, 원고가 당심에 추가로 제출한 증거(갑 제22 내지 24호증, 가지번호 포함, 이하 같다)를 보태어 원고가 강조한 주장을 면밀히 재차 검토하여 보더라도 제1심의 사실 인정과 판단을 달리 보기 어렵다, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다."
340257,판례내용,23,2.다시 고쳐 쓰는 부분
340257,판례내용,24,○ 제1심판결문 6쪽 12행부터 7쪽 7행까지 부분(“다.판단” 부분)을 아래○와 같이 다시 고쳐 쓴다.
340257,판례내용,25,【 다.판단
340257,판례내용,26,"앞서 인정한 사실 및 갑 제5호증의 기재에 변론 전체의 취지를 더하여 알 수 있는 다음의 사정을 종합하면, 이 사건 근로자가 직무변경에 동의하였다거나 이 사건 근로자가 이 사건 구제명령 이후 수행하게 된 유지보수 업무가 위 근로자가 종전에 종사하였던 기술개발 연구원과 유사한 직급․직무라고 볼 수 없다, 따라서 이 사건 구제명령 중 원직복직명령이 이행되지 않았다는 전제에서 이루어진 이 사건 처분은 적법하다."
340257,판례내용,27,① 이 사건 근로자가 2차 복직명령 이후 이 사건 인사발령통지에 의하여 지시받은 A/S 업무는 하드웨어 메인보드의 불량 여부를 점검하고 이를 수리하는 단순 업무에 불과하여 이 사건 근로자가 이 사건 해고 이전에 수행하던 월패드 개발업무와는 그 성격이 질적으로 다르다.
340257,판례내용,28,"② 이 사건 근로자가 자신에게 A/S 업무를 지시하는 내용이 기재된 이 사건 인사발령통지서에 서명한 사실이 인정되기는 한다, 이 사건 인사발령통지서의 제목과 내용, 서명할 당시의 상황 등에 비추어 볼 때, 위 서명은 이 사건 근로자가 위 통지서를 수령하였음을 확인하는 취지임은 분명하나, 더 나아가 이 사건 근로자가 위 통지서에 기재된 업무지시에 따라 A/S 업무를 담당하는 것에 무조건적으로 동의한다거나 또는 이를 이 사건 초심판정에 따른 원직복직으로 받아들이겠다는 취지로까지 해석하기는 어렵고, 원고가 당심에 제출한 갑 제22, 23호증의 각 기재만으로는 위 판단을 번복하기에 부족하다."
340257,판례내용,29,"③ 원고는, 이 사건 근로자가 2020.7.28."
340257,판례내용,30,"서울지방노동위원회의 심문회의에서 ‘유지보수업무라면 원직복직으로 볼 수 있을 텐데도 청소업무를 지시하였다’는 말을 하였다고 주장하고 있으나, 위 심문회의 녹취록에 의하면, 이 사건 근로자는 단지 ‘컴퓨터를 활용하지 않고 종사할 수 있는 업무가 청소업무 밖에 없었다’는 취지의 원고 측 주장에 대하여 반박하면서 ‘A/S와 같은 업무도 있는데 청소업무를 시켰다는 것은 이 사건 근로자를 괴롭혀서 다시 자진퇴사를 하게 만들겠다는 의도로 보인다’는 취지의 견해를 밝혔을 뿐, 원고의 주장과 같이 이 사건 근로자가 A/S 업무라면 원직복직으로 인정하겠다는 취지로 진술을 한 사실은 확인되지 않는다."
