판례일련번호,구분,문장번호,내용
339778,판례내용,1,대 전 지 방 법 원
339778,판례내용,2,제 3 행 정 부
339778,판례내용,3,판 결
339778,판례내용,4,사 건 2020구합104803 도로점용 불허가처분 등 취소청구의 소
339778,판례내용,5,원 고 A
339778,판례내용,6,소송대리인 법무법인 상승
339778,판례내용,7,"담당변호사 어○, 전○"
339778,판례내용,8,피 고 대전지방국토관리청장
339778,판례내용,9,변 론 종 결 2022.7.14.
339778,판례내용,10,판 결 선 고 2022.9.29.
339778,판례내용,11,주 문
339778,판례내용,12,1.원고의 청구를 모두 기각한다.
339778,판례내용,13,2.소송비용은 원고가 부담한다.
339778,판례내용,14,청 구 취 지
339778,판례내용,15,피고가 2020.6.12.
339778,판례내용,16,원고에 대하여 한 도로점용 불허가처분 및 비관리청 도로공사 시행허가 불허가처분을 각 취소한다.
339778,판례내용,17,이 유
339778,판례내용,18,1.처분의 경위
339778,판례내용,19,가.원고는 2019.7.12.
339778,판례내용,20,"B로부터 주유소를 설치하여 운영할 목적으로 아산시 C 답 1,520㎡(이하 ‘이 사건 주유소 부지’라 한다)를 매수한 후, 2020.1.7."
339778,판례내용,21,이 사건 주유소 부지에 관한 소유권이전등기를 마쳤다.
339778,판례내용,22,나.원고는 2020.3.10.
339778,판례내용,23,"아산시장에게 점용의 목적을 ‘위험물 저장 및 처리시설(주유소)부지조성 공사에 따른 진출입로 사용 및 우수관 연결’, 점용 장소를 이 사건 주유소 부지와 인접한 ‘아산시 D 외 3필지, 면적 1,101㎡’, 점용 기간을 ‘허가일로부터 2026.12.31.까지’로 하는 도로점용허가 신청을 하였다."
339778,판례내용,24,다.아산시장은 2020.3.12.
339778,판례내용,25,“도로법 제23조(도로관리청)에 의거 해당 도로(아산시 D 일원)의 도로관리청은 대전지방국토관리청 예산국토관리사무소“라는 이유로 원고의 도로점용허가 신청을 반려하였다.
339778,판례내용,26,라.원고는 2020.5.7.
339778,판례내용,27,"피고 산하 예산국토관리사무소장에게, 공사의 목적을 ‘위험물 저장 및 처리시설(주유소)부지조성 공사에 따른 진출입로 개설 및 우수관 연결’, 시행 장소를 ‘아산시 D 외 2필지’로 하는 비관리청 도로공사 시행허가 신청을 하였고, 점용의 목적을 ‘위험물 저장 및 처리시설(주유소)부지조성 공사에 따른 진출입로 개설 및 우수관 연결’, 점용 장소를 ‘아산시 D 답 1,167㎡ 중 667㎡, E 답 3,699㎡ 중 53㎡, F 구 293㎡ 중 39㎡, 합계 759㎡’, 점용 기간을 ‘허가일로부터 2026.12.31.까지’로 하는 도로점용허가 신청을 하였다(이하 함께 ‘이 사건 각 신청’이라 한다)."
339778,판례내용,28,마.이후 원고는 2020.5.25.
339778,판례내용,29,"이 사건 각 신청에 관하여 비관리청 도로공사 시행허가 신청의 시행 장소를 ‘아산시 D 외 3필지’로 변경하고, 도로점용허가 신청의 점용 장소를 ‘아산시 D 답 1,167㎡ 중 828㎡, E 답 3,699㎡ 중 77㎡, F 구 293㎡ 중 39㎡, G 답 930㎡ 중 157㎡, 합계 1,101㎡(이하 ’이 사건 신청지‘라 한다)’로 각 변경하는 내용의 보완서류를 제출하였다."
339778,판례내용,30,바.피고는 예산국토관리사무소장을 통해서 2020.6.12.
339778,판례내용,31,"원고의 이 사건 각 신청에 관하여 “해당 신청은 교차로가 설치된 도로의 본선에 대한 진·출입로 개설 및 우수관 매설을 계획하였으나, 이는 도로와 다른 시설의 연결에 관한 규칙 제6조(연결허가의 금지구간)제3항에 따른 연결허가 금지구간에 해당된다.”는 이유로 각 불허가 통지를 하였다(이하 함께 ‘이 사건 각 처분’이라 한다)."
