판례일련번호,구분,문장번호,내용
342498,판례내용,1,부산고등법원
342498,판례내용,2,제 1 행정부
342498,판례내용,3,판결
342498,판례내용,4,사건 2023누21570 영업정지처분취소
342498,판례내용,5,"원고, 항소인 주식회사 A"
342498,판례내용,6,소송대리인 변호사 주○
342498,판례내용,7,"피고, 피항소인 부산광역시 강서구청장"
342498,판례내용,8,소송대리인 변호사 김○
342498,판례내용,9,제1심판결 부산지방법원 2023.5.17.
342498,판례내용,10,선고 2023구단20045 판결
342498,판례내용,11,변론 종결 2023.8.25.
342498,판례내용,12,판결 선고 2023.9.22.
342498,판례내용,13,주문
342498,판례내용,14,1.원고의 항소를 기각한다.
342498,판례내용,15,2.항소비용은 원고가 부담한다.
342498,판례내용,16,청구취지 및 항소취지
342498,판례내용,17,제1심판결을 취소한다.피고가 2022.11.8.
342498,판례내용,18,원고에게 한 1개월의 영업정지처분을 취소한다.
342498,판례내용,19,"○ 식품위생법 시행규칙 제89조 [별표 23]의 일반기준 11호는 “식품등의 출입·검사·수거 등에 따른 위반행위에 대한 행정처분의 경우에는 그 위반행위가 해당 식품 등의 제조·가공·운반·진열·보관 또는 판매·조리과정 중의 어느 과정에서 기인하는지 여부를 판단하여 그 원인제공자에 대하여 처분하여야 한다.다만, 유통전문판매영업자가 판매하는 식품등이 법 제4조부터 제7조까지, 제8조, 제9조 및 제12조의2를 위반한 경우로서 그 위반행위의 원인제공자가 해당 식품등을 제조·가공한 영업자인 경우에는 해당 식품등을 제조·가공한 영업자와 해당 유통전문판매영업자에 대하여 함께 처분하여야 한다”고 규정하고 있는데, 여기서 ‘함께 처분한다’의 의미는 제조·가공영업자와 유통전문판매영업자에게 반드시 동일한 내용의 제재처분을 하여야 한다는 것이 아니라, 제조·가공영업자뿐만 아니라 유통전문판매영업자에 대해서도 제재처분을 하여야 한다는 것으로 풀이함이 타당하다.그 이유는 다음과 같다."
342498,판례내용,20,"① 위 규정의 전체적인 내용은, 원칙적으로 식품위생법 위반행위에 대해서는 그 원인제공자에 대해서만 제재처분을 하고, 원인제공자가 아닌 자에 대해서는 제재처분을 하지 않지만, 예외적으로 유통전문판매영업자는 식품위생법 위반행위의 원인을 제공하지 않았다고 하더라도, 그가 판매하는 식품 등을 제조·가공한 영업자가 식품위생법 제4조부터 제7조까지, 제8조, 제9조 및 제12조의2 위반행위의 원인을 제공한 경우에는 제조·가공영업자뿐만 아니라 그 식품 등을 판매한 유통전문판매영업자에게도 제재처분을 하여야 한다는 것이다."
