판례일련번호,구분,문장번호,내용
158992,판시사항,1,과세대상인 양도행위 이전에 한 계약을 해제하기 위하여 지급한 위약금이 양도가액에서 공제될 수 있는지 여부
158992,판결요지,2,양도소득의 과세대상인 양도행위 이전에 한 별도의 매매계약을 해제하기 위하여 지출한 위약금은 이 사건 양도와는 직접관련이 없는 것이고
158992,판결요지,3,소득세법 제45조 소정의 필요경비도 아니므로 이 사건 양도로 인한 총수입 금액(양도가액)에서 이를 공제하거나 손금으로 처리될 성질의 것이 아니다.
158992,참조조문,4,"소득세법 (1975.12.22 법률 제2796호) 제23조 제1항,"
158992,참조조문,5,"제23조 제2항,"
158992,참조조문,6,제45조
158992,판례내용,7,"【원고, 피상고인】   이○  소송대리인 변호사 변○"
158992,판례내용,8,"【피고, 상고인】   대구세무서장  소송수행자 박○ 외 4인"
158992,판례내용,9,【원 판 결】
158992,판례내용,10,대구고등법원 1979.10.30.
158992,판례내용,11,선고 79구25 판결
158992,판례내용,12,【주    문】
158992,판례내용,13,"원심판결을 파기하고, 사건을 대구고등법원으로 환송한다."
158992,판례내용,14,【이    유】  피고 소송수행자의 상고이유에 대하여 판단한다.
158992,판례내용,15,"원심은 판단하기를, 원고는 1976.5.29 이 사건 부동산을 소외 박○에게 35,420,000원에 매도하기로 계약을 체결하고 계약금으로 5,000,000원을 지급받았다가 같은 해 6.25 원고가 수령하였던 계약금 5,000,000원에 위약금 5,000,000원을 합한 10,000,000원을 박○ 앞으로 공탁하고 위 계약을 해제한 다음, 같은 해 6.28 소외 승림산업주식회사에 이를 45,000,000원에 매도한 것인 바, 원고가 박○에게 위약금으로 지급한 위 5,000,000원에 관하여는 관계법령상에 있어서는 이를 양도가액에서 공제할 필요경비로는 인정하고 있지 않지만, 원고가 이 사건 부동산의 양도로 인하여 얻은 실질상의 총 수입금(양도가액)은 위 45,000,000원에서 위약금으로 지급한 5,000,000원을 차감한 40,000,000원이라고 할 것이고, 또 양도가액에서 이를 공제할 성질의 것은 아니라고 한다 하더라도, 이 위약금은 이 사건 부동산의 양도로 인한 손금으로서 실질상의 양도소득금액에서는 역시 제외되어야 한다고 결론지어 이를 공제하지 아니하고 산출한 피고의 이 사건 양도소득세 부과처분은 위법하다고 판단하고 있다."
158992,판례내용,16,그러나
158992,판례내용,17,이 사건 양도 당시의
158992,판례내용,18,"소득세법 제23조 제2항에 의하면, 양도소득금액은 당해 자산의 양도로 인한 총 수입금액(양도가액)에서"
158992,판례내용,19,"같은 법 제45조의 규정에 의한 필요경비를 공제한 금액(양도차익)에서, 다시"
158992,판례내용,20,위 제23조 제2항 제1호 소정의 양도소득공제액과
158992,판례내용,21,"제2호 소정의 양도소득 특별공제액을 공제한 금액으로 한다고 규정하고 있는 데, 이 사건에 있어서와 같은 위약금은"
158992,판례내용,22,같은 법 제45조와
158992,판례내용,23,"시행령 제94조에서 필요경비로서 인정하지 않고 있음은 이미 원심이 판단하고 있는 바와 같고, 이 사건 위약금의 지급은 과세대상인 1976.6.28자 양도행위와는 다른 그 이전에 있어서의 별도의 계약때문에 지출된 것으로서 이 사건 양도와는 직접적으로는 관련이 없다 할 것이므로 이 사건양도로 인한 총 수입금액(양도가액)에서 이를 공제하거나, 이것이 이 사건 부동산의 양도로 인한 손금으로서 처리될 성질의 것은 되지 못한다고 할 것이다"
158992,판례내용,24,.
158992,판례내용,25,그렇다면 이 사건 위약금은 양도가액이나 양도소득금액에서 공제되어야 한다는 전제하의 원심판단은 결국
158992,판례내용,26,소득세법 제23조 제2항 및
158992,판례내용,27,제45조 등의 법리를 오해하여 판결에 영향을 미쳤다고 할 것이다.
158992,판례내용,28,"그러므로 피고의 상고이유를 받아들여 원심판결을 파기하고, 사건을 원심법원에 환송하기로 하여 관여법관들의 일치한 의견으로 주문과 같이 판결한다."
158992,판례내용,29,대법관 정○(재판장)양○ 김○
