판례일련번호,구분,문장번호,내용
339162,판례내용,1,울산지방법원
339162,판례내용,2,제1행정부
339162,판례내용,3,판결
339162,판례내용,4,사건 2023구합6551 교권보호위원회조치처분취소
339162,판례내용,5,원고 A
339162,판례내용,6,"미성년자이므로 법정대리인 친권자 부 B, 모 C"
339162,판례내용,7,소송대리인 법무법인 (유한)대륜
339162,판례내용,8,담당변호사 송○
339162,판례내용,9,피고 D중학교장
339162,판례내용,10,변론 종결 2023.10.26.
339162,판례내용,11,판결 선고 2023.11.16.
339162,판례내용,12,주문
339162,판례내용,13,1.원고의 청구를 기각한다.
339162,판례내용,14,2.소송비용은 원고가 부담한다.
339162,판례내용,15,청구 취지
339162,판례내용,16,피고가 원고에 대하여 2023.5.9.
339162,판례내용,17,한 특별교육 또는 심리치료와 학급교체처분 및 2023.7.4.
339162,판례내용,18,한 전학처분을 각 취소한다.
339162,판례내용,19,원고는 2023.4.11.
339162,판례내용,20,4교시 피해교원 E의 수업이 시작되었음에도 같은 반 G 학생에게 창문을 열라고 소리를 지르고 욕설을 하였다.
339162,판례내용,21,이를 제지하는 피해교원 E의 지시를 무시하고 지속적으로 욕설을 하였고 이러한 상황을 중재하기 위한 피해교원 E의 ‘더우면 복도에 잠시 나가 있으라’는 지시에도 계속해서 다른 학생에게 욕설을 하며 수업의 진행을 어렵게 하였다.
339162,판례내용,22,"복도 밖에서의 피해교원 E의 지도 과정에서도 흥분한 상태로 “씨발, 좆같잖아요.어떻게 참아요.” 등 욕설을 하였다(이하 ‘이 사건 ① 행위’라 한다)."
339162,판례내용,23,이유
339162,판례내용,24,1.처분의 경위
339162,판례내용,25,"가.원고는 2023.5.경 당시 D중학교 3학년에 재학 중이던 학생이고, 피해교원 E, F는 위 학교에 재직하는 교사들이다."
339162,판례내용,26,나.D중학교 교권보호위원회(이하 ‘이 사건 위원회’라 한다)는 2023.5.4.
339162,판례내용,27,"아래 표 기재와 같은 사안으로 심의한 결과, 원고가 피해교원 E에게 폭언, 모욕을 하여 교육활동 침해행위(명예에 관한 죄, 공무방해에 관한 죄)를 하였다고 보아, 원고에 대하여 교원의 지위 향상 및 교육활동 보호를 위한 특별법(이하 ‘교원지위법’이라 한다)제18조 제1항 제3호에 따른 학급교체 조치 및 같은 항 제5호에 따른 특별교육 또는 심리치료 5시간 병과 조치를 의결하였다."
339162,판례내용,28,D중학교 교장은 2023.5.9.
339162,판례내용,29,"원고에게 위 의결에 따라 특별교육 또는 심리치료, 학급교체 조치를 통지하였다(이하 ‘이 사건 학급교체 등 처분’이라 한다)."
339162,판례내용,30,"다.또한, 이 사건 위원회는 2023.6.30."
339162,판례내용,31,"아래 표 기재와 같은 사안으로 심의한 결과, 원고가 피해교원 F에게 폭언, 지도 불응, 성적 굴욕감․혐오감을 느끼게 하는 행위를 하여 교육활동 침해행위(명예에 관한 죄, 성희롱)를 하였다고 보아, 교원지위법 제18조 제1항 제6호에 따른 전학 조치를 의결하였다."
339162,판례내용,32,D중학교 교장은 2023.7.4.
339162,판례내용,33,원고에게 위 의결에 따라 전학 조치를 통지하였다(이하 ‘이 사건 전학 처분’이라 한다).
339162,판례내용,34,"[인정근거] 다툼 없는 사실, 갑 제1, 2호증, 을 제 1 내지 5, 19호증의 각 기재, 변론 전체의 취지"
339162,판례내용,35,2.원고 주장의 요지
339162,판례내용,36,가.이 사건 학급교체 등 처분의 위법성
339162,판례내용,37,"1)원고가 피해교원 E에게 다소 거친 발언을 한 것은 사실이나, 이는 친구와 다투는 것을 목격한 피해교원 E이 원고만 교실 밖으로 나가라고 하는 등 부당한 지시를 하여 이에 항의하는 과정에서 벌어진 일인 점, 원고는 공무방해의 의도가 없었고 피해교원 E에 대하여 사회적 평가를 저하시킬 만한 추상적 판단이나 경멸적 감정을 표현한 바 없어 공무방해 또는 명예에 관한 죄가 성립하지 않는 점 등에 비추어 이 사건 ① 행위는 교원지위법상의 교육활동 침해행위에 해당하지 않는다."
339162,판례내용,38,"2)피해교원 E에 대한 항의 발언 1회가 다소 과격하게 표현되었다는 이유로 학급 교체가 이루어지는 것은 과도한 처분인 점, 이 사건 학급교체 등 처분으로 인하여 원고가 받게 될 불이익보다 위 처분으로 얻을 공익이 크다고 보기 어려운 점 등을 고려하면, 이 사건 학급교체 등 처분은 재량권을 일탈․남용한 위법이 있다."
339162,판례내용,39,나.이 사건 전학 처분의 위법성
339162,판례내용,40,"1)교원지위법에 따른 전학 처분을 하기 전에는 특별교육 또는 심리치료를 받게 하여야 함에도, 피고는 이 사건 전학 처분 전 원고에게 특별교육 또는 심리치료를 안내한 사실이 없고, 처분서에도 특별교육 또는 심리치료가 기재되어 있지 아니하므로, 이 사건 전학 처분에는 절차적 하자가 존재한다."
339162,판례내용,41,"2)이 사건 ② 행위와 관련하여, 원고는 당시 피해교원 F가 원고를 보지 못한 것으로 생각하고 친구를 보면서 말한 것에 불과하므로 이를 피해교원 F에 대한 성적 언동에 해당한다고 보기 어려운 점, 이 사건 ③ 행위와 관련하여, 피해교원 F가 벌점 부과의 원인이 된 행위가 있은 때로부터 3일 뒤 벌점을 부과하면서 원고에게 아무런 사전 설명을 하지 아니하여 원고가 항의를 하였던 것이고, 원고가 폭언, 지도 불응 또는 모욕적 발언을 한 바 없는 점 등에 비추어, 원고의 위 각 행위는 교원지위법상의 교육활동 침해행위에 해당하지 않는다."
339162,판례내용,42,"3)이 사건 전학 처분은 중학생인 원고에게 내려질 수 있는 가장 중한 처분에 해당하는 점, 처분사유가 된 행위는 피해교원 F와의 오해에서 발생한 것이고, 피해교원 F에 대한 직접적인 행위가 아닌 점, 함께 처분을 받은 다른 학생과의 형평에 어긋나는 점 등을 고려하면, 이 사건 전학 처분은 재량권을 일탈․남용한 위법이 있다."
339162,판례내용,43,3.관계 법령
339162,판례내용,44,별지 기재와 같다.
339162,판례내용,45,4.이 사건 학급교체 등 처분에 관한 판단
339162,판례내용,46,가.처분사유의 존부
