판례일련번호,구분,문장번호,내용
343114,판례내용,1,인천지방법원
343114,판례내용,2,판결
343114,판례내용,3,사건 2023구단4312 자동차운전면허취소처분취소
343114,판례내용,4,원고 A
343114,판례내용,5,피고 인천광역시경찰청장
343114,판례내용,6,변론 종결 2024.3.15.
343114,판례내용,7,판결 선고 2024.4.26.
343114,판례내용,8,주문
343114,판례내용,9,1.원고의 청구를 기각한다.
343114,판례내용,10,2.소송비용은 원고가 부담한다.
343114,판례내용,11,청구 취지
343114,판례내용,12,피고가 2023.9.13.
343114,판례내용,13,"원고에 대하여 한 운전면허(제1종 대형, 제1종 보통, 제2종 원동기장치자전거)취소처분을 취소한다."
343114,판례내용,14,이유
343114,판례내용,15,1.처분의 경위
343114,판례내용,16,가.원고는 2023.8.16.
343114,판례내용,17,20:58경 인천 연수구 B 앞 노상에서 혈중알코올농도 0.087%의 술에 취한 상태로 개인형 이동장치를 운전하다가 경찰관에게 적발되었다.
343114,판례내용,18,나.피고는 2023.9.13.
343114,판례내용,19,"원고에 대하여 위와 같이 음주운전을 하였다는 이유로 도로교통법 제93조 제1항 제1호를 적용하여 운전면허(제1종 대형, 제1종 보통, 제2종 원동기장치자전거)를 취소하는 결정을 하였다(이하 ‘이 사건 처분’이라 한다)."
343114,판례내용,20,"다.원고는 이 사건 처분에 불복하여 행정심판을 청구하였으나, 중앙행정심판위원회는 2023.11.21."
343114,판례내용,21,원고의 청구를 기각하였다.
343114,판례내용,22,"[인정근거] 다툼 없는 사실, 갑 제1, 2, 3호증, 을 제1 내지 5호증의 각 기재, 변론 전체의 취지"
343114,판례내용,23,2.이 사건 처분의 적법 여부
343114,판례내용,24,가.원고의 주장
343114,판례내용,25,"원고의 음주운전으로 인한 피해사실이 없는 점, 이동거리는 800m 정도로 짧았던 점, 원고는 음주운전 조사에 적극 협조하였던 점, 원고는 건설업에 종사하는 자로서 업무상 운전면허가 필수적인 점, 원고의 가족 관계 및 경제적 어려움, 헌혈 및 자원봉사 활동 등을 고려할 때, 이 사건 처분은 원고에게 지나치게 가혹하여 재량권 일탈ㆍ남용한 위법이 있다."
343114,판례내용,26,나.관계 법령
343114,판례내용,27,별지 관계 법령의 기재와 같다.
343114,판례내용,28,다.판단
343114,판례내용,29,"1)제재적 행정처분이 재량권의 범위를 일탈하였거나 남용하였는지는, 처분사유인 위반행위의 내용과 위반의 정도, 처분에 의하여 달성하려는 공익상의 필요와 개인이 입게 될 불이익 및 이에 따르는 여러 사정 등을 객관적으로 심리하여 공익침해의 정도와 처분으로 개인이 입게 될 불이익을 비교ㆍ교량하여 판단하여야 한다(대법원 2022.4.14."
343114,판례내용,30,선고 2021두60960 판결 등 참조).
343114,판례내용,31,"자동차가 대중적인 교통수단이고 그에 따라 자동차운전면허가 대량으로 발급되어 교통상황이 날로 혼잡해짐에 따라 교통법규를 엄격히 지켜야 할 필요성은 더욱 커지는 점, 음주운전으로 인한 교통사고 역시 빈번하고 그 결과가 참혹한 경우가 많아 대다수의 선량한 운전자 및 보행자를 보호하기 위하여 음주운전을 엄격하게 단속하여야 할 필요가 절실한 점 등에 비추어 보면, 음주운전으로 인한 교통사고를 방지할 공익상의 필요는 더욱 중시되어야 하고 운전면허의 취소는 일반의 수익적 행정행위의 취소와는 달리 그 취소로 인하여 입게 될 당사자의 불이익보다는 이를 방지하여야 하는 일반예방적 측면이 더욱 강조되어야 한다(대법원 2019.1.17."
343114,판례내용,32,선고 2017두59949 판결 등 참조).
343114,판례내용,33,"2)앞서 든 증거들, 을 제6, 7, 8호증(가지번호 있는 것은 가지번호 포함)의 각 기재에 변론 전체의 취지를 종합하여 인정되는 다음과 같은 사정들에 비추어 보면, 원고가 주장하는 여러 사정을 참작하더라도 이 사건 처분이 비례의 원칙을 위반함으로써 재량권을 일탈ㆍ남용하여 위법하다고 볼 수 없다."
343114,판례내용,34,"따라서 이 사건 처분은 적법하고, 이를 다투는 원고의 주장은 이유 없다."
343114,판례내용,35,"① 원고에게 이 사건 당시 음주운전을 해야 할 불가피한 사정이 있었다고 보이지 아니하고, 이 사건 음주운전 당시 혈중알코올농도가 0.087%로 상당히 높은 점 등을 고려할 때, 원고의 운전면허를 취소함으로써 교통사고의 발생을 방지할 공익상 필요가 더욱 크다고 할 수 있다."
343114,판례내용,36,② 원고는 2009.7.8.
343114,판례내용,37,"혈중알코올농도 0.067%의 술에 취한 상태로 차량을 운전하여 면허정지처분을 받은 전력도 있으므로, 피고가 도로교통법 제93조 제1항 제2호를 적용할 경우에는 원고에 대하여 필요적으로 운전면허를 취소하여야 한다."
343114,판례내용,38,"③ 음주운전에 따른 취소처분은 운전자격을 영구히 박탈하는 것이 아니라 결격기간 경과 후 다시 운전면허 취득이 가능하므로, 제재 효과가 한시적이다."
343114,판례내용,39,3.결론
343114,판례내용,40,그렇다면 원고의 청구는 이유 없어 기각하기로 하여 주문과 같이 판결한다.
343114,판례내용,41,판사 최○
