판례일련번호,구분,문장번호,내용
340491,판례내용,1,서 울 고 등 법 원
340491,판례내용,2,제 3 행 정 부
340491,판례내용,3,판 결
340491,판례내용,4,사 건 2023누47178 증여세 부과처분 취소청구
340491,판례내용,5,"원고, 피항소인 A"
340491,판례내용,6,"소송대리인 변호사 이○, 조○, 양○, 이○, 김○"
340491,판례내용,7,"피고, 항소인 강남세무서장"
340491,판례내용,8,"소송대리인 법무법인 무○ 담당변호사 강○, 임○"
340491,판례내용,9,"법무법인 남산 담당변호사 이창, 최○"
340491,판례내용,10,제1 심판결 서울행정법원 2023.5.26.
340491,판례내용,11,선고 2021구합67503 판결
340491,판례내용,12,변 론 종 결 2024.5.9.
340491,판례내용,13,판 결 선 고 2024.8.22.
340491,판례내용,14,주 문
340491,판례내용,15,1.피고의 항소를 기각한다.
340491,판례내용,16,2.항소비용은 피고가 부담한다.
340491,판례내용,17,청구취지 및 항소취지
340491,판례내용,18,1.청구취지
340491,판례내용,19,피고가 2020.2.3.
340491,판례내용,20,원고에 대하여 한 별지1 부과처분 목록 기재 각 증여세 부과처분(가산세 포함)을 모두 취소한다.
340491,판례내용,21,2.항소취지
340491,판례내용,22,제1심판결을 취소한다.
340491,판례내용,23,원고의 청구를 기각한다.
340491,판례내용,24,이 유
340491,판례내용,25,1.처분의 경위
340491,판례내용,26,가.원고의 주식 취득
340491,판례내용,27,"1)원고는 주식회사 D(이하 ‘D’라 한다.법인명을 칭할 때 두 번째부터는 ‘주식회사’를 생략한다)의 2015.6.3.자 주주명부(이하 ‘이 사건 주주명부’라 한다.별지2 참조)를 기준으로, 혈족관계에 있는 G(4촌), AC(4촌), AE(4촌), AD(5촌)(이하 G 등 양도인 4명을 ‘양도인들’이라 한다)로부터 D 주식 합계 7,413,559주를 양수하여 주주명부상 D 주식 17,664,088주(지분율 36.2%)를 보유하게 되었다(이하 원고가 취득한 D 주식을 통칭하여 ‘이 사건 주식’이라 하고, 양도인들로부터 이 사건 주식을 취득하게 된 거래를 ‘이 사건 주식 거래’라 한다)."
340491,판례내용,28,"2)원고는 이 사건 주식 거래 당시 1주당 가격을 3,876원으로 정하였다.이는 D가 보유한 E 주식회사(이하 ‘E’이라 한다)의 주식 10,200,000주 가액을 구 상속세 및 증여세법 시행령(2016.2.5."
340491,판례내용,29,"대통령령 제26960호로 개정되기 전의 것, 이하 ’구 상증세법 시행령‘이라 한다)제54 내지 56조에서 정한 비상장주식에 대한 보충적 평가방법에 따라 1주당 23,682원으로 계산하여 산정한 것이다."
340491,판례내용,30,나.피고의 과세 처분
340491,판례내용,31,"1)서울지방국세청장은 2019.9.23.부터 2020.1.10.까지 D 주식의 변동 내역을 조사한 후, 원고가 특수관계인으로부터 이 사건 주식을 저가로 양수하였다고 판단하여 관할세무서장에게 ‘저가 양수에 따른 증여세’를 부과하도록 통지하였다."
340491,판례내용,32,2)이에 피고는 2020.2.3.
340491,판례내용,33,원고에게 구 상속세 및 증여세법(2015.12.15.
340491,판례내용,34,"법률 제13557호로 개정되기 전의 것, 이하 ‘구 상증세법’이라 한다)제35조 저가 양도에 따른 이익 증여 규정에 근거하여, 증여세 합계 51,717,915,630원(본세 27,831,516,560원, 가산세 23,886,399,070원, 양도인별 각 가산세의 10원미만은 버림)을 부과하였다(이하 ‘이 사건 부과처분’이라 한다)."
340491,판례내용,35,그 세부 내역은 아래 [표1] 기재와 같다.
340491,판례내용,36,"양도인(원고와 관계)양도 주식 수 증여세 과세표준 본세 가산세 (부당무신고, 납부불성실)고지세액"
340491,판례내용,37,"G(4촌 혈족)3,106,774 25,051,275,840 12,065,637,920 10,355,333,744 22,420,971,660"
340491,판례내용,38,"AC(4촌 혈족)1,779,210 14,218,353,600 6,649,176,800 5,706,655,988 12,355,832,780"
340491,판례내용,39,"AE(4촌 혈족)2,152,815 17,266,970,400 8,173,485,200 7,014,893,672 15,188,378,870"
340491,판례내용,40,"AD(5촌 혈족)374,760 2,758,041,600 943,216,640 809,515,681 1,752,732,320"
340491,판례내용,41,"합계 7,413,559 59,294,641,440 27,831,516,560 23,886,399,085 51,717,915,630"
340491,판례내용,42,[표1] 증여세 부과 세부내역 (단위: 원)
340491,판례내용,43,"위 세액을 산출하는 데 있어 피고는, ① 원고의 이 사건 주식 취득일을 대금청산일인 2015.6.30.로 보고 이 날을 평가기준일로 삼아 구 상증세법에서 정한 유가증권 평가방법으로 이 사건 주식의 시가를 산정하되, ② D의 자회사 E이 2015.8.6."
340491,판례내용,44,주식 상장을 위하여 금융위원회에 유가증권 신고를 하였고 평가기준일(2015.6.30.
340491,판례내용,45,")이 위 신고일 전 3개월 내에 포함되므로, D가 보유한 E의 주식 가치는 구 상증세법 제63조 제2항 제1호 및 구 상증세법 시행령 제57조 제1항의 ‘기업공개준비중인 주식등의 평가방법’에 따라 공모가격인 1주당 76,000원으로 보아, 이 사건 주식의 1주당 평가액 12,036원을 적용하여 증여가액을 산정하였다."
340491,판례내용,46,3)원고는 이 사건 부과처분에 불복하여 2020.3.5.
340491,판례내용,47,"조세심판원에 심판청구를 하였으나, 위 청구는 2020.6.27."
340491,판례내용,48,기각되었다.
340491,판례내용,49,"【인정근거】 다툼 없는 사실, 갑 제4, 5, 7, 8, 16호증, 을 제20, 28호증의 각 기재(가지번호가 있는 것은 가지번호를 포함한다.이하 같다), 변론 전체의 취지"
340491,판례내용,50,2.이 사건 부과처분의 적법 여부
340491,판례내용,51,가.원고의 주장 요지
340491,판례내용,52,1)주위적 주장(이 사건 주식 가액의 평가기준일 및 평가방법)
340491,판례내용,53,원고가 이 사건 주식을 취득한 시기는 소득세법 관련 규정에 따라 대금을 지급한 시점(2015.6.30.
340491,판례내용,54,)이 아닌 주주명부상 명의개서가 이루어진 시점(2015.6.3.
340491,판례내용,55,")으로 보아야 하므로, 이 사건 주식 가액의 평가기준일은 2015.6.3.이다."
340491,판례내용,56,"당시 D의 자회사 E은 한국거래소에 주식 상장절차를 진행하고 있었는데, 그 공모가격은 2015.9.21.에서야 비로소 확정되었다.이 사건 주식 취득일(2015.6.3."
340491,판례내용,57,")이 공모가격 확정신고일 전 3개월 내에 속하지 않으므로, E 주식의 가액은 구 상증세법 시행령 제54 내지 56조에 따라 1주당 23,682원으로 평가되어야 한다."
340491,판례내용,58,따라서 이 사건 주식의 시가는 평가기준일(2015.6.3.)
340491,판례내용,59,"당시 1주당 3,876원으로 산출되므로, 원고가 양도인들로부터 이 사건 주식을 취득한 것은 저가 양수로 볼 수 없다.이와 다른 전제에서 이루어진 이 사건 부과처분은 위법하다."
340491,판례내용,60,2)예비적 주장(이 사건 주식 거래의 사후 정산)
