판례일련번호,구분,문장번호,내용
346584,판례내용,1,수 원 지 방 법 원
346584,판례내용,2,제 3 행 정 부
346584,판례내용,3,판 결
346584,판례내용,4,사 건 2021구합61698 감봉처분취소
346584,판례내용,5,원 고 A
346584,판례내용,6,소송대리인 변호사 윤○
346584,판례내용,7,피 고 제51보병사단장
346584,판례내용,8,변 론 종 결 2022.8.25.
346584,판례내용,9,판 결 선 고 2022.10.20.
346584,판례내용,10,주 문
346584,판례내용,11,1.원고의 청구를 기각한다.
346584,판례내용,12,2.소송비용은 원고가 부담한다.
346584,판례내용,13,청 구 취 지
346584,판례내용,14,피고가 2020.7.16.
346584,판례내용,15,원고에 대하여 한 감봉 3월 처분을 취소한다.
346584,판례내용,16,이 유
346584,판례내용,17,1.처분의 경위
346584,판례내용,18,가.품위유지의무위반(성희롱)
346584,판례내용,19,1)원고는 2019.8.7.
346584,판례내용,20,"C 지역대 단결행사가 있던 날 오후경 C 기동대장 5급 D의 차를 타고 지역대에 방문한 기동대 계원 피해자 상병 E에게 “기동대 좋냐?”라고 물었으며 피해자가 “예, 기동대 좋습니다.”라고 대답하자 피해자에게 “뭐?"
346584,판례내용,21,좆이 슨다고?”라고 말하였다.
346584,판례내용,22,"2)원고는 2019.12.경 자신의 지역대 병사들과 함께 F대에서 점심식사를 마치고 돌아왔을 때, 피해자 일병 G이 열쇠로 지역대 사무실 문을 잘 열지 못하고 버벅거리자 피해자에게 “너 나중에 장가가서 구멍 잘 찾을 수 있겠어?”라고 말하였다."
346584,판례내용,23,이로써 원고는 각 피해자들로 하여금 성적 수치심을 일으키는 발언을 하여 품위유지의무를 위반하였다.
346584,판례내용,24,나.성실의무위반(직권남용으로 인한 타인권리침해)
346584,판례내용,25,"원고는 2019.9.및 2019.11.경 실시된 지역대 회의에서, 피해자 H대장 5급 I, 피해자 기동대장 5급 D, 피해자 J대장 5급 K, 피해자 L대장 5급 M, 피해자 N대장 5급 O, 피해자 F대장 5급 P에게 연가는 월 1회만 사용할 수 있다고 지시하였다."
346584,판례내용,26,"그러나 군무원에게도 준용되는 육군규정 120 제106조 제2항, 제110조 등을 종합하면 병력대비 휴가인원 통제비율을 준수하는 범위 내에서 피해자들은 연가의 횟수를 자유롭게 정할 수 있다."
346584,판례내용,27,이로써 원고는 지휘관으로서 연가 사용에 대한 각 피해자들의 권리를 침해하려 함으로써 성실의무를 위반하였다.
346584,판례내용,28,다.성실의무위반(기타)
346584,판례내용,29,1)원고는 2019.2.7.
346584,판례내용,30,"지역대 회의 간, 회의에 참석한 동대장들에게 여성 예비군을 위한 근무복용 가디건을 개인 전산피복비로 구매하도록 지시하여, 피해자 H대장 5급 I, 피해자 J대장 5급 K, 피해자 기동대장 5급 D으로 하여금 간부피복쇼핑몰 상 개인 전산피복비로 위 가디건을 구입하도록 하였다."
346584,판례내용,31,그러나 전산피복비는 현금화할 수 없을 뿐 개인의 고유한 재산으로서 피해자들에게는 타인을 위해 이를 사용할 의무가 없었다.
346584,판례내용,32,2)원고는 2020.1.15.
346584,판례내용,33,"C 지역대 회의 자리에서 피해자인 H대장 5급 I에게 자신의 Q 성인지 교육을 대신 수강하도록 지시하여, 피해자는 원고의 ID와 비밀번호로 Q에 접속한 다음 성인지 교육을 대신 수강하였다."
346584,판례내용,34,그러나 성인지 원격교육은 국방인사정보체계상 개인 자력에 반영되는 요소로서 반드시 본인이 직접 교육을 이수해야 하며 피해자에게는 타인의 성인지 교육을 대신 수강할 의무가 없었다.
346584,판례내용,35,"3)원고는 2020.7.경 지역대 화장실 벽에 붙어있던 전기 콘센트 플라스틱 캡 부분이 손상되자, 피해자인 H대장 5급 I로 하여금 이를 수리토록 지시하였다."
346584,판례내용,36,그러나 피해자에게는 근무시간에 위와 같은 일을 할 의무가 없었다.
346584,판례내용,37,"4)원고는 2020.1.초순경 사단 감사실로부터 감사 우수부대 표창을 받으면서 부상으로 시계를 수령하게 되자 이를 지역대 사무실 벽에 설치하기 위하여, 피해자인 H대장 5급 I로 하여금 지역대에 와서 벽에 못을 박도록 지시하였다."
