판례일련번호,구분,문장번호,내용
104020,판시사항,1,부가가치세법시행령 제18조 제3항의 무효여부
104020,판결요지,2,1977.6.29 대통령령 제8607호로 신설된
104020,판결요지,3,부가가치세법시행령 제18조 제3항은 모법인
104020,판결요지,4,부가가치세법 제7조 제3항에서 규정한 타인의 범위를 제한하고 특수관계자에 대한 용역의 무상공급을 과세대상으로 하여 그만큼 비과세대상의 범위를 축소하는 한편 과세대상의 범위를 확대하고 있으나 이와 같이 부가가치세법시행령에서 과세대상을 확대하는 것은
104020,판결요지,5,같은 법 제7조 제3항의 규정과 부합하지 아니할 뿐만 아니라
104020,판결요지,6,같은 법조항에서 규정한 비과세용역의 범위를
104020,판결요지,7,같은법시행령 제18조 제3항에서와 같이 시행령에서 타인의 범위를 제한한다는 규정을 두어 다시 과세대상을 확장하여 규정할 수 있도록 위임한 근거규정은 모법인 부가가치세법에서 전혀 찾아볼 수 없고
104020,판결요지,8,"위 법 제7조 제4항,"
104020,판결요지,9,제36조 등이 있다하여 그 해석을 달리할 수 없으므로
104020,판결요지,10,같은법시행령 제18조 제3항은 법률에 위임근거가 없는 무효의 규정이다.
104020,참조조문,11,"부가가치세법 제7조 제3항,"
104020,참조조문,12,"제7조 제4항 ,"
104020,참조조문,13,"제36조 ,"
104020,참조조문,14,부가가치세법시행령 제18조 제3항
104020,판례내용,15,"【원고, 피상고인】   박○ 소송대리인 변호사 김○, 배○"
104020,판례내용,16,"【피고, 상고인】   강○"
104020,판례내용,17,【원심판결】
104020,판례내용,18,서울고등법원 1987.8.21 선고 86구1518 판결
104020,판례내용,19,【주    문】
104020,판례내용,20,상고를 기각한다.
104020,판례내용,21,상고비용은 피고의 부담으로 한다.
104020,판례내용,22,【이    유】  상고이유를 본다.
104020,판례내용,23,"부가가치세법 제7조 제1항은 ""용역의 공급은 계약상 또는 법률상의 모든 원인에 의하여 역무를 제공하거나 재화, 시설물 또는 권리를 사용하게 하는 것으로 한다""라고 규정하면서도"
104020,판례내용,24,같은 조 제3항은 '대가를 받지 아니하고 타인에게 용역을 공급하거나 고용관계에 의하여 근로를 제공하는 것은 용역의공급으로 보지 아니한다'라고 하여 그 비과세대상을 규정하고 있음에 반하여
104020,판례내용,25,1977.6.29 대통령령 제8607호로 신설된
104020,판례내용,26,"같은법시행령 제18조 제3항은 ""법 제7조 제3항에 규정하는 타인에는 사업자와 특수관계에 있는 자("
104020,판례내용,27,소득세법시행령제111조각호 또는
104020,판례내용,28,"법인세법시행령 제46조 제1항 각호에 게기한 자를 말한다.이하 같다).는 포함하지 아니하는 것으로 한다""라고 규정하여 모법인"
104020,판례내용,29,부가가치세법제7조 제3항에서 규정한 타인의 범위를 제한하고 특수관계자에 대한 용역의 무상공급을 과세대상으로 하여 그만큼 비과세대상의 범위를 축소하는 한편 과세대상의 범위를 확대하고 있으나 이와 같이 부가가치세법시행령에서 과세대상을 확대하는 것은
104020,판례내용,30,같은 법 제7조 제3항의 규정과 부합하지 아니할 뿐만 아니라
104020,판례내용,31,같은 법조항에서 규정한 비과세용역의 법위를
104020,판례내용,32,같은법시행령 제18조 제3항에서와 같이 시행령에서 타인의 범위를 제한한다는 규정을 두어 다시 과세대상을 확장하여 규정할 수 있도록 위임한 근거규정은 모법인 부가가치세법에서 전혀 찾아볼 수 없고
104020,판례내용,33,"위 법제7조 제4항,"
104020,판례내용,34,제36조 등이 있다하여 그 해석을 달리할 수 없으므로
104020,판례내용,35,같은법시행령 제18조 제3항은 법률에 위임근거가 없는 무효의 규정이라 할 것이다
104020,판례내용,36,(
104020,판례내용,37,당원 1987.9.22 선고 86누694 판결 참조).
104020,판례내용,38,따라서 원심이 원고가 그 아들인 소외인들에게 이사건 토지를 무상으로 사용하게 한 사실을 확정하고 나서
104020,판례내용,39,같은법시행령 제18조 제3항이 유효함을 전제로 한 피고의 이 사건 과세처분의 취소를 명한 것은 정당하고 거기에 주장하는 바와 같은 법리오해의 위법이 없다.주장은 이유없다.
104020,판례내용,40,그러므로
104020,판례내용,41,"위 시행령 제18조 제3항이 유효하다 하더라도 그 과세표준을 잘못 산정하였다는 원심의 가정판단에 대한 상고이유는 더 판단하지 아니한 채상고를 기각하고, 상고비용은 피고의 부담으로 하여 관여법관의 일치된 의견으로주문과 같이 판결한다."
104020,판례내용,42,대법관 정○(재판장)이○ 윤○
