판례일련번호,구분,문장번호,내용
347183,판례내용,1,대 구 고 등 법 원
347183,판례내용,2,제 1 행 정 부
347183,판례내용,3,판 결
347183,판례내용,4,사 건 2021누4107 건축신고불가통보처분 취소청구의 소
347183,판례내용,5,"원고, 항소인 A"
347183,판례내용,6,소송대리인 변호사 나만수
347183,판례내용,7,"피고, 피항소인 청도군수"
347183,판례내용,8,소송대리인 법무법인 아○ 담당변호사 장○
347183,판례내용,9,제1 심판결 대구지방법원 2021.8.18.
347183,판례내용,10,선고 2020구합24082 판결
347183,판례내용,11,변 론 종 결 2021.12.10.
347183,판례내용,12,판 결 선 고 2022.1.21.
347183,판례내용,13,주 문
347183,판례내용,14,1.원고의 항소를 기각한다.
347183,판례내용,15,2.항소비용은 원고가 부담한다.
347183,판례내용,16,청구취지 및 항소취지
347183,판례내용,17,제1심판결을 취소한다.
347183,판례내용,18,고가 2020.6.25.
347183,판례내용,19,원고에게 한 건축신고 불가통보처분을 취소한다.
347183,판례내용,20,이 유
347183,판례내용,21,1.제1심판결의 인용
347183,판례내용,22,"원고의 항소이유는 제1심에서의 주장과 크게 다르지 않고, 제출된 증거들 다시 종합하여 다시 살펴보더라도, “환경의 훼손이나 오염을 발생시킬 우려가 있는 개발행위에 대한 행정청의 허가와 관련한 재량권 일탈·남용의 판단 기준에 비추어 볼 때, 원고가 제출한 증거들만으로는, 이 사건 처분에 사실오인이나 비례·평등의 원칙 위반 등으로 재량권 일탈·남용의 위법이 있다고 인정하기에 부족하다”는 취지의 제1심 사실인정과 판단은 정당하다."
347183,판례내용,23,"따라서 이 법원이 이 사건에 관하여 적을 이유는 제1심판결의 이유 부분 기재와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다."
347183,판례내용,24,2.결론
347183,판례내용,25,그렇다면 원고의 이 사건 청구는 이유 없으므로 이를 기각하여야 한다.
347183,판례내용,26,"제1심판결은 이와 결론을 같이 하여 정당하므로, 원고의 항소를 기각하기로 하여 주문과 같이 판결한다."
347183,판례내용,27,재판장 판사
347183,판례내용,28,김○
347183,판례내용,29,판사
347183,판례내용,30,원○
347183,판례내용,31,판사
347183,판례내용,32,이○
