판례일련번호,구분,문장번호,내용
347872,판례내용,1,서 울 행 정 법 원
347872,판례내용,2,판 결
347872,판례내용,3,사 건 2020구단490 고엽제후유증환자상이등급구분신체검사판정처분취소
347872,판례내용,4,원 고 A
347872,판례내용,5,소송대리인 변호사 박○(소송구조)
347872,판례내용,6,피 고 서울남부보훈지청장
347872,판례내용,7,변 론 종 결 2023.4.21.
347872,판례내용,8,판 결 선 고 2023.6.9.
347872,판례내용,9,주 문
347872,판례내용,10,1.원고의 청구를 기각한다.
347872,판례내용,11,2.소송비용은 원고가 부담한다.
347872,판례내용,12,청 구 취 지
347872,판례내용,13,피고가 2019.11.8.
347872,판례내용,14,원고에게 한 상이등급 등급미달 처분을 취소한다.
347872,판례내용,15,이 유
347872,판례내용,16,1.처분의 경위
347872,판례내용,17,"가.원고(B생, 남)는 1967.4.29."
347872,판례내용,18,육군에 소위로 임관하여 1970.4.3.부터 1971.3.31.까지 월남전에 참전하였고 1977.6.30.
347872,판례내용,19,전역하였다.
347872,판례내용,20,나.원고는 2012.1.31.
347872,판례내용,21,"피고에게 지루성피부염, 피부건조증, 상세불명 소양증 등을 주장하며 고엽제후유의증 환자 등록신청을 하였고, 피고로부터 2012.6.21."
347872,판례내용,22,고엽제후유의증환자 비해당결정을 받고 위 비해당 결정의 취소를 구하는 소를 제기하여 서울고등법원으로부터 2014.7.3.
347872,판례내용,23,"위 비해당 결정 중 ‘건성습진’에 대한 부분을 취소하는 일부 승소 판결을 받았으며(2014누1767), 위 판결은 2014.7.23."
347872,판례내용,24,확정되었다.
347872,판례내용,25,다.원고는 2015.5.12.
347872,판례내용,26,"피고에게 말초신경병에 관하여 고엽제후유증 환자 등록신청을 하였는데, 피고는 2015.9.11."
347872,판례내용,27,원고에게 특이소견이 없다는 이유로 고엽제후유의증 등 환자지원 및 단체설립에 관한 법률(이하 ‘고엽제법’이라 한다)적용 비대상 결정을 하였다.
347872,판례내용,28,이에 원고는 위 결정의 취소를 구하는 소를 제기하여 서울고등법원으로부터 2018.12.5.
347872,판례내용,29,"위 비해당 결정을 취소하는 승소 판결을 받았으며(2016누68719), 위 판결은 2018.12.28."
347872,판례내용,30,확정되었다.
347872,판례내용,31,라.원고는 2019.1.9.
347872,판례내용,32,피고로부터 말초신경병을 고엽제 후유증 질병으로 인정받은 뒤 2019.4.11.
347872,판례내용,33,"중앙보훈병원 재활의학과에서 신체검사를 받았으나, 피고는 2019.11.8."
347872,판례내용,34,원고에게 ‘상이등급 구분 신체검사 및 보훈심사위원회의 상이등급 심의 결과 원고의 말초신경병이 등급기준에 미달한다’는 처분(이하 ‘이 사건 처분’이라 한다)을 하였다.
347872,판례내용,35,"[인정 근거] 다툼 없는 사실, 갑 제1, 2, 3, 12, 13, 15호증, 을 제1 내지 4호증의 각 기재, 변론 전체의 취지"
347872,판례내용,36,2.판단
347872,판례내용,37,가.원고의 주장
347872,판례내용,38,"2017.10.26.자 서울대학교병원 진단서 및 2019.2.8.자 C병원 진단서에서 알 수 있듯이 원고는 말초신경병으로 최종진단을 받았고, 그 증상의 정도가 고엽제법 제6조 제1항, 국가유공자 등 예우 및 지원에 관한 법률(이하 ‘국가유공자법’이라 한다)제6조의4 제1항, 제3항, 국가유공자법 시행령 제14조 제3항 [별표3], 국가유공자법 시행규칙 제8조의3 [별표4]의 상이등급 기준에 해당한다."
347872,판례내용,39,또한 피고는 2019.4.11.
347872,판례내용,40,"중앙보훈병원의 신경과에서 신체검사를 받도록 안내하고도 재활의학과에서 신체검사를 하였고, 이러한 잘못된 신체검사에 근거하여 원고의 말초신경병이 상이등급 기준에 미달한다는 판단을 하였으므로, 이 사건 처분은 위법하다."
347872,판례내용,41,나.관련 법령
347872,판례내용,42,별지 기재와 같다.
347872,판례내용,43,다.판단
347872,판례내용,44,1)고엽제법 제5조 제1항 제4호는 말초신경병이 ‘고엽제후유증’에 포함되는 것으로 규정하고 있다.
347872,판례내용,45,또한 고엽제법 제6조 제1항은 월남전에 참전하고 전역한 후 고엽제후유증 환자로 결정․등록되어 그 장애정도가 국가보훈처장이 실시하는 신체검사에서 국가유공자법 제6조의4 제1항에 따른 상이등급에 해당하는 장애를 입은 것으로 판정되면 국가유공자법 제4조 제1항 제4호에 따른 전상군경으로 보고 보상을 하도록 규정하고 있다.
347872,판례내용,46,"한편 국가유공자법 제6조의4 제3항, 구 국가유공자법 시행령(2020.1.7."
347872,판례내용,47,"대통령령 제30343호로 개정되기 전의 것, 이하 ‘국가유공자법 시행령’이라 한다)제14조 제3항 [별표3] ‘상이등급 구분표’, 구 국가유공자법 시행규칙(2020.1.31."
347872,판례내용,48,"총리령 제1593호로 개정되기 전의 것, 이하 ‘국가유공자법 시행규칙’이라 한다)제8조의3 [별표4] ‘신체부위별 상이등급 결정’의 내용 및 체계에 비추어 볼 때, 국가유공자법 시행규칙의 규정은 시행령에서 정하여진 구체적인 재위임에 근거한 것으로서, 국가유공자법 및 같은 법 시행령의 위임한계를 벗어난 것이라고 할 수 없고, 또 단지 예시적인 것에 그친다고도 볼 수 없으므로(대법원 2013.4.26."
347872,판례내용,49,"선고 2012두447 판결 등 참조), 원고가 국가유공자법상의 상이등급을 받기 위해서는 국가유공자법 시행령 제14조 제3항 [별표 3] 상이등급 구분표 및 같은 법 시행규칙 제8조의3 [별표 4] 신체부위별 상이등급 결정에 규정된 요건을 모두 갖추어야 한다."
347872,판례내용,50,"위 규정에 의하면, 전신성 말초신경병으로 ‘신경계통의 기능장애로 취업상 경도의 제한을 받는 사람’의 경우 상이등급 7급 4115호에 해당하고, 이때 ‘신경계통 기능장애로 취업상 경도의 제한을 받는 사람’이라 함은 ‘양쪽의 손가락 전체 또는 양쪽 발의 발가락 전체에 뚜렷한 감각신경 이상 및 근약증이 있는 사람’을 의미한다."
347872,판례내용,51,"또한 전신성 말초신경병으로 ‘신경계통의 기능장애로 손쉬운 노무 외에는 종사할 수 없는 사람’의 경우 상이등급 6급 4113호에 해당하고, 이때 ‘신경계통의 기능장애로 손쉬운 노무 외에는 종사할 수 없는 사람’이란 ‘양쪽 수부 및 족부에 뚜렷한 근위축 및 근약증이 있는 사람’을 의미하며, 전신성 말초신경병으로 ‘신경계통의 기능장애로 취업상 상당한 제한을 받는 사람’의 경우 상이등급 5급 4112호에 해당하고, ‘신경계통의 기능장애로 취업상 상당한 제한을 받는 사람’이란 ‘양팔 전체 또는 양다리 전체에 뚜렷한 근위축 및 근약증이 있는 사람‘을 의미한다."
347872,판례내용,52,나아가 신체장애의 정도가 법령에 정해진 위 등급 이상에 해당한다는 점에 관하여는 이를 주장하는 자가 증명하여야 한다(대법원 2013.8.22.
347872,판례내용,53,선고 2011두26589 판결 참조).
347872,판례내용,54,"2)위와 같은 법리, 국가유공자법령의 규정 체계와 내용을 기초로 하여 살피건대, 앞서 든 증거에 갑 제7호증, 을 제6, 7호의 각 기재, 이 법원의 D병원장에 대한 진료기록감정촉탁결과 및 진료기록보완감정회신결과에 변론 전체의 취지를 더하여 인정할 수 있는 사실 및 그에 의하여 알 수 있는 다음과 같은 사정들에 비추어 보면, 원고의 말초신경병이 국가유공자법 시행령 제14조 제3항 [별표3] 및 국가유공자법 시행규칙 제8조의3 [별표4]에서 정한 상이등급 기준을 충족한다고 볼 수 없다."
347872,판례내용,55,따라서 같은 전제에서 이루어진 이 사건 처분은 적법하다.
347872,판례내용,56,가)원고는 2017.2.20.
347872,판례내용,57,"서울대학교 병원에서 시행한 신경전도검사(Nerve Conduction Study)에서 하지와 관련하여 양측 발바닥신경병증만을 보였고, 2019.4.11."
347872,판례내용,58,"중앙보훈병원에서 시행한 신경전도검사에서는 좌측 비골신경 운동신경전도검사 시행시 단지신근 근육에서 기록한 복합근육활동전위만 감소된 양상을 보였을 뿐 정상소견을 보였는바, 이 법원의 감정의는 발바닥신경검사는 임상의의 판단에 따라 추가적으로 하는 검사이고 양측발바닥신경 이상이 동시에 나타나는 경우에는 병적 상황이 아니라고 고령 등에서도 나타날 수 있어 임상적인 소견을 종합하여 판단하여야 하는 점을 고려할 때, 원고에게 신경전도검사상으로는 뚜렷한 신경병증은 관찰되지 않았다는 소견을 제시하였다."
347872,판례내용,59,"나)또한 말초신경병증으로 5급 또는 6급 상이등급을 받기 위해서는 양쪽 다리 또는 양쪽 족부에 뚜렷한 ‘근위축’ 및 ‘근약증’이 있어야 하고, 최하 상이등급인 7급에라도 해당하려면 양쪽 발가락 전체에 뚜렷한 감각신경 이상 이외에 ‘뚜렷한 근약증’도 있어야 하는데 이 법원의 감정의는 원고에게 근약증은 없으나 말초신경병증으로 양쪽 발의 감각 이상이 동반되고 있는 상태로 보인다는 소견을 밝혔다."
347872,판례내용,60,"다)원고에게 신경전도검사상으로 뚜렷한 신경병증이 관찰되지 않고, 뚜렷한 근약증도 확인되지 않는 이상 원고는 위 7급 4115호에서 정한 ‘전신성 말초신경병증으로 양쪽의 손가락 전체 또는 양쪽 발의 발가락 전체에 뚜렷한 감각신경 이상 및 근약증이 있는 사람’에 해당하지 않는다고 봄이 타당하다."
347872,판례내용,61,"라)원고가 제출한 2017.10.26.자 서울대학교병원 진단서 및 2019.2.8.자 C병원 진단서(갑 제7호증)에 의하면, 원고가 말초신경병으로 최종진단받은 사실은 인정되나, 그 진단만으로 바로 원고의 말초신경병이 국가유공자법 시행령 제14조 제3항 [별표3], 국가유공자법 시행규칙 제8조의3 [별표4]에서 정한 상이등급에 해당하는 정도라는 점까지 입증되는 것은 아니고, 달리 원고의 말초신경병이 위 기준을 충족한다고 볼 만한 증거가 없다."
347872,판례내용,62,"마)한편 이 법원의 감정의는 신경전도검사상 정상소견이라고 하여 말초신경병증을 배제하는 것은 아니고, 원고에게 운동마비와 운동위약은 없으나 만성적인 감각 기능 저하가 있어 손쉬운 노무 외에는 종사할 수 없는 사람 또는 취업상 상당히 제한을 받는 사람에 해당한다는 소견을 제시하기도 하였으나, 앞서 살핀 바와 같이 원고에게 7급에 해당하는 ‘뚜렷한 감각신경 이상 및 근약증’도 인정되지 않는 이상 위 소견을 그대로 취하기는 어렵다."
347872,판례내용,63,바)원고는 2019.4.11.
347872,판례내용,64,"중앙보훈병원의 신체검사가 당초 안내받은 신경과가 아닌 재활의학과에서 이루어진 점을 문제삼고 있으나, 당시 시행되던 구 상이판정 등 신체검사 시행세칙(국가보훈처훈령 제1199호)을 보더라도 신체검사 전문위의 위촉은 신검인원과 전공분야, 상이판정의 경험을 고려하여 위촉하도록 되어 있고, 말초신경병의 진료과가 신경과에 국한된다고 볼 수도 없으므로, 재활의학과에서 말초신경증에 대한 신경전도검사를 포함한 신체검사를 한 사정만으로 이 사건 처분이 위법하다고 볼 수 없다."
347872,판례내용,65,3.결론
347872,판례내용,66,"그렇다면, 원고의 청구는 이유 없으므로 이를 기각하기로 하여, 주문과 같이 판결한 다."
347872,판례내용,67,판사 고○
