판례일련번호,구분,문장번호,내용
347515,판례내용,1,부산지방법원
347515,판례내용,2,제2행정부
347515,판례내용,3,판결
347515,판례내용,4,사건 2022구합22232 출석정지처분취소
347515,판례내용,5,원고 A
347515,판례내용,6,"미성년자이므로 법정대리인 친권자 부 B, 모 C"
347515,판례내용,7,소송대리인 변호사 진○
347515,판례내용,8,피고 부산광역시동래교육지원청교육장
347515,판례내용,9,피고보조참가인 D
347515,판례내용,10,"미성년자이므로 법정대리인 친권자 부 E, 모 F"
347515,판례내용,11,소송대리인 법무법인 유로
347515,판례내용,12,"담당변호사 김○, 박○, 서○, 원○, 이○"
347515,판례내용,13,변론 종결 2022.10.21.
347515,판례내용,14,판결 선고 2022.12.16.
347515,판례내용,15,주문
347515,판례내용,16,1.원고의 청구를 기각한다.
347515,판례내용,17,2.소송비용은 보조참가로 인한 비용을 포함하여 원고가 부담한다.
347515,판례내용,18,○ 2022.4.27.
347515,판례내용,19,"15:30경 명륜역 인근 골목에서,"
347515,판례내용,20,-G는 I에게 피해학생을 위 장소로 데려오게 함.
347515,판례내용,21,피해학생이 위 장소에 오자 피고 있던 담배를 피해학생에게 던짐.
347515,판례내용,22,이후 피해학생에게 엎어치기를 하고 뺨을 2대 때림.
347515,판례내용,23,이러한 폭행 장면이 담긴 영상을 본인의 SNS에 게시함(이하 이러한 G의 폭행행위 등을 통틀어 ‘이 사건 폭력행위’라 한다).
347515,판례내용,24,- 원고는 G가 피해학생을 위협하고 폭행하는 동안 이를 방조함.
347515,판례내용,25,"- I는 피해학생을 위 골목으로 데려오고, G가 피해학생을 위협하고 폭행하는 동안 이를 방조함."
347515,판례내용,26,구취지
347515,판례내용,27,피고가 2022.5.31.
347515,판례내용,28,"원고에 대하여 한 출석정지 7일, 피해학생 및 신고·고발학생에 대한 접촉, 협박 및 보복행위의 금지(중학교 졸업시까지), 학생 특별교육이수 20시간의 처분을 각 취소한다."
347515,판례내용,29,이유
347515,판례내용,30,1.처분의 경위
347515,판례내용,31,"가.원고, G는 H중학교 2학년에, D(이하 ‘피해학생’이라 한다), I는 J중학교 2학년에, K은 L중 2학년에 각 재학중인 학생들이다."
347515,판례내용,32,나.피고 학교폭력대책심의위원회(이하 ‘이 사건 심의위원회’라 한다)는 2022.5.30.
347515,판례내용,33,"아래와 같은 이유로 원고에 대하여 학교폭력예방 및 대책에 관한 법률(이하 ‘학교폭력예방법’이라 한다)제17조 제1항에 따른 ‘피해학생 및 신고·고발 학생에 대한 접촉, 협박 및 보복 행위의 금지(중학교 졸업 시까지)’(제2호), ‘출석정지 7일’(제6호)의 조치 및 학교폭력예방법 제17조 제3항에 따른 ‘학생 특별교육이수 20시간’의 부가조치1)를 의결하였고, 피고는 위 의결에 따라 2022.5.31."
347515,판례내용,34,원고에게 같은 내용의 조치결정을 통보하였다(이하 ‘이 사건 처분’이라 한다).
347515,판례내용,35,조함.
347515,판례내용,36,"- K은 G가 피해학생을 폭행하는 장면을 휴대전화기로 동영상 촬영하고, 이 영상을 G에게 전송함."
347515,판례내용,37,"○ 위 행위로 피해학생이 신체적, 정신적 피해를 입었음이 인정되는바, 이는 학교폭력예방법 제2조 제1호의 학교폭력에 해당함."
347515,판례내용,38,"이에 동법 제16조, 제17조 및 동법 시행령 제19조에 따라 피해학생 및 가해학생에 대하여 해당 조치를 결정함."
347515,판례내용,39,"[인정근거] 다툼 없는 사실, 갑 제1호증, 을가 제1호증의 각 기재, 변론 전체의 취지"
347515,판례내용,40,2.처분의 적법 여부
347515,판례내용,41,가.원고의 주장
347515,판례내용,42,1)절차적 위법
347515,판례내용,43,"가)피고는 이 사건 처분 당시 처분의 이유를 구체적으로 기재하지 않아 원고의 어떠한 행위가 방조행위로 인정된 것인지 알 수 없으므로, 이 사건 처분은 이유제시에 관한 행정절차법 제23조 제1항을 위반한 것으로서 위법하다."
347515,판례내용,44,나)이 사건 심의위원회의 위원들은 심의 당시 원고의 진술을 거짓으로 단정하고 강압적인 질문으로 원고를 억압하는 등 원고의 방어권 행사의 본질적 부분을 침해한 위법이 있다.
347515,판례내용,45,2)처분사유 부존재
347515,판례내용,46,"원고는 G가 피해학생을 폭행한 행위 전후에 걸쳐 어떠한 방조행위를 한 사실이 없으므로, 이 사건 처분에는 사실오인의 위법이 있다."
347515,판례내용,47,3)재량권 일탈·남용
347515,판례내용,48,"설령 원고가 한 행위가 학교폭력에 해당한다고 하더라도, 가해행위의 내용과 정도, 전후 사정, 원고의 피해 정도 등을 고려할 때, 이 사건 처분은 지나치게 무거운 것으로서 재량권을 일탈·남용한 위법이 있다."
347515,판례내용,49,나.관계 법령
347515,판례내용,50,별지 관계 법령 기재와 같다.
347515,판례내용,51,다.절차적 위법 주장에 관한 판단
347515,판례내용,52,1)관련 법리
347515,판례내용,53,"행정절차법 제23조 제1항은 행정청이 처분을 할 때에는 당사자에게 그 근거와 이유를 제시하도록 규정하고 있고, 이는 행정청의 자의적 결정을 배제하고 당사자가 행정구제절차에서 적절히 대처할 수 있도록 하려는 취지이다."
347515,판례내용,54,"따라서 처분서에 기재된 내용과 관계 법령 및 처분을 하기까지의 전체적인 과정 등을 종합적으로 고려하여, 어떠한 근거와 이유로 처분하였는지를 당사자가 충분히 알 수 있어서 그에 불복하여 행정구제절차로 나아가는 데 지장이 없다면 처분서에 처분의 근거와 이유가 구체적으로 명시되어 있지 않아도 그 처분이 위법하다고 할 수 없다(대법원 2015.9.10."
347515,판례내용,55,선고 2015두2024 판결 등 참조).
347515,판례내용,56,"그리고, 학교폭력예방법 제17조 제5항은 ‘심의위원회는 가해학생에 대하여 조치를 요청하기 전에 가해학생 및 보호자에게 의견진술의 기회를 부여하는 등 적정한 절차를 거쳐야 한다’고 규정하고 있다."
347515,판례내용,57,2)구체적 판단
347515,판례내용,58,"이 사건 처분에 있어 원고에 대한 처분사유가 ‘원고는 이 사건 폭력행위 동안 이를 방조하였다’는 것인 사실은 앞서 본 바와 같고, 갑 제4, 7, 10호증(가지번호 있는 것은 각 가지번호 포함), 을가 제4, 5호증의 각 기재 및 변론 전체의 취지에 의하여 알 수 있는 다음과 같은 사실 및 사정들, 즉 ① 원고가 2022.4.29."
