판례일련번호,구분,문장번호,내용
344288,판례내용,1,부산지방법원
344288,판례내용,2,제1행정부
344288,판례내용,3,판결
344288,판례내용,4,사건 2022구합23907 개별소비세등부과처분취소
344288,판례내용,5,원고 1.A
344288,판례내용,6,2.B
344288,판례내용,7,"원고들 소송대리인 법무법인(유한)율촌 담당변호사 한○, 최○"
344288,판례내용,8,피고 부산진세무서장
344288,판례내용,9,변론 종결 2024.3.7.
344288,판례내용,10,판결 선고 2024.3.28.
344288,판례내용,11,주문
344288,판례내용,12,1.피고가 2019.2.1.
344288,판례내용,13,"원고들에 대하여 한 2014년 1기, 2014년 2기, 2015년 1기 각 개별소비세, 교육세 부과처분 및 2015년 2기 개별소비세, 교육세 부과처분 중 개별소비세액 62,939,570원, 교육세액 16,415,100원 초과 부분을 각 취소한다."
344288,판례내용,14,2.원고들의 나머지 청구를 모두 기각한다.
344288,판례내용,15,3.소송비용은 각자 부담한다.
344288,판례내용,16,청구 취지
344288,판례내용,17,피고가 원고들에 대하여 한 [별지1] 기재 각 개별소비세 및 교육세 부과처분(이하 통틀어서 ‘이 사건 각 처분’이라 함)을 모두 취소한다.
344288,판례내용,18,이유
344288,판례내용,19,1.처분의 경위
344288,판례내용,20,가.원고들은 2014.5.1.부터 부산 부산진구에서 ‘C’라는 이름의 주점(이하 ‘이 사건 사업장’이라 함)을 운영하고 있다.
344288,판례내용,21,나.부산지방국세청(이하 ‘이 사건 조사청’이라 함)은 2015.11.24.
344288,판례내용,22,피고를 포함한 일선 세무서에 ‘과세유흥장소 불성실신고 혐의자 점검’ 계획을 전달하였다.
344288,판례내용,23,이에 따라 피고는 2015.12.1.
