판례일련번호,구분,문장번호,내용
340246,판례내용,1,서 울 고 등 법 원
340246,판례내용,2,제 9 - 1 행 정 부
340246,판례내용,3,판 결
340246,판례내용,4,사 건 2021누71528 손실보상금
340246,판례내용,5,"원고, 항소인 A"
340246,판례내용,6,소송대리인 법무법인 로앤피플
340246,판례내용,7,담당변호사 김○
340246,판례내용,8,"피고, 피항소인 한국토지주택공사"
340246,판례내용,9,소송대리인 법무법인 선○
340246,판례내용,10,담당변호사 우양태
340246,판례내용,11,제1 심판결 서울행정법원 2021.10.27.
340246,판례내용,12,선고 2021구단54494 판결
340246,판례내용,13,변 론 종 결 2022.5.19.
340246,판례내용,14,판 결 선 고 2022.6.9.
340246,판례내용,15,주 문
340246,판례내용,16,1.원고의 항소를 기각한다.
340246,판례내용,17,2.항소비용은 원고가 부담한다.
340246,판례내용,18,청구취지 및 항소취지
340246,판례내용,19,[청구취지]
340246,판례내용,20,"피고는 원고에게 5,000만 원과 이에 대하여 2020.11.5.부터 이 사건 소장 송달일까지 연 5%, 그 다음 날부터 다 갚는 날까지 연 12%의 각 비율로 계산한 돈을 지급하라."
340246,판례내용,21,[항소취지]
340246,판례내용,22,제1심판결 중 다음과 같이 지급을 명하는 원고 패소 부분을 취소한다.
340246,판례내용,23,"피고는 원고에게 13,622,000원과 이에 대하여 2020.11.5.부터 2021.10.27.까지 연 5%, 그 다음 날부터 다 갚는 날까지 연 12%의 각 비율로 계산한 돈을 지급하라."
340246,판례내용,24,이 유
340246,판례내용,25,1.제1심판결의 인용
340246,판례내용,26,"이 법원이 이 사건에 적을 이유는 아래와 같이 원고가 당심에서 특히 강조하는 주장에 관한 판단을 추가하는 외에는 제1심판결 이유 기재와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다."
340246,판례내용,27,2.추가 판단
340246,판례내용,28,"원고는 ‘제1심 감정 결과가 너무 낮다’고 하면서 다음과 같이 주장하지만, 받아들일 수 없다."
340246,판례내용,29,"가.제1심 감정인은 비교표준지로 ‘과천시 J 전 1,785㎡(’이 사건 비교표준지‘)’를 선정했는데, 원고는 ‘과천시 K 답 2,104㎡’가 비교표준지로 더 적합하다고 주장하지만, 받아들일 수 없다."
340246,판례내용,30,"① 제1심 감정인 지적과 같이 과천시 K 답 2,104㎡의 용도지역과 이 사건 수용대상 토지의 용도지역은 다른 반면, 이 사건 비교표준지와 이 사건 수용대상 토지의 경우 공법상 제한 유무․실제 이용 상황․주위 환경이 같거나 유사하고 지리적으로도 가까운 점,"
340246,판례내용,31,② 이의재결 과정에서 시행된 감정평가에서도 두 명의 감정평가사 모두 이 사건 비교표준지를 비교표준지로 선정했던 점에서 그렇다.
340246,판례내용,32,"나.‘그 밖의 요인 보정치 산정’과 관련하여, 제1심 감정인은 ‘과천시 L 전 33㎡에 관한 2015.6.22.자 매매(’이 사건 거래 사례‘)’를 거래 사례로 선정했는데, 원고는 이 사건 수용재결일(2020.9.10."
340246,판례내용,33,")에 가까운 ‘과천시 M 답 1,795㎡에 관한 2020.7.29.자 매매’가 거래 사례로 더 적합하다고 주장하지만, 다음과 같은 이유로 받아들일 수 없다."
340246,판례내용,34,1)보상액 산정 기준에 관해 공익사업을 위한 토지 등의 취득 및 보상에 관한 법률(‘토지보상법’) 제67조 제2항은 “보상액을 산정할 경우에 해당 공익사업으로 인하여 토지 등의 가격이 변동되었을 때에는 이를 고려하지 아니한다.”라고 규정함으로써 ‘개발 이익 배제 원칙’을 선언하였다.
340246,판례내용,35,"특히 사업인정 후 취득하는 토지에 관하여, 토지보상법 제70조 제4항은 사업인정고시 시점부터 수용재결일까지 생길 수 있는 개발이익 배제를 위해 ‘사업인정고시일 전의 시점을 공시기준일로 하는 공시지가’를 기준으로 보상금을 산정하도록 하였다."
340246,판례내용,36,"위와 같은 관련 법령 내용과 개발이익 배제 취지, 사업인정고시 후 있었던 거래 사례를 기초로 보상금을 산정할 경우 ‘공제되어야 할 개발이익 액수’를 구체적으로 산정하기가 쉽지 않은 점 등을 고려하여, 제1심 감정인은 이 사건 사업인정고시일(2016.6.29."
340246,판례내용,37,)에 가까운 이 사건 거래 사례를 기초로 그 밖의 요인 보정치를 산정했던 것으로 보인다.
340246,판례내용,38,"2)원고 주장과 관련하여, 제1심 감정인은 ‘과천시 M 답 1,795㎡는 개발제한구역에 있는 토지로서, 이 사건 수용대상 토지와 용도지역이 달라 비교사례로 적합하지 않다’는 견해를 밝혔는데, 위와 같은 견해에 잘못이 있다는 사정을 찾을 수 없다."
340246,판례내용,39,"반면 이 사건 거래 사례를 선정한 이유와 관련하여, 제1심 감정인은 ‘공법상 제한 유무․주위 환경․이용 상황 등 가치형성요인 측면에서 이 사건 비교표준지와 비교 가능성이 있고, 이 사건 사업에 따른 개발이익이 포함되지 않았음’을 밝혔는데, 역시 위와 같은 견해에 잘못이 있다는 사정을 찾을 수 없다(원고는 이의재결 감정 과정에서 있었던 거래 사례 선정의 잘못도 지적하지만, 이의재결 감정 결과는 이미 제1심에서 채택되지 않은 것이다)."
340246,판례내용,40,다.감정인의 감정 결과는 감정 방법 등이 경험칙에 반하거나 합리성이 없는 등의 현저한 잘못이 없는 한 존중되어야 한다(대법원 2007.2.22.
340246,판례내용,41,"선고 2004다70420, 70437 판결 참조)."
340246,판례내용,42,"기록과 증거에 나타난 제반 사정에 비추어 볼 때, 제1심 감정인의 감정 결과에 잘못이 있다는 사정을 찾기 어렵다."
340246,판례내용,43,3.결론
340246,판례내용,44,"원고의 청구는 일부 이유 있어 인용하고, 나머지 청구는 이유 없어 기각해야 하는데, 제1심판결은 이와 결론을 같이하여 정당하다."
340246,판례내용,45,"원고의 항소는 이유 없으므로 기각하기로 하여, 주문과 같이 판결한다."
340246,판례내용,46,재판장 판사 강○
340246,판례내용,47,판사 김○
340246,판례내용,48,판사 조○
