판례일련번호,구분,문장번호,내용
343028,판례내용,1,수원지방법원
343028,판례내용,2,판결
343028,판례내용,3,사건 2023구단3651 영업정지처분취소
343028,판례내용,4,원고 A
343028,판례내용,5,피고 안양시 만안구청장
343028,판례내용,6,변론 종결
343028,판례내용,7,2023.8.18.
343028,판례내용,8,판결 선고
343028,판례내용,9,2023.9.22.
343028,판례내용,10,주문
343028,판례내용,11,1.원고의 청구를 기각한다.
343028,판례내용,12,2.소송비용은 원고가 부담한다.
343028,판례내용,13,청구 취지
343028,판례내용,14,피고가 2023.6.12.
343028,판례내용,15,원고에 대하여 한 영업정지 40일(정지기간: 2023.6.25.
343028,판례내용,16,~ 2023.8.3.
343028,판례내용,17,)의 처분을 취소한다.
343028,판례내용,18,이유
343028,판례내용,19,1.처분의 경위
343028,판례내용,20,"가.원고는 안양시 만안구 B, 지층에서 ‘C’(이하 ‘이 사건 노래연습장’이라 한다)을 운영하는 사람이다."
343028,판례내용,21,나.원고는 2023.2.18.
343028,판례내용,22,"01:00경 이 사건 노래연습장에서 손님 1명에게 캔맥주 20캔을 판매하고, 시간당 3만 원을 받는 유흥접객원 2명을 알선(이하 ‘이 사건 위반행위’라 한다)한 것이 안양만안경찰서에 적발되었고, 2023.5.24."
343028,판례내용,23,음악산업진흥에 관한 법률 위반죄로 벌금 300만 원에 약식 기소되었다.
343028,판례내용,24,다.피고는 2023.5.16.
343028,판례내용,25,"원고에게 이 사건 위반행위에 대하여 영업정지 40일의 처분을 할 예정이라는 사전통지를 하였고, 원고는 2023.5.26."
343028,판례내용,26,"“주류 판매 및 접대부 고용 알선을 인정하고, 6월 25일부터 영업정지를 희망한다”는 의견을 피고에게 제출하였다."
343028,판례내용,27,라.피고는 2023.6.12.
