판례일련번호,구분,문장번호,내용
338711,판례내용,1,서 울 행 정 법 원
338711,판례내용,2,제 5
338711,판례내용,3,부
338711,판례내용,4,판 결
338711,판례내용,5,사 건 2020구합86231 부가가치세등부과처분취소
338711,판례내용,6,원 고 주식회사 A
338711,판례내용,7,피 고 영등포세무서장
338711,판례내용,8,변 론 종 결 2023.5.18.
338711,판례내용,9,판 결 선 고 2023.8.17.
338711,판례내용,10,주 문
338711,판례내용,11,1.원고의 청구를 기각한다.
338711,판례내용,12,2.소송비용은 원고가 부담한다.
338711,판례내용,13,청 구 취 지
338711,판례내용,14,피고가 2019.4.17.
338711,판례내용,15,"원고에게 한 2018년 제2기 부가가치세(세금계산서불성실가산세)55,050,000원의 부과처분을 취소한다."
338711,판례내용,16,이 유
338711,판례내용,17,1.처분의 경위
338711,판례내용,18,"가.원고는 2018.10.경 부동산 분양업 및 분양대행업, 광고업 및 광고대행업, 화장품 판매업 등을 영위할 목적으로 설립된 회사로서, 2019.6.경 폐업하였다."
338711,판례내용,19,나.원고는 2019.1.10.
338711,판례내용,20,"B(이하 ‘이 사건 거래처’라 한다)에 공급가액 합계 18억 3,500만 원의 매출세금계산서 7매(이하 ‘이 사건 세금계산서’라 한다)를 발급하였다."
338711,판례내용,21,원고는 2019.1.25.
338711,판례내용,22,"피고에게 이 부분 매출에 관한 부가가치세 신고를 하였으나, 부가가치세를 납부하지는 않았다."
338711,판례내용,23,"다.피고는 2019.2.경 원고에 대한 세무조사를 실시하였는데, 그 결과 이 사건 세금계산서는 ‘재화 또는 용역을 공급하지 아니하고 발급한 세금계산서’에 해당한다고 판단하였다."
338711,판례내용,24,라.이에 피고는 2019.4.17.
338711,판례내용,25,"원고에게 2018년 제2기 부가가치세(세금계산서불성실가산세)55,050,000원을 부과하였다(이하 ‘이 사건 처분’이라 한다)."
338711,판례내용,26,마.원고는 2019.7.8.
338711,판례내용,27,"피고에게 이의신청을 하였으나, 같은 해 8.26.그 신청이 기각되었다."
338711,판례내용,28,원고는 2019.11.18.
338711,판례내용,29,"조세심판원에 심판청구를 하였으나, 2020.8.31."
338711,판례내용,30,그 청구가 기각되었다.
338711,판례내용,31,"[인정근거] 다툼 없는 사실, 갑 제1호증, 을 제1 내지 3, 6, 10, 28, 30호증의 각 기재, 변론 전체의 취지"
338711,판례내용,32,2.처분의 적법 여부
338711,판례내용,33,가.원고 주장의 요지
338711,판례내용,34,"원고는 이 사건 거래처와 정상적으로 계약을 체결하고 실제로 재화 또는 용역을 공급하려 하였으나, 피고의 세무조사 등의 절차 때문에 더 이상 사업을 진행하지 못하였을 뿐이다."
338711,판례내용,35,원고는 허위로 이 사건 세금계산서를 발급하였다는 범죄사실로 기소되었으나 무죄판결을 받아 위 판결이 확정되기도 하였다.
338711,판례내용,36,"즉, 이 사건 세금계산서는 허위의 세금계산서에 해당하지 않으므로, 이와 다른 전제에서 이루어진 이 사건 처분은 위법하여 취소되어야 한다."
338711,판례내용,37,나.관계 법령
338711,판례내용,38,별지 기재와 같다.
338711,판례내용,39,다.인정사실
338711,판례내용,40,"다음의 사실은 당사자 사이에 다툼이 없거나 갑 제3, 4, 7호증, 을 제4 내지 7, 11 내지 14호증(가지번호 포함)의 각 기재 및 변론 전체의 취지를 종합하여 이를 인정할 수 있다."
338711,판례내용,41,1)원고가 발급한 이 사건 세금계산서의 구체적인 내역은 아래 [표] 기재와 같다.
