판례일련번호,구분,문장번호,내용
151429,판시사항,1,상표법 제5조 제1항 1호의 의의
151429,판결요지,2,훈장과 동일 또는 유사하여 상표로 등록할 수 없는 것은 상표 전체의 구성이 훈장 자체와 동일 또는 유사한 경우를 말한다.
151429,판례내용,3,"【심판청구인, 상고인】   조○"
151429,판례내용,4,"【피심판청구인, 피상고인】   유○ 외 1인"
151429,판례내용,5,【원심판결】
151429,판례내용,6,원심결 특허국
151429,판례내용,7,【주    문】
151429,판례내용,8,상고를 기각 한다.
151429,판례내용,9,상고 비용은 상고인의의 부담으로 한다.
151429,판례내용,10,【이    유】  상고인 대리인의 상고이유에 대하여 판단한다 그러나
151429,판례내용,11,상표법 제5호제1항 제1호에 의하여 상표로 등록 할 수 없는 것은 상표전체의 구성이 훈장 자체와 동일 또는 유사한 경우를 말하는 것이므로 「무궁화 대훈장」에 무궁화꽃이 사용되여 무궁화 도형은 일체 상표로 사용할 수 없다는 결론은 나오지 아니하는 것이며 논지는 독자적인 견해아래 원심결을 비의하는 것으로 이유 없다할 것이다.
151429,판례내용,12,이에
151429,판례내용,13,"상표법 제26조,"
151429,판례내용,14,"특허법 제136조 제2항,"
151429,판례내용,15,"민사소송법 제400조,"
151429,판례내용,16,"제395조,"
151429,판례내용,17,"제384조 제1항,"
151429,판례내용,18,제89조에 의하여 관여법관 전원의 일치한 의견으로 주문과 같이 판결한다.
151429,판례내용,19,대법원판사 민○(재판장)사○ 홍○ 양○ 최○ 나○ 이○
