판례일련번호,구분,문장번호,내용
339946,판례내용,1,부 산 고 등 법 원
339946,판례내용,2,창원제1 행정부
339946,판례내용,3,판 결
339946,판례내용,4,사 건 (창원)2020누10060 수용보상금 증액 청구의 소
339946,판례내용,5,"원고, 항소인 1.A"
339946,판례내용,6,2.C
339946,판례내용,7,원고들 소송대리인 법무법인 로윈 담당변호사 김○
339946,판례내용,8,"피고, 피항소인 사천시"
339946,판례내용,9,소송대리인 변호사 박○
339946,판례내용,10,제1 심판결 창원지방법원 2019.12.18.
339946,판례내용,11,선고 2019구단10024 판결
339946,판례내용,12,변 론 종 결 2022.4.1.
339946,판례내용,13,판 결 선 고 2022.4.27.
339946,판례내용,14,주 문
339946,판례내용,15,1.이 법원에서 확장 및 감축된 청구를 포함하여 원고들에 대한 제1심판결을 아래와 같이 변경한다.
339946,판례내용,16,"가.피고는 원고 A에게 35,258,800원, 원고 C에게 66,142,570원 및 각 이에 대하여 2018.4.21.부터 2022.4.27.까지 연 5%, 그 다음 날부터 다 갚는 날까지 연 12%의 각 비율로 계산한 돈을 지급하라."
339946,판례내용,17,나.원고들의 나머지 청구를 모두 기각한다.
339946,판례내용,18,2.소송 총비용은 각자 부담한다.
339946,판례내용,19,3.제1의 가항은 가집행할 수 있다.
339946,판례내용,20,청구취지 및 항소취지
339946,판례내용,21,1.청구취지
339946,판례내용,22,"피고는 원고 A에게 35,258,800원, 원고 C에게 66,142,570원 및 각 이에 대하여 2018.4.21.부터 이 사건 소장부본 송달일까지 연 5%, 그 다음 날부터 2019.5.31.까지 연 15%, 그 다음 날부터 다 갚는 날까지 연 12%의 각 비율로 계산한 돈을 지급하라[당심에서 원고 A은 청구취지를 감축하였고, 원고 C은 청구취지를 확장하였다.그리 고 제1심원고 B(이하 ‘B’이라고만 하고, 원고들과 통칭하여 ‘원고들 등’이라고 한다)은 당심에서 소를 취하하였다]."
339946,판례내용,23,2.항소취지
339946,판례내용,24,"제1심판결을 취소한다.피고는 원고들에게 각 30,000,000원 및 각 이에 대하여 2018.4.21.부터 2019.5.31.까지 연 15%, 그 다음 날부터 다 갚는 날까지 연 12%의 비율로 계산한 돈을 지급하라."
339946,판례내용,25,이 유
339946,판례내용,26,1.재결의 경위
339946,판례내용,27,가.사업인정 및 고시
339946,판례내용,28,- 사업명: D사업
339946,판례내용,29,- 사업인정고시: 2013.12.18.자 사천시 고시 E 등
339946,판례내용,30,- 사업시행자: 피고
339946,판례내용,31,나.2018.2.26.자 경남지방토지수용위원회의 수용재결
339946,판례내용,32,"- 수용대상: 사천시 G 대 448㎡ 및 지장물(원고 A의 소유), 위 H 임야 501㎡ 및 지장물(원고 C의 소유, 단 아래의 B의 소유 부분 제외), 위 H 토지 지상 I식당(B의 영업시설 및 영업권)"
339946,판례내용,33,"- 손실보상금: 원고들 등 합계 789,388,120원"
339946,판례내용,34,- 수용개시일: 2018.4.20.
339946,판례내용,35,다.2018.11.22.자 중앙토지수용위원회의 이의재결(이의재결절차에서 이루어진 감정을 이하 ‘재결감정’이라 한다)
339946,판례내용,36,"- 손실보상금: 원고들 등 합계 824,542,330원(이중 원고 A의 보상금은 토지 보상금 156,508,800원, 지장물 보상금 148,504,000원 합계 305,012,800원이고, 원고 C의 보상금은 토지 보상금 61,397,550원, 지장물 보상금 433,511,980원 합계 494,909,530원이다)"
339946,판례내용,37,라.제1심의 감정결과(이하 ‘제1심 법원감정’이라 한다)
339946,판례내용,38,"- 손실보상금: 원고들 등 합계 830,974,200원"
339946,판례내용,39,마.당심의 감정결과
