판례일련번호,구분,문장번호,내용
207616,판례내용,1,【원    고】 원고 (소송대리인 법무법인(유한)대○ 담당변호사 강○ 외 1인)
207616,판례내용,2,【피    고】 강○
207616,판례내용,3,【변론종결】2016.6.30.
207616,판례내용,4,【주    문】
207616,판례내용,5,1.피고가 2014.9.1.
207616,판례내용,6,"원고에 대하여 한 증여세 347,454,330원(가산세 포함)의 부과처분을 취소한다."
207616,판례내용,7,2.소송비용은 피고가 부담한다.
207616,판례내용,8,【청구취지】  주문과 같다.
207616,판례내용,9,【이    유】1.처분의 경위
207616,판례내용,10,가.소외 주식회사 엔알디(이하 ‘엔알디’라 한다)는 2009.10.23.
207616,판례내용,11,"권면총액 40억 원의 ‘제3회 무기명식 이권부 무보증 분리형 국내 사모 신주인수권부사채’(이하 ‘이 사건 신주인수권부사채’라 한다)를 발행하였고, 소외 솔로몬투자증권 주식회사(이하 ‘솔로몬’이라 한다)는 이를 전부 인수하였다."
207616,판례내용,12,나.엔알디의 최대주주인 원고는 2009.11.23.
207616,판례내용,13,"솔로몬으로부터 이 사건 신주인수권부사채에서 분리한 권면액 10억 원의 신주인수권증권(이하 ‘이 사건 신주인수권증권’이라 한다)을 5,000만 원에 취득하였다."
207616,판례내용,14,다.원고는 2011.9.16.
207616,판례내용,15,"주당 986원에 이 사건 신주인수권증권을 행사하여 엔알디의 주식 1,014,198주를 교부받았다.라.대전지방국세청장은 2014.5.19.부터 2014.7.11.까지 엔알디에 대한 주식변동조사를 실시한 결과, 원고가 이 사건 신주인수권증권을 행사함으로써 자기지분을 초과하여 976,000,752원[= (주식가액 2,332원 - 전환가액 986원) × (실제교부 주식수 1,014,198주 - 자기지분 주식수 289,086주)]의 주식전환이익을 얻었다고 보아, 해당 과세자료를 피고에게 통보하였다."
207616,판례내용,16,마.피고는 구 상속세 및 증여세법(2011.12.31.
207616,판례내용,17,"법률 제11130호로 개정되기 전의 것, 이하 ‘구 상증세법’이라 한다)제40조 제1항 제2호 (나)목을 적용하여 원고에게 증여세 347,454,330원(가산세 포함)을 결정·고지하였다(이하 ‘이 사건 처분’이라 한다)."
207616,판례내용,18,"[인정근거] 다툼 없는 사실, 갑 제1호증의 1, 2, 갑 제2호증의 1, 2, 갑 제6호증, 을 제1 내지 5호증의 각 기재, 변론 전체의 취지"
207616,판례내용,19,2.이 사건 처분의 적법 여부
207616,판례내용,20,가.관계 법령
207616,판례내용,21,별지 관계 법령의 기재와 같다.
207616,판례내용,22,나.판  단
207616,판례내용,23,1)구 상증세법 제40조 제1항 제2호 (나)목의 적용 여부
207616,판례내용,24,가)쟁점의 정리
207616,판례내용,25,"원고의 이 사건 신주인수권증권의 취득 및 행사에 대하여 특수관계인들 사이의 거래를 대상으로 하는 구 상증세법 제40조 제1항 제2호 (나)목을 적용하기 위해서는, 특수관계가 있는 원고와 엔알디 사이에 특수관계가 없는 솔○이 개입되어 있는 이상 ① 원고에게 이 사건 신주인수권증권을 양도한 솔○이 구 자본시장과 금융투자업에 관한 법률(2013.5.28."
