판례일련번호,구분,문장번호,내용
346912,판례내용,1,인 천 지 방 법 원
346912,판례내용,2,제 1 - 2 행 정 부
346912,판례내용,3,판 결
346912,판례내용,4,사 건 2023구합52752 등록취소처분취소
346912,판례내용,5,원 고 A
346912,판례내용,6,소송대리인 법무법인 부원
346912,판례내용,7,담당변호사 김○
346912,판례내용,8,피 고 인천광역시 계양구청장
346912,판례내용,9,소송대리인 법무법인 미추홀
346912,판례내용,10,담당변호사 이○
346912,판례내용,11,변 론 종 결 2024.3.14.
346912,판례내용,12,판 결 선 고 2024.4.25.
346912,판례내용,13,주 문
346912,판례내용,14,1.원고의 청구를 기각한다.
346912,판례내용,15,2.소송비용은 원고가 부담한다.
346912,판례내용,16,청 구 취 지
346912,판례내용,17,피고가 2023.2.20.
346912,판례내용,18,원고에게 한 석유판매업(주유소)등록취소 처분을 취소한다.
346912,판례내용,19,"7월 16일 채취 시료 검사 결과 다른 석유제품(등유 등)이 10vol% ~ 20vol% 포함된 가짜 석유제품으로 판명되었고, 가짜석유제품 판매 및 유통이 확인되었다."
346912,판례내용,20,"7월 18일 채취 시료 검사 결과, 불법시설물 조작 전 시료는 품질에 이상이 없었으나, 조작 후 채취한 시료는 등유 등이 70vol% 혼합된 가짜석유제품으로 판명되었으며, 가짜석유제품 제조 및 유통을 위한 불법시설물 설치, 조작이 이루어졌다."
346912,판례내용,21,"석유관리원 유통검사 결과, 해당 업소는 석유사업자가 아닌 자로부터 자동차용 경유 16,000리터를 공급받아 판매하고, 이를 누락하여 거짓으로 수급보고한 사실이 확인되었다."
346912,판례내용,22,이유
346912,판례내용,23,1.처분의 경위
346912,판례내용,24,"가.원고는 2021.7.12.경 인천광역시 계양구 B에서 ‘C주유소(이하 ‘이 사건 주유소’라 한다)’라는 상호로 석유판매업(주유소)등록을 마치고, 그 무렵부터 현재까지 이 사건 주유소를 운영하고 있다."
346912,판례내용,25,나.한국석유관리원 수도권남부본부는 2022.7.16.
346912,판례내용,26,및 2022.7.18.
346912,판례내용,27,이 사건 주유소의 석유제품 품질 및 유통검사를 실시하여 2022.7.29.경 피고에게 그 결과를 통보하였다.이 사건 주유소에 대한 단속 결과는 아래와 같다.
346912,판례내용,28,다.위 결과를 통보받은 피고는 2022.12.16.
346912,판례내용,29,"원고에게 이를 고지하고, 의견을 청취한 다음, 2023.2.20."
346912,판례내용,30,"석유 및 석유대체연료 사업법(이하 ‘석유사업법’이라 한다)제29조 제1항 제1호, 제39조 제1항 제1호, 제13조 제4항 제8호에 근거하여, 원고에 대하여 ‘석유사업법 제39조 제1항 제1호를 위반하여 영업시설(불법이중배관)을 설치⋅개조(그 설치⋅개조된 영업시설을 양수⋅임차)하여 가짜석유제품을 저장⋅판매하였다’는 이유로, 석유판매업(주유소)등록을 취소하는 처분을 하였다(이하 ‘이 사건 처분’이라 한다)."
346912,판례내용,31,"[인정 근거] 다툼 없는 사실, 갑 제1, 2호증, 을 제1, 2, 4 내지 7호증의 각 기재, 변론 전체의 취지"
346912,판례내용,32,2.이 사건 처분의 적법 여부
346912,판례내용,33,가.원고 주장의 요지
346912,판례내용,34,"원고는 무자료 거래를 하는 판매업자로 예상하였던 개인으로부터 가짜석유임을 모르는 채로 합리적인 가격에 매수하였던 것일 뿐이므로 가짜 석유 판매의 고의가 없었고, 이중배관시설의 존재 자체도 몰랐던 이상 원고가 가짜석유제품 제조 등을 목적으론 영업시설을 설치⋅개조하였다거나 이를 가짜석유 판매에 이용하였다고 볼 수도 없다고 주장하였다."
346912,판례내용,35,따라서 원고가 영업시설을 설치⋅개조하였음을 전제로 한 이 사건 처분은 부당하거나 재량권의 한계를 벗어났다고 주장하였다.
346912,판례내용,36,나.관계 법령
346912,판례내용,37,별지 기재와 같다.
346912,판례내용,38,다.구체적 판단
346912,판례내용,39,1)행정법규 위반에 대하여 가하는 제재조치는 행정목적의 달성을 위하여 행정법규 위반이라는 객관적 사실에 착안하여 가하는 제재이므로 위반자의 의무해태를 탓할 수 없는 정당한 사유가 있는 등의 특별한 사정이 없는 한 위반자에게 고의나 과실이 없다고 하더라도 부과될 수 있다(대법원 2003.9.2.
346912,판례내용,40,선고 2002두5177 판결 등 참조).
346912,판례내용,41,"2)① 한국석유관리원 수도권남부본부가 이 사건 주유소에서 채취한 시료 중 일부가 가짜석유제품으로 판정된 사실은 앞서 본 바와 같고, 앞서 든 증거에 갑 제7호증, 을 제8, 9호증의 각 기재 및 변론 전체의 취지를 종합하여 보면, ② 원고는 소외 D로부터 이 사건 주유소를 인수하기 이전부터 설치되어 있던 주유소 시설을 그대로 사용한 사실, ③ 이 사건 주유소 단속 당시 지하에 매설된 2개의 경유 탱크 중 2번 경유 탱크에서 경유와 등유가 섞인 가짜석유제품이 확인되었는데, 위 2번 경유 탱크는 1번, 5번, 9번 주유기와 배관이 연결되어 있었고, 사무실 내에 존재하는 배전반 스위치를 작동하여 위 각 주유기에 주유되는 경유 탱크를 조작하는 것이 가능한 사실, ④ 원고의 직원인 E은 2022.7.13.경 이 사건 주유소를 찾아온 개인으로부터 리터당 150원 가량 저렴한 가격으로 석유제품 16,000 리터를 구입하여 해당 석유제품을 2번 탱크에 주입한 사실 등을 각 인정할 수 있다."
346912,판례내용,42,"3)위 인정사실에다가 원고는 행정심판절차에서 집행정지 신청을 할 당시 ‘이 사건 주유소의 이중배관은 가짜석유 제조의 목적이 아닌 가짜석유 판매의 목적인 이중배관이고 원고는 가짜 석유를 제조하지 않았습니다.단지 판매만 하였을 뿐입니다.’라고 기재하여 이중배관시설을 알면서 이를 이용하여 가짜석유를 판매한 사실을 자인하기도 하였던 점, 원고로서는 석유제품을 별다른 조건 없이 시가보다 저렴한 가격으로 매수하는 과정에서 해당 석유제품이 가짜석유일 수 있다는 점을 충분히 예상할 수도 있었던 점까지 아울러 고려하여 보면, 원고는 그 정을 알면서도 이 사건 주유소에 설치되었던 이중배관시설을 사용하여 가짜석유제품을 저장⋅판매하였다고 할 것이고, 원고에게 그 의무해태를 탓할 수 없는 정당한 사유가 있다고 보기 어렵다."
346912,판례내용,43,"4)설령 원고의 직원인 E이 원고 몰래 가짜 경유를 제조⋅판매한 것으로 보더라도, 석유판매업자는 대리인, 사용인, 그 밖의 종업원의 행정법규 위반행위로 인한 행정 책임을 져야 하고, 그 법규위반행위를 알지 못하였다 하여 달리 볼 것이 아닌바(대법원 1993.5.25."
346912,판례내용,44,"선고 92누18726 판결 등 참조), 원고가 석유사업법 제13조 제4항 제8호를 위반한 사실에는 변함이 없다."
346912,판례내용,45,따라서 이 사건 처분에 처분사유가 존재하지 아니하여 부당하다는 취지의 원고의 주장은 받아들이지 아니한다.
