판례일련번호,구분,문장번호,내용
347131,판례내용,1,광주주고등법원
347131,판례내용,2,제1행정부
347131,판례내용,3,판결
347131,판례내용,4,사건 2023누12575 입찰참가자격 제한처분 취소 청구
347131,판례내용,5,"원고, 피항소인 주식회사 A"
347131,판례내용,6,"소송대리인 변호사 홍○, 김○"
347131,판례내용,7,"피고, 항소인 한국전력공사"
347131,판례내용,8,소송대리인 정부법무공단
347131,판례내용,9,담당변호사 김○
347131,판례내용,10,제1심판결 광주지방법원 2023.10.19.
347131,판례내용,11,선고 2023구합14421 판결
347131,판례내용,12,변론 종결 2024.5.23.
347131,판례내용,13,판결 선고 2024.6.27.
347131,판례내용,14,주문
347131,판례내용,15,1.피고의 항소를 기각한다.
347131,판례내용,16,2.항소비용은 피고가 부담한다.
347131,판례내용,17,청구취지 및 항소취지
347131,판례내용,18,1.청구취지
347131,판례내용,19,피고가 2022.11.15.
347131,판례내용,20,원고에 대하여 한 6개월의 입찰참가자격 제한처분을 취소한다.
347131,판례내용,21,2.항소취지
347131,판례내용,22,제1심판결을 취소한다.
347131,판례내용,23,원고의 청구를 기각한다.
347131,판례내용,24,이유
347131,판례내용,25,1.제1심판결의 인용
347131,판례내용,26,"피고의 항소이유는 제1심에서의 주장과 크게 다르지 않고, 제1심에 제출된 증거에다가 이 법원에 제출된 증거를 보태어 살펴보더라도 제1심의 사실인정과 판단은 정당하다."
347131,판례내용,27,"이에 이 법원이 이 사건에 관하여 설시할 이유는 아래와 같이 추가하는 외에는 제1심판결 이유와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 인용한다."
347131,판례내용,28,〇 제1심판결문 제7쪽 4행 다음 부분에 아래의 내용을 추가한다.
347131,판례내용,29,"『5)피고는, 국가계약법령 등에서 임의적 감경사유로 ‘위반행위의 동기, 내용 및 횟수 등’이라고 정함으로써 감경할 수 있는 사정은 ‘위반행위에 대한 것’으로 제한되어 있는바, 원고의 자신신고 및 조사협조사실과 같이 ‘위반행위 이후의 사정’은 감경사유로 고려될 수 없다는 취지로 주장한다."
347131,판례내용,30,"그러나 위 관련규정의 문언에 의하더라도 ‘위반행위의 동기·내용 및 횟수 등’이라고 예시적으로 규정하고 있으므로, 감경사유가 반드시 위반행위의 동기·내용 및 횟수 즉 위반행위에 대한 것으로 한정된다고 볼 수 없다."
347131,판례내용,31,따라서 피고의 위 주장은 받아들이지 아니한다.
347131,판례내용,32,"6)피고는, 이 사건 담합 전체 기간 중 원고의 낙찰 금액이 가장 많다는 점을 들어 원고가 ‘담합을 주도하여 낙찰을 받은 자’에 해당한다고 보아 구 국가계약법 시행규칙 제76조 [별표 2] 제2호 개별기준 (4의 가 내지 나)목에 따라 1~2년의 입찰참가자격 제한 처분을 할 여지가 있었음에도 원고가 주장하는 모든 사정을 감안하여 위 개별기준 4의 다목에 해당한다고 판단한 다음, 6개월 입찰참가자격 제한으로 양정한 점에서 최소한의 제재를 한 것이라는 취지로도 주장한다."
347131,판례내용,33,"그러나 이 사건 회사들은 번갈아 총무사를 맡으면서 낙찰물량이 비슷하게 유지되도록 관리한 것으로 보이고, 실제로 이 사건 담합행위에 참여한 이 사건 회사들은 2012년부터 2018년까지 20% 내외로 균등하게 낙찰 물량을 배분한 점 등을 고려해보면, 원고가 담합을 주도하였다고 보기 어렵고, 이를 인정할 근거도 없을 뿐만 아니라 달리 원고가 담합을 주도한 자에 해당함에도 피고가 원고에게 유리한 사정들을 감안하여 더 낮은 제재양정을 선택하였다고 볼 만한 근거도 전혀 없다."
347131,판례내용,34,따라서 피고의 위 주장도 받아들이지 아니한다.
347131,판례내용,35,"7)담합 등 부당한 행위를 한 자의 입찰참가자격을 제한하는 목적은 추후 발생할 수 있는 유사한 공적 피해를 예방함과 아울러 당해 입찰 및 계약 이행의 공정성과 충실성을 확보하기 위한 것인데, 앞서 살펴본 바와 같이 원고가 이 사건 담합행위를 반성하고 자신 신고하였으며 조사에도 성실히 협조함으로써 추후 공적 피해가 예상된다고 보기 어려운 반면 원고는 이 사건 처분으로 인해 관급입찰 등에 참여하지 못함으로써 상당한 경제적 손실을 입을 것으로 보이는 점에 비추어 보면, 피고가 이 사건 처분을 통해 달성하고자 하는 공익이 원고가 이 사건 처분으로 인해 입는 불이익보다 크다고 볼 수도 없다.』"
347131,판례내용,36,2.결론
347131,판례내용,37,제1심판결은 정당하므로 피고의 항소를 기각한다.
347131,판례내용,38,재판장 판사
347131,판례내용,39,양○
347131,판례내용,40,판사
347131,판례내용,41,이○
347131,판례내용,42,판사
347131,판례내용,43,황○
