판례일련번호,구분,문장번호,내용
341705,판례내용,1,수원지방법원
341705,판례내용,2,제3행정부
341705,판례내용,3,판결
341705,판례내용,4,사건 2023구합1034 개발제한구역내 불법행위에 대한 시정명령 취소등
341705,판례내용,5,원고 A
341705,판례내용,6,피고 하남시장
341705,판례내용,7,소송대리인 법무법인 케이피앤파트너스 담당변호사 송○
341705,판례내용,8,변론종결 2024.4.4.
341705,판례내용,9,판결선고 2024.4.25.
341705,판례내용,10,주문
341705,판례내용,11,1.이 사건 소를 각하한다.
341705,판례내용,12,2.소송비용은 원고가 부담한다.
341705,판례내용,13,청구취지
341705,판례내용,14,피고가 2023.7.17.
341705,판례내용,15,"원고에게 한 개발제한구역 내 무단 용도변경에 대한 시정명령을 취소한다(소장에 적은 청구취지 제2항은 취하되었고, 제1항을 이러한 뜻으로 읽는다)."
341705,판례내용,16,이유
341705,판례내용,17,1.기초사실
341705,판례내용,18,가.피고는 2023.7.17.
341705,판례내용,19,"원고에게, 개발제한구역 내에 속한 하남시 B 위 철골조 축사 450㎡(이하 ‘이 사건 건물’이라 한다)를 무단으로 종교시설로 용도변경했으니 원상복구하라는 시정명령을 했다(이하 ‘이 사건 시정명령’이라 한다)."
341705,판례내용,20,"나.원고는 이 사건 시정명령에 따라 이 사건 건물을 축사로 원상복구했고, 2023.11.28."
341705,판례내용,21,피고의 확인을 받았다.
341705,판례내용,22,"[인정근거] 다툼 없는 사실, 을 제1, 4호증의 기재, 변론 전체의 취지"
341705,판례내용,23,2.소의 적법성에 관한 판단
341705,판례내용,24,"가.개발제한구역 내에서의 건물 무단 용도변경에 대한 시정명령(｢개발제한구역의 지정 및 관리에 관한 특별조치법｣ 제30조)은, 불이행 시 이행강제금 부과(같은 법 제30조의2)나 형사처벌(같은 법 제32조)을 할 수 있는 요건이 되므로, 그 상대방은 시정명령이 위법함을 항고소송을 통해 다툴 수 있다."
341705,판례내용,25,"그러나 시정명령을 받은 사람이 그에 따라 원상복구를 마쳤다면, 더는 그 명령을 불이행했다는 이유로 제재나 형벌을 받을 위험이 없어졌으므로 그에 대해 다툴 이익도 없다."
341705,판례내용,26,"나.앞서 보았듯이 이 사건 시정명령은 원고가 그에 따라 원상복구를 마침으로써 더는 제재나 처벌의 근거가 되지 못하므로, 이를 취소한다고 하여 원고에게 어떠한 이득도 되지 않는다(원고는 이 사건 건물을 종교시설 용도로 쓸 수 있기를 바란다고 하나, 이 사건 시정명령을 취소한다고 하여 원고가 원하는 대로의 용도변경이 가능하게 되지는 않는다)."
341705,판례내용,27,이 사건 소는 권리보호이익이 없어 부적법하다.
341705,판례내용,28,3.결론
341705,판례내용,29,이 사건 소는 부적법하므로 각하한다.
341705,판례내용,30,재판장 판사
341705,판례내용,31,김○
341705,판례내용,32,판사
341705,판례내용,33,김○
341705,판례내용,34,판사
341705,판례내용,35,정○
341705,판례내용,36,별지
341705,판례내용,37,관련 법령
341705,판례내용,38,■ 개발제한구역의 지정 및 관리에 관한 특별조치법
341705,판례내용,39,제12조(개발제한구역에서의 행위제한)
341705,판례내용,40,"① 개발제한구역에서는 건축물의 건축 및 용도변경, 공작물의 설치, 토지의 형질변경, 죽목(竹木)의 벌채, 토지의 분할, 물건을 쌓아놓는 행위 또는 「국토의 계획 및 이용에 관한 법률」 제2조제11호에 따른 도시ㆍ군계획사업(이하 ""도시ㆍ군계획사업""이라 한다)의 시행을 할 수 없다."
341705,판례내용,41,"다만, 다음 각 호의 어느 하나에 해당하는 행위를 하려는 자는 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수 또는 구청장(이하 ""시장ㆍ군수ㆍ구청장""이라 한다)의 허가를 받아 그 행위를 할 수 있다.(각호 생략)"
341705,판례내용,42,제30조(법령 등의 위반자에 대한 행정처분)
341705,판례내용,43,"① 시장ㆍ군수ㆍ구청장은 다음 각 호의 어느 하나에 해당하는 행위를 적발한 경우에 는 그 허가를 취소할 수 있으며, 해당 행위자(위반행위에 이용된 건축물ㆍ공작물ㆍ토지의 소유자ㆍ관리자 또는 점유자를 포함한다."
341705,판례내용,44,"이하 ""위반행위자등""이라 한다)에 대하여 공사의 중지 또는 상당한 기간을 정하여 건축물ㆍ공작물 등의 철거ㆍ폐쇄ㆍ개축 또는 이전, 그 밖에 필요한 조치를 명(이하 ""시정명령""이라 한다)할 수 있다."
341705,판례내용,45,"1.제12조제1항 단서 또는 제13조에 따른 허가를 받지 아니하거나 허가의 내용을 위반하여 건축물의 건축 또는 용도변경, 공작물의 설치, 토지의 형질변경, 토지분할, 물건을 쌓아놓는 행위, 죽목(竹木) 벌채 또는 도시ㆍ군계획사업의 시행을 한 경우"
341705,판례내용,46,제30조의2(이행강제금)
341705,판례내용,47,① 시장ㆍ군수ㆍ구청장은 제30조제1항에 따른 시정명령을 받은 후 그 시정기간 내에 그 시정명령의 이행을 하지 아니한 자에 대하여 다음 각 호의 어느 하나에 해당하는 금액의 범위에서 이행강제금을 부과한다.
341705,판례내용,48,1.허가 또는 신고의무 위반행위가 건축물의 건축 또는 용도변경인 경우: 해당 건축물에 적용되는 「지방세법」에 따른 건축물 시가표준액의 100분의 50의 범위에서 대통령령으로 정하는 금액에 위반행위에 이용된 건축물의 연면적을 곱한 금액
341705,판례내용,49,제32조(벌칙)
341705,판례내용,50,다음 각 호의 어느 하나에 해당하는 자는 1년 이하의 징역 또는 1천만원 이하의 벌금에 처한다.
341705,판례내용,51,2.제30조제1항에 따른 시정명령을 이행하지 아니한 자
341705,판례내용,52,끝.
