판례일련번호,구분,문장번호,내용
342583,판례내용,1,서 울 고 등 법 원
342583,판례내용,2,제 1 1 행 정 부
342583,판례내용,3,판 결
342583,판례내용,4,사 건 2022누72887 양도소득세부과처분취소
342583,판례내용,5,"원고, 항소인 A"
342583,판례내용,6,소송대리인 변호사 문광신
342583,판례내용,7,"피고, 피항소인 성북세무서장"
342583,판례내용,8,제1 심판결 서울행정법원 2022.12.7.
342583,판례내용,9,선고 2021구단78131 판결
342583,판례내용,10,변 론 종 결 2023.9.6.
342583,판례내용,11,판 결 선 고 2023.10.18.
342583,판례내용,12,주 문
342583,판례내용,13,1.원고의 항소를 기각한다.
342583,판례내용,14,2.항소비용은 원고가 부담한다.
342583,판례내용,15,청구취지 및 항소취지
342583,판례내용,16,제1심판결을 취소한다.피고가 2021.1.4.
342583,판례내용,17,"원고에 대하여 한 2018년 귀속 양도소득세 569,479,130원(가산세 포함)의 부과처분을 취소한다."
342583,판례내용,18,이 유
342583,판례내용,19,1.제1심판결의 인용
342583,판례내용,20,"원고가 항소하면서 당심에서 주장하는 사유는 제1심에서 원고가 주장한 내용과 크게 다르지 않고, 제1심에 제출된 증거에 당심에 추가로 제출된 증거를 보태어 다시 살펴보더라도 제1심의 사실인정과 판단은 정당하다고 인정된다."
342583,판례내용,21,"이에 이 법원이 이 사건에 관하여 기재할 이유는 제1심판결의 이유 기재와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 의하여 이를 인용한다."
342583,판례내용,22,2.결론
342583,판례내용,23,제1심판결은 정당하므로 원고의 항소는 이유 없어 이를 기각한다.
342583,판례내용,24,재판장 판사 최○
342583,판례내용,25,판사 이○
342583,판례내용,26,판사 배○
