판례일련번호,구분,문장번호,내용
75910,판시사항,1,영업정지기간이 이미 경과한 영업정지처분취소청구의 소의 이익유무(소극)
75910,판결요지,2,항고소송에 있어서는 현재하는 위법한 행정행위의 취소를 구하는 것이므로 이를 취소하여야 할 구체적 이익이 있어야 하고 행정행위가 있는 이후에 발생한 사정 또는 시일의 경과에 의하여 그 행정행위가 실질적으로 존재할 의의 내지 효력을 상실한 경우에는 이의 취소를 구할 이익이 없다고 할 것인바 피고가 원고에 대하여 한 1984.7.11.자 이 건 행정처분은 1984.7.23.부터 같은해 8.6.까지의 유흥음식점업 영업정지처분으로서 그 영업정지기간이 이미 경과하였으므로 특단의 사정이 없는 한 이를 취소할 이익이 없게 되었다고 할 것이다.
75910,참조조문,3,행정소송법 제1조
75910,판례내용,4,【원    고】 박○외 2인
75910,판례내용,5,【피    고】 부산직할시 동구청장
75910,판례내용,6,【주    문】
75910,판례내용,7,이 사건 소를 각하한다.
75910,판례내용,8,소송비용은 원고의 부담으로 한다.
75910,판례내용,9,【청구취지】피고가 1984.7.11.
75910,판례내용,10,원고들에 대하여 한 1984.7.23.부터 같은해 8.6.까지의 식품접객업소 영업정지처분은 이를 취소한다.
75910,판례내용,11,소송비용은 피고의 부담으로 한다.
75910,판례내용,12,【이    유】이 사건 소외 적법여부에 관하여 본다.
75910,판례내용,13,"행정청 또는 그 소속기관의 위법에 대한 그 처분의 취소 또는 변경에 관한 소송 이른바 항고소송에 있어서는 현재하는 위법한 행정행위의 취소를 구하는 것이므로 이를 취소하여야 할 구체적 이익이 있어야 하고, 행정행위가 있은 이후에 발생한 사정 또는 시일의 경과에 의하여 그 행정행위가 실질적으로 존재할 의의 내지 효력을 상실한 경우에는 이의취소를 구할 이익이 없다고 할 것인바 일건기록에 의하면 피고가 원고에 대하여 한 1984.7.11.자 이건 행정처분은 1984.7.23.부터 같은해 8.6.까지의 유흥음식점영업정지처분으로서 그 영업정지기간이 이미 경과하였으므로 특단의 사정이 없는 한 이를 취소할 이익이 없게 되었다고 할 것이다."
75910,판례내용,14,그렇다면 이 사건 소는 부적법한 것이므로 이를 각하하기로 하고 소송비용의 부담에 관하여는
75910,판례내용,15,"행정소송법 제14조,"
75910,판례내용,16,민사소송법 제89조를 적용하여 주문과 같이 판결한다.
75910,판례내용,17,판사 안○(재판장)김○ 조○
