판례일련번호,구분,문장번호,내용
339427,판례내용,1,광 주 지 방 법 원
339427,판례내용,2,판 결
339427,판례내용,3,사 건○ 2020구단11377 정보공개거부처분취소
339427,판례내용,4,원 고 A회사
339427,판례내용,5,"소송대리인 변호사 김○, 김○, 법무법인 다산(담당변호사 이"
339427,판례내용,6,"주○, 조○), 법무법인 이공(담당변호사 오○)"
339427,판례내용,7,피 고 B 주식회사
339427,판례내용,8,소송대리인 법무법인 (유한)광장
339427,판례내용,9,"담당변호사 방○, 한○"
339427,판례내용,10,변 론 종 결 2022.5.19.
339427,판례내용,11,판 결 선 고 2022.6.16.
339427,판례내용,12,주 문
339427,판례내용,13,"1.이 사건 소 중 별지 2 목록 순번 제1의 가항, 라항, 제2의 나항, 다항, 제4의 나항, 다항, 라항, 바항 기재 정보에 관한 정보공개거부처분 취소 청구 부분을 각하한다."
339427,판례내용,14,2.피고가 2020.8.10.
339427,판례내용,15,"원고에 대하여 한 별지 2 목록 순번 제1의 마항, 바항, 사항, 아항, 제2의 가항, 라항, 마항, 제3의 나항, 제4의 가항 기재 정보에 관한 정보공개 거부처분을 취소한다."
339427,판례내용,16,"3.소송비용 중 1/2는 원고가, 나머지는 피고가 각 부담한다."
339427,판례내용,17,청 구 취 지
339427,판례내용,18,피고가 2020.8.10.
339427,판례내용,19,원고에 대하여 한 정보공개거부처분 중 별지 2 목록 기재 정보에 관한 정보공개거부처분을 취소한다.
339427,판례내용,20,이 유
339427,판례내용,21,1.처분의 경위
339427,판례내용,22,"가.피고는 채용 과정에서 인공지능 프로그램을 사용하여 면접을 실시하였는데, 원고는 2020.7.28."
339427,판례내용,23,피고에게 ‘인공지능 프로그램과 채용의 공정성 관련 정보공개청구’라는 제목으로 별지 1 목록 기재 정보에 관하여 정보공개청구를 하였다.
339427,판례내용,24,"나.피고는 2020.8.10.경 원고에게 ① 채용현황, ② 2020년 상반기 신입사원 채용 공고문은 공개결정하고, ③ AI면접 관련 자료관리 및 운영은 용역사인 C에서 수행하므로 자료를 보유하고 있지 않다(정보부존재)는 이유로 비공개결정을 하였다(이하 ’이 사건 처분‘이라 한다)."
339427,판례내용,25,"[인정 근거] 다툼 없는 사실, 갑 제2, 3, 4호증의 각 기재(가지번호 포함), 변론 전체의 취지"
339427,판례내용,26,2.본안전 항변에 관한 판단
339427,판례내용,27,가.피고의 본안전 항변
339427,판례내용,28,"원고가 이 사건에서 정보공개를 구하는 별지 2 목록 기재 정보 중 순번 제1의 가 항, 라항, 제2의 나항, 다항, 제4의 나항, 다항, 라항, 바항 기재 정보는 피고가 보유·관 리하고 있지 않다."
339427,판례내용,29,나.판단
339427,판례내용,30,"1)정보공개제도는 공공기관이 보유·관리하는 정보를 그 상태대로 공개하는 제도라는 점 등에 비추어 보면, 정보공개를 구하는 자가 공개를 구하는 정보를 행정기관이 보유·관리하고 있을 상당한 개연성이 있다는 점을 입증함으로써 족하다 할 것이지만, 공공기관이 그 정보를 보유·관리하고 있지 아니한 경우에는 특별한 사정이 없는 한 정보공개거부처분의 취소를 구할 법률상의 이익이 없고(대법원 2014.6.12."
339427,판례내용,31,"선고 2013두 4309 판결), 공개를 구하는 정보를 공공기관이 보유‧관리하고 있을 상당한 개연성이 있다는 점에 대하여 원칙적으로 공개청구자에게 증명책임이 있다(대법원 2004.12.9."
339427,판례내용,32,선고 2003두12707 판결 등 참조).
