판례일련번호,구분,문장번호,내용
300501,판례내용,1,사 건 2014구합102721 부당해고구제재심판정취소
300501,판례내용,2,원 고 A연구원
300501,판례내용,3,소송대리인 변호사 최현
300501,판례내용,4,피 고 중앙노동위원회위원장
300501,판례내용,5,소송수행자 지○
300501,판례내용,6,피고보조참가인 甲
300501,판례내용,7,소송대리인 법무법인 여는
300501,판례내용,8,담당변호사 신○아
300501,판례내용,9,변 론 종 결 2015.7.9.
300501,판례내용,10,판 결 선 고 2015.8.13.
300501,판례내용,11,주 문
300501,판례내용,12,1.원고의 청구를 기각한다.
300501,판례내용,13,2.소송비용은 보조참가로 인한 부분을 포함하여 원고가 모두 부담한다.
300501,판례내용,14,청구취지
300501,판례내용,15,중앙노동위원회가 원고와 피고 보조참가인 사이의 중앙부해호기 2014.5.19.
300501,판례내용,16,2014 220 초과학연구원 부당해고 구제 재심 신청 사건에 대하여 한 재심판정을 취소한다.
300501,판례내용,17,이 유
300501,판례내용,18,1.재심판정의 경위
300501,판례내용,19,가.원고는 기초과학연구 등을 하는 법인이고 피고 보조참가인이하 참가인이라고만 한다.
300501,판례내용,20,2009.9.1.
300501,판례내용,21,2013.8.31.
300501,판례내용,22,a(‘연구소라고 한다에서 과제 연구원 박사후 연구원 연구계약직 연구원으로 근무하였던’) 근로자이다.
300501,판례내용,23,나.원고는 참가인에게 참가인과의 근로계약이 같은 해자로 종료된다는 내용의 메일을 발송하였다.
300501,판례내용,24,이하 위 근로계약 종료 통보를 이 사건 갱신 거절이(‘라 한다).
300501,판례내용,25,다.이에 참가인은 충남지방노동위원회 이하 충남지노위라고 한다에 2013.11.29.
300501,판례내용,26,"구제신청을 하였고 충남지노위는 다음과 같은 내용의 판정이하 이 사건, 2014.1.23."
300501,판례내용,27,(’초심판정이라 한다)을 하였다.
300501,판례내용,28,라.이에 원고는 이 사건 초심판정에 불복하여 중앙노동위원회에 중앙부해 2014 220 호로 재심 신청을 하였는데 중앙노동위원회는 원고의 재심신청을 기각하였고 2014.5.19.
300501,판례내용,29,원고가 참가인에 대하여 한 근로관계 종료는 부당해고임을 인정한다.
300501,판례내용,30,2013.8.31.
300501,판례내용,31,"원고는 이 판정서를 송달받은 날부터 일 이내에 참가인을 원직에 복직시키고 해 30, 고기간 동안 근로하였다면 받을 수 있었던 임금 상당액을 지급하라."
300501,판례내용,32,는 결정이하 이 사건 재심판정이라 한다을 하였다.
300501,판례내용,33,"【인정 근거】 다툼 없는 사실, 갑 1제호증의 2, 을나 제3호증의 각기 재 변론 전체의 취지"
300501,판례내용,34,2.이 사건 재심판정의 적법 여부
300501,판례내용,35,가.당사자의 주장 요지.
300501,판례내용,36,1)원고
