판례일련번호,구분,문장번호,내용
340687,판례내용,1,서 울 행 정 법 원
340687,판례내용,2,판 결
340687,판례내용,3,사 건 2021구단61249 장해등급결정처분취소
340687,판례내용,4,원 고 A
340687,판례내용,5,피 고 근로복지공단
340687,판례내용,6,변 론 종 결 2022.9.21.
340687,판례내용,7,판 결 선 고 2022.10.26.
340687,판례내용,8,주 문
340687,판례내용,9,1.원고의 청구를 기각한다.
340687,판례내용,10,2.소송비용은 원고가 부담한다.
340687,판례내용,11,청 구 취 지
340687,판례내용,12,피고가 2021.4.13.
340687,판례내용,13,원고에 대하여 한 제13급 제8호의 장해등급결정처분을 취소한다.
340687,판례내용,14,이 유
340687,판례내용,15,1.처분의 경위
340687,판례내용,16,가.원고는 2020.6.25.경 소속 사업장의 주방에서 양배추를 썰다가 작업하던 칼에 손이 두 군데 베○는 사고를 당하였다(이하 ‘이 사건 사고’라 한다).
340687,판례내용,17,"나.원고는 이 사건 사고로 인해 ‘손목 및 손부위의 기타 손가락의 신근 및 힘줄의 손상, 기타 및 상세불명의 손상’ 진단을 받고 2021.2.27.까지 업무상 재해로 요양하였으며, 위 치료 종결 후 2021.3.2.경 피고에게 장해급여를 청구하였다."
340687,판례내용,18,다.이에 대해 피고는 2021.4.13.
340687,판례내용,19,"원고에 대하여 ‘한 손의 둘째손가락의 말관절을 굽히고 펼 수 없게 된 사람’(제13급 제8호), ‘국부에 신경증상이 남은 사람(좌2수지 일반 동통)’(제14급 제10호)에 해당한다는 판단 하에 그중 심한 장해에 해당하는 장해등급인 제13급 제8호로 최종 장해등급 결정을 하였다(이하 ‘이 사건 처분’이라 한다)."
340687,판례내용,20,"[인정근거] 다툼 없는 사실, 을 제2, 4호증의 각 기재, 변론 전체의 취지"
340687,판례내용,21,2.이 사건 처분의 적법 여부에 대한 판단
340687,판례내용,22,가.원고의 주장 요지
340687,판례내용,23,"원고는 주치의로부터 왼손 중수지관절의 능동운동범위에 관하여 제1지의 경우 30도(정상범위 60도), 제2지의 경우 45도(정상범위 90도)라는 진단을 받았다."
340687,판례내용,24,"즉 해당 손가락관절의 운동가능영역이 1/2 이상 제한됨을 알 수 있는바, 이는 산업재해보상보험법(이하 ‘산재보험법’이라 한다)시행령 [별표 6] ‘장해등급의 기준’(이하 ‘이 사건 장해등급기준’이라 한다)중 제9급 제11호 ‘한쪽 손의 엄지손가락을 포함하여 2개의 손가락을 제대로 못쓰게 된 사람’에 해당한다."
340687,판례내용,25,또한 원고는 2020.6.25.
340687,판례내용,26,"수술을 받고서 약 1년이 지난 소 제기 시점까지도 수상부위에 통증이 있어 지속적인 치료가 필요한 상황인바, 이는 이 사건 장해등급기준 중 제12급 제15호 ‘신체 일부에 심한 신경증상이 남은 사람’에 해당한다."
340687,판례내용,27,"따라서 원고는 제13급 이상에 해당하는 장해가 둘 이상 있는 경우에 해당하므로, 산재보험법 시행령 제53조 제2항에 따라 1개 등급을 상향 조정하여 제8급의 장해등급이 인정되어야 한다."
340687,판례내용,28,따라서 원고의 장해등급을 제13급 제8호로 결정한 이 사건 처분은 위법하므로 취소되어야 한다.
340687,판례내용,29,나.관계 법령
340687,판례내용,30,별지 기재와 같다.
340687,판례내용,31,다.인정사실
340687,판례내용,32,1)원고 주치의 소견
340687,판례내용,33,가)B병원 2021.2.27.자 장해진단서 및 지체장해용(능동 관절운동장해)소견서
340687,판례내용,34,○ 치○: 2021.2.27.
340687,판례내용,35,○ 장해의 원인이 되는 상병명: 좌측 수부 열상 및 제2수지 신건 파열
340687,판례내용,36,○ 장해부위: 좌측 수부 다발성 관절강직
340687,판례내용,37,○ 치유일까지의 주요 치료내용: 2020.6.25.
340687,판례내용,38,신건봉합술 및 일차봉합술(C병원)
340687,판례내용,39,○ 장해상태: 수부 전반적인 관절강직으로 주먹이 온전히 쥐어지지 않음
340687,판례내용,40,○ 장해상태가 동통 등 신경증상인 경우 영구장해 여부에 대한 소견: 비영구
340687,판례내용,41,부위(좌)
340687,판례내용,42,제1지
340687,판례내용,43,제2지
340687,판례내용,44,제3지
340687,판례내용,45,제4지
340687,판례내용,46,제5지
340687,판례내용,47,굴곡
340687,판례내용,48,신전
340687,판례내용,49,굴곡
340687,판례내용,50,신전
340687,판례내용,51,굴곡
340687,판례내용,52,신전
340687,판례내용,53,굴곡
340687,판례내용,54,신전
340687,판례내용,55,굴곡
340687,판례내용,56,신전
340687,판례내용,57,중수지절
340687,판례내용,58,정상범위
340687,판례내용,59,60
340687,판례내용,60,0
340687,판례내용,61,90
340687,판례내용,62,0
340687,판례내용,63,90
340687,판례내용,64,0
340687,판례내용,65,90
340687,판례내용,66,0
340687,판례내용,67,90
340687,판례내용,68,0
340687,판례내용,69,원고
340687,판례내용,70,30
340687,판례내용,71,0
340687,판례내용,72,45
340687,판례내용,73,0
340687,판례내용,74,50
340687,판례내용,75,0
340687,판례내용,76,60
340687,판례내용,77,0
340687,판례내용,78,60
340687,판례내용,79,0
340687,판례내용,80,근위지절
340687,판례내용,81,정상범위
340687,판례내용,82,80
340687,판례내용,83,0
340687,판례내용,84,100
340687,판례내용,85,0
340687,판례내용,86,100
340687,판례내용,87,0
340687,판례내용,88,100
340687,판례내용,89,0
340687,판례내용,90,100
340687,판례내용,91,0
340687,판례내용,92,원고
340687,판례내용,93,40
340687,판례내용,94,0
340687,판례내용,95,60
340687,판례내용,96,0
340687,판례내용,97,80
340687,판례내용,98,0
340687,판례내용,99,95
340687,판례내용,100,0
340687,판례내용,101,95
340687,판례내용,102,0
340687,판례내용,103,원위지절
340687,판례내용,104,정상범위
340687,판례내용,105,70
340687,판례내용,106,0
340687,판례내용,107,70
340687,판례내용,108,0
340687,판례내용,109,70
340687,판례내용,110,0
340687,판례내용,111,70
340687,판례내용,112,0
340687,판례내용,113,원고
340687,판례내용,114,15
340687,판례내용,115,0
340687,판례내용,116,30
340687,판례내용,117,0
340687,판례내용,118,30
340687,판례내용,119,0
340687,판례내용,120,30
340687,판례내용,121,0
340687,판례내용,122,나)B병원 2021.5.1.자 진단서
340687,판례내용,123,"○ 질병명: (주상병)손목 및 손 부위의 기타 손가락의 신근 및 힘줄의 손상, 열상"
340687,판례내용,124,○ 치료내용 및 향후 치료에 대한 소견: 2020.6.25.
340687,판례내용,125,좌측 제2 신건봉합술 및 일차봉합술 시행 받은 분으로 아직 수상부위 통증 및 강직 등의 증상 남아 있어 향후 지속적인 보존적 치료 및 경과관찰 필요
340687,판례내용,126,다)B병원 2021.9.27.자 지체장해용(능동 관절운동장해)소견서
340687,판례내용,127,○ 원고에 대한 신체감정을 실시하기 위해 실시한 검사명 및 검사일자
340687,판례내용,128,- 2022.5.4.
340687,판례내용,129,방사선 검사 시행
340687,판례내용,130,○ 검사결과
340687,판례내용,131,- 방사선 검사 상 좌측 수부에 전반적인 골 감소 소견 확인됨
340687,판례내용,132,○ 검사결과상 원고의 좌측 손가락관절에서 명확히 확인되는 ‘운동기능장해의 원인’이 있
340687,판례내용,133,부위(좌)
340687,판례내용,134,제1지
340687,판례내용,135,제2지
340687,판례내용,136,제3지
340687,판례내용,137,제4지
340687,판례내용,138,제5지
340687,판례내용,139,굴곡
340687,판례내용,140,신전
340687,판례내용,141,굴곡
340687,판례내용,142,신전
340687,판례내용,143,굴곡
340687,판례내용,144,신전
340687,판례내용,145,굴곡
340687,판례내용,146,신전
340687,판례내용,147,굴곡
340687,판례내용,148,신전
340687,판례내용,149,중수지절
340687,판례내용,150,정상범위
340687,판례내용,151,60
340687,판례내용,152,0
340687,판례내용,153,90
340687,판례내용,154,0
340687,판례내용,155,90
340687,판례내용,156,0
340687,판례내용,157,90
340687,판례내용,158,0
340687,판례내용,159,90
340687,판례내용,160,0
340687,판례내용,161,원고
340687,판례내용,162,30
340687,판례내용,163,0
340687,판례내용,164,30
340687,판례내용,165,5
340687,판례내용,166,20
340687,판례내용,167,0
340687,판례내용,168,20
340687,판례내용,169,0
340687,판례내용,170,30
340687,판례내용,171,0
340687,판례내용,172,근위지절
340687,판례내용,173,정상범위
340687,판례내용,174,80
340687,판례내용,175,0
340687,판례내용,176,100
340687,판례내용,177,0
340687,판례내용,178,100
340687,판례내용,179,0
340687,판례내용,180,100
340687,판례내용,181,0
340687,판례내용,182,100
340687,판례내용,183,0
340687,판례내용,184,원고
340687,판례내용,185,40
340687,판례내용,186,0
340687,판례내용,187,60
340687,판례내용,188,30
340687,판례내용,189,70
340687,판례내용,190,10
340687,판례내용,191,80
340687,판례내용,192,10
340687,판례내용,193,70
340687,판례내용,194,10
340687,판례내용,195,원위지절
340687,판례내용,196,정상범위
340687,판례내용,197,70
340687,판례내용,198,0
340687,판례내용,199,70
340687,판례내용,200,0
340687,판례내용,201,70
340687,판례내용,202,0
340687,판례내용,203,70
340687,판례내용,204,0
340687,판례내용,205,원고
340687,판례내용,206,20
340687,판례내용,207,10
340687,판례내용,208,20
340687,판례내용,209,5
340687,판례내용,210,20
340687,판례내용,211,0
340687,판례내용,212,20
340687,판례내용,213,5
340687,판례내용,214,2)피고 서울지역본부 통합심사회의 심사소견서
340687,판례내용,215,"○ 승인상병명: 손목 및 손부위의 기타 손가락의 신근 및 힘줄의 손상, 기타 및 상세불명의 손상"
340687,판례내용,216,○ 요양내역: 2020.6.25.
340687,판례내용,217,~ 2021.2.27.
340687,판례내용,218,"(입원 16일, 통원 232일)"
340687,판례내용,219,○ 수술내역: 2020.6.25.
340687,판례내용,220,신건봉합술 및 일차봉합술
340687,판례내용,221,"○ 통합심사결과: 손가락관절(중수지절, 근위지절, 원위지절)운동가능범위"
340687,판례내용,222,부위(좌)
340687,판례내용,223,제1지
340687,판례내용,224,제2지
340687,판례내용,225,제3지
340687,판례내용,226,제4지
340687,판례내용,227,제5지
340687,판례내용,228,굴곡
340687,판례내용,229,신전
340687,판례내용,230,굴곡
340687,판례내용,231,신전
340687,판례내용,232,굴곡
340687,판례내용,233,신전
340687,판례내용,234,굴곡
340687,판례내용,235,신전
340687,판례내용,236,굴곡
340687,판례내용,237,신전
340687,판례내용,238,중수지절
340687,판례내용,239,정상범위
340687,판례내용,240,60
340687,판례내용,241,0
340687,판례내용,242,90
340687,판례내용,243,0
340687,판례내용,244,90
340687,판례내용,245,0
340687,판례내용,246,90
340687,판례내용,247,0
340687,판례내용,248,90
340687,판례내용,249,0
340687,판례내용,250,원고
340687,판례내용,251,40
340687,판례내용,252,55
340687,판례내용,253,50
340687,판례내용,254,60
340687,판례내용,255,60
340687,판례내용,256,근위지절
340687,판례내용,257,정상범위
340687,판례내용,258,80
340687,판례내용,259,0
340687,판례내용,260,100
340687,판례내용,261,0
340687,판례내용,262,100
340687,판례내용,263,0
340687,판례내용,264,100
340687,판례내용,265,0
340687,판례내용,266,100
340687,판례내용,267,0
340687,판례내용,268,원고
340687,판례내용,269,50
340687,판례내용,270,60
340687,판례내용,271,80
340687,판례내용,272,95
340687,판례내용,273,95
340687,판례내용,274,원위지절
340687,판례내용,275,정상범위
340687,판례내용,276,70
340687,판례내용,277,0
340687,판례내용,278,70
340687,판례내용,279,0
340687,판례내용,280,70
340687,판례내용,281,0
340687,판례내용,282,70
340687,판례내용,283,0
340687,판례내용,284,원고
340687,판례내용,285,15
340687,판례내용,286,30
340687,판례내용,287,30
340687,판례내용,288,30
340687,판례내용,289,- 장해등급 제13급
340687,판례내용,290,○ 통증여부: 일반동통
340687,판례내용,291,○ 심사결과의견: 통증은 좌측 2수지에 잔존
340687,판례내용,292,3)이 법원의 감정의(D병원)의 신체감정촉탁 결과 요지
340687,판례내용,293,- 본원에서 시행한 검사 상으로는 환자의 운동기능장해의 원인 소견은 확인되지 않음
340687,판례내용,294,○ 감정인이 계측한 원고의 좌측 손가락관절 능동 운동가능영역
340687,판례내용,295,부위(좌)
340687,판례내용,296,제1지
340687,판례내용,297,제2지
340687,판례내용,298,굴곡
340687,판례내용,299,신전
340687,판례내용,300,굴곡
340687,판례내용,301,신전
340687,판례내용,302,중수지절
340687,판례내용,303,정상범위
340687,판례내용,304,60
340687,판례내용,305,0
340687,판례내용,306,90
340687,판례내용,307,0
340687,판례내용,308,원고
340687,판례내용,309,40
340687,판례내용,310,0
340687,판례내용,311,45
340687,판례내용,312,0
340687,판례내용,313,근위지절
340687,판례내용,314,정상범위
340687,판례내용,315,80
340687,판례내용,316,0
340687,판례내용,317,100
340687,판례내용,318,원고
340687,판례내용,319,50
340687,판례내용,320,0
340687,판례내용,321,60
340687,판례내용,322,원위지절
340687,판례내용,323,정상범위
340687,판례내용,324,70
340687,판례내용,325,원고
340687,판례내용,326,15
340687,판례내용,327,○ 감정인이 계측한 원고의 좌측 손가락관절의 수동 운동가능영역
340687,판례내용,328,부위(좌)
340687,판례내용,329,제1지
340687,판례내용,330,제2지
340687,판례내용,331,굴곡
340687,판례내용,332,신전
340687,판례내용,333,굴곡
340687,판례내용,334,신전
340687,판례내용,335,중수지절
340687,판례내용,336,정상범위
340687,판례내용,337,60
340687,판례내용,338,0
340687,판례내용,339,90
340687,판례내용,340,0
340687,판례내용,341,원고
340687,판례내용,342,40
340687,판례내용,343,0
340687,판례내용,344,60
340687,판례내용,345,0
340687,판례내용,346,근위지절
340687,판례내용,347,정상범위
340687,판례내용,348,80
340687,판례내용,349,0
340687,판례내용,350,100
340687,판례내용,351,원고
340687,판례내용,352,60
340687,판례내용,353,0
340687,판례내용,354,90
340687,판례내용,355,원위지절
340687,판례내용,356,정상범위
340687,판례내용,357,70
340687,판례내용,358,원고
340687,판례내용,359,60
340687,판례내용,360,○ 원고에게 시행된 통증 관련 근전도 검사결과
340687,판례내용,361,- 본원에서 근전도 검사는 시행하지 않았음
340687,판례내용,362,"○ 원고의 좌측 2수지에 동통이 잔존하는 것으로 보이는지, 그 정도가 심한동통, 일반동통, 한시동통 중 어떠한 것에 적합한지"
340687,판례내용,363,- 원고는 굴곡근건 파열에 대한 수술적 치료를 받은 환자로 본원에서 근전도 검사는 시행하지 않았음.
340687,판례내용,364,원고는 현재 수상부위 동통이 있는 상태로 굴곡근건 파열 수술적 치료 이후 통상적으로 발생할 수 있는 유착으로 인한 일반동통이 잔존하고 있는 것으로 판단됨
340687,판례내용,365,○ 운동가능영역 계측 시 원고가 비협조적 또는 소극적인 태도를 보였다거나 심인성에 의해 운동가능영역의 계측결과에도 영향을 미쳤다고 보이는지
