판례일련번호,구분,문장번호,내용
340893,판례내용,1,서 울 행 정 법 원
340893,판례내용,2,제 5 부
340893,판례내용,3,판 결
340893,판례내용,4,사 건 2021구합77401 과징금부과처분취소
340893,판례내용,5,원 고 주식회사 A 소송대리인 법무법인(유한)세○ 담당변호사 박○
340893,판례내용,6,피 고 조달청장
340893,판례내용,7,변 론 종 결 2022.7.21.
340893,판례내용,8,판 결 선 고 2022.10.20.
340893,판례내용,9,주 문
340893,판례내용,10,1.피고가 2021.8.17.
340893,판례내용,11,원고에 대하여 한 과징금 부과처분을 취소한다.
340893,판례내용,12,2.소송비용은 피고가 부담한다.
340893,판례내용,13,청 구 취 지
340893,판례내용,14,주문과 같다.
340893,판례내용,15,이 유
340893,판례내용,16,1.처분의 경위
340893,판례내용,17,가.당사자들의 지위
340893,판례내용,18,원고(변경 전 상호 : 주식회사 B)는 1987.4.22.
340893,판례내용,19,설립된 법인으로 사무용 가구 제조판매업 등을 영위하고 있다.
340893,판례내용,20,나.원고의 특허출원 및 등록
340893,판례내용,21,"1)원고는 C일자 ‘D’(분류번호 A47C 7/46)에 관한 특허를 출원하여, 2014.12.23."
340893,판례내용,22,"존속기간 만료일을 2032.11.21.로 하는 특허를 받아 E일자 특허등록(등록번호 F, 이하 ‘이 사건 특허’라 한다)을 하였다."
340893,판례내용,23,2)피고는 2018.4.2.
340893,판례내용,24,지정기간을 2018.4.2.부터 2021.4.1.까지로 정하여 구 조달사업에 관한 법률(2020.3.31.
340893,판례내용,25,"법률 제17153호로 전부 개정되기 전의 것, 이하 ‘구 조달사업법’이라 한다)제9조의2 제1항 제1호, 구 조달사업법 시행령(2019.9.17."
340893,판례내용,26,"대통령령 제30077호로 개정되기 전의 것, 이하 같다)제18조 제1항 제1호에 따라 원고가 ‘이 사건 특허를 실시하여 생산한 작업용의자’(G, H, I, J, K, L, M, N, 이하 ‘이 사건 제품’이라 한다)를 우수조달물품으로 지정하였다(지정번호 O, 이하 ‘이 사건 지정’이라 한다)."
340893,판례내용,27,다.2018.8.27.자 물품계약 및 과징금 부과처분의 경위
340893,판례내용,28,1)원고는 2018.8.27.
