판례일련번호,구분,문장번호,내용
105531,판시사항,1,징계 기타 불이익처분을 받은 지방공무원의 불복절차에 행정심판법 규정의 적용여부(적극)
105531,판결요지,2,징계 기타 불이익처분을 받은 지방공무원의 불복절차에 관하여 지방공무원법에서 규정하지 아니한 사항에 관하여는 행정심판법이 정하는 바에 의하여야 하므로 지방공무원법이 규정하지 않은 사항을 규정한
105531,판결요지,3,"행정심판법 제42조 제1항,"
105531,판결요지,4,"제18조 제3항,"
105531,판결요지,5,"제6항,"
105531,판결요지,6,"제17조 제1항,"
105531,판결요지,7,제5항의 각 규정은 징계 기타 불이익처분을 받은 지방공무원의 불복절차에도 적용된다.
105531,참조조문,8,"행정심판법 제43조 제2항,"
105531,참조조문,9,"제42조 제1항,"
105531,참조조문,10,"제18조 제3항,"
105531,참조조문,11,"제18조 제6항,"
105531,참조조문,12,"제17조 제1항,"
105531,참조조문,13,제17조 제5항
105531,판례내용,14,"【원고, 피상고인】"
105531,판례내용,15,"【피고, 상고인】   서귀포시장"
105531,판례내용,16,【원심판결】 광주고등법원 1989.1.24.
105531,판례내용,17,선고 88구116 판결
105531,판례내용,18,【주    문】
105531,판례내용,19,상고를 기각한다.
105531,판례내용,20,상고비용은 피고의 부담으로 한다.
105531,판례내용,21,【이    유】  상고이유를 본다.
105531,판례내용,22,1.징계 기타 불이익처분을 받은 지방공무원의 불복절차에 관하여 지방공무원법에서 규정하지 아니한 사항에 관하여는 행정심판법이 정하는 바에 의하여야 하는 것이므로(
105531,판례내용,23,행정심판법 제43조 제2항) 지방공무원법이 규정하지 아니한 사항을 규정한
105531,판례내용,24,"행정심판법 제42조 제1항,"
105531,판례내용,25,"제18조 제3항,"
105531,판례내용,26,"제6항,"
105531,판례내용,27,"제17조 제1항,"
105531,판례내용,28,제5항의 각 규정은 징계 기타 불이익처분을 받은 지방공무원의 불복절차에도 적용된다 할 것이다.
105531,판례내용,29,같은 취지에서 원심이 원고가 거친 이 사건 전심절차는
105531,판례내용,30,"행정판심법 제42조,"
105531,판례내용,31,"제18조,"
105531,판례내용,32,제17조의 각 규정에 비추어 적법한 것이라고 판단한 것은 정당하고 거기에 소론과 같은 법리오해의 위법이 없다.
105531,판례내용,33,"2.원심판결 이유에 의하면, 원심은 원고가 후두전 적출수술을 받은 바 있어 성대를 이용한 발성은 할 수 없으나 현재 인공후두(전기발성기)를 사용하여 일상적인 회화를 자유롭게 하고 있는 사실을 확정한 다음, 이러한 상태만으로는 직권면직사유를 규정한"
105531,판례내용,34,"지방공무원법 제62조 제1항 제1호 소정의 신체 정신상의 이상으로 1년 이상 직무를 감당하지 못할만한 지장이 있을 때나,"
105531,판례내용,35,"같은 조 제4호 소정의 휴직기간 만료후에도 직무를 감당할 수 없을 때에 해당한다고 볼 수 없다고 판단하고 있는 바, 원심의 위와 같은 판단은 정당하고 거기에 논지와 같은 위 규정의 해석에 관한 법리오해의 위법이 없다."
105531,판례내용,36,"3.그러므로 피고의 상고를 기각하고, 상고비용은 피고의 부담으로 하기로 하여 관여 법관의 일치된 의견으로 주문과 같이 판결한다."
105531,판례내용,37,대법관 배○(재판장)김○ 윤○ 안○
