판례일련번호,구분,문장번호,내용
341364,판례내용,1,서 울 행 정 법 원
341364,판례내용,2,제 1 4 부
341364,판례내용,3,판 결
341364,판례내용,4,사 건 2023구합66207 부당직위해제 및 부당정직구제 재심판정취소
341364,판례내용,5,원 고 A 소송대리인 법무법인(유한)대륙아주 담당변호사 임○
341364,판례내용,6,피 고 중앙노동위원회위원장
341364,판례내용,7,피고보조참가인 B병원 소송대리인 변호사 박○
341364,판례내용,8,변 론 종 결 2023.12.14.
341364,판례내용,9,판 결 선 고 2024.2.29.
341364,판례내용,10,주 문
341364,판례내용,11,1.원고의 청구를 기각한다.
341364,판례내용,12,2.소송비용은 보조참가로 인한 부분을 포함하여 모두 원고가 부담한다.
341364,판례내용,13,청 구 취 지
341364,판례내용,14,중앙노동위원회가 2023.4.19.
341364,판례내용,15,원고와 피고보조참가인(이하 ‘참가인’이라 한다)사이의
341364,판례내용,16,부당직위해제 및 부당정직 구제 재심신청 사건에 관하여 한 재심판정을 취소한다.
341364,판례내용,17,이 유
341364,판례내용,18,1.재심판정의 경위
341364,판례내용,19,가.참가인은 지방의료원의 설립 및 운영에 관한 법률과 B병원 설립 및 운영에 관한 조례에 근거하여 2016.5.10.
341364,판례내용,20,설립되어 D에서 상시 약 770명의 근로자를 사용하여 보건업을 영위하는 법인이다.
341364,판례내용,21,나.원고는 2017.7.1.
341364,판례내용,22,참가인에 입사하여 진단검사의학과 임상병리사 및 운영팀장으로 근무하던 사람이다.
341364,판례내용,23,다.참가인은 원고에 대하여 ① 2022.7.8.
341364,판례내용,24,"의료법 위반 혐의로 검찰에 고발되었다는 이유로 진단검사의학과 팀장(3급)의 보직을 면하는 인사발령(갑 제31호증, 이하 ‘이 사건 보직해임’이라 한다)을 하였고, ② 2022.7.19."
341364,판례내용,25,"징계위원회(이하 ‘이 사건 징계위원회’라 한다)를 개최하여 ‘인사규정 제52조 제1호(법령 및 제규정에 의한 준수사항을 위배한 경우), 제2호(직무상의 의무에 위반하거나 직무를 태만한 때)및 제4호(복무질서를 문란시키는 행위를 한 경우)위반에 따른 성실의무 위반’을 이유로 정직 2월을 의결한 다음 같은 달 26.원고에게 위 징계처분 결과를 통보하였는데(이하 ‘이 사건 정직’이라 한다), 그 구체적인 징계사유는 아래 표 기재와 같다."
341364,판례내용,26,라.참가인은 원고의 징계 재심청구에 따라 2022.9.19.
