판례일련번호,구분,문장번호,내용
342831,판례내용,1,서 울 행 정 법 원
342831,판례내용,2,판 결
342831,판례내용,3,사 건 2023구단50397 진폐보험급여 부지급처분 취소
342831,판례내용,4,원 고 A
342831,판례내용,5,소송대리인 법무법인 해우 담당변호사 백○
342831,판례내용,6,피 고 근로복지공단
342831,판례내용,7,변 론 종 결 2023.7.20.
342831,판례내용,8,판 결 선 고 2023.8.17.
342831,판례내용,9,주 문
342831,판례내용,10,1.원고의 청구를 기각한다.
342831,판례내용,11,2.소송비용은 원고가 부담한다.
342831,판례내용,12,청 구 취 지
342831,판례내용,13,피고가 2022.12.2.
342831,판례내용,14,원고에 대하여 한 진폐보험급여 부지급 처분을 취소한다.
342831,판례내용,15,이 유
342831,판례내용,16,1.처분의 경위
342831,판례내용,17,"가.원고는 분진작업에 종사한 경력이 있는 사람으로, 2022.7.20."
342831,판례내용,18,진폐증 진단을 받았고 피고에게 진폐보험급여를 신청하였다.
342831,판례내용,19,"나.피고는 2022.9.13.부터 같은 달 15.까지 근로복지공단 안산병원에서 원고에 대한 진폐정밀진단을 거친 다음, 2022.12.2."
342831,판례내용,20,원고에 대하여 진폐심사회의 심사결과 원고의 진폐병형이 ‘정상(0/0)’에 해당한다는 이유로 진폐보험급여 부지급 처분(이하 ‘이 사건 처분’이라고 한다)을 하였다.
342831,판례내용,21,"【인정근거】다툼 없는 사실, 갑 제3, 6, 8호증, 을 제1, 2호증(가지번호 있는 경우 가지번호 포함)의 각 기재, 변론 전체의 취지"
342831,판례내용,22,2.이 사건 처분의 적법 여부
342831,판례내용,23,가.원고의 주장
342831,판례내용,24,"원고의 진폐병형은 제1형 이상에 해당함에도, 이와 달리 원고의 진폐병형이 정상임을 전제로 이루어진 피고의 이 사건 처분은 위법하다."
342831,판례내용,25,나.판단
342831,판례내용,26,"1)산업재해보상보험법 제91조의8 제1항, 제2항 및 위 법 시행령 제83조의2 제1항 [별표 11의2]에 의하면, 진폐보험급여 지급대상에 해당하려면 진폐병형이 제1형 이상이어야 하고, 진폐에 걸렸는지와 진폐의 진행 정도는 흉부 단순방사선영상을 판독하여 결정하며, 진폐의 병형 분류는 국제노동기구(ILO)의 진폐 방사선영상 국제분류법(2000년)에서 규정하는 완전분류에 따라야 한다."
342831,판례내용,27,"2)이 사건에 관하여 보건대, 이 법원의 B병원장에 대한 진료기록감정 촉탁결과 및 변론 전체의 취지를 종합하면, 이 법원의 진료기록감정의는 ‘제출된 흉부 단순방사선영상 및 흉부 전산화단층촬영에 따르면 원고의 결절 형태는 p/p형, 결절 밀도는 0/1, 병형은 의증에 해당한다’는 의학적 소견을 제시하였고, 달리 그 소견이 합리적이지 않은 것으로 배척할 만한 특별한 사정을 찾아볼 수 없다."
342831,판례내용,28,"3)따라서 원고의 진폐병형이 제1형에 이르지 못한다는 전제에서 이루어진 이 사건 처분은 적법하고, 원고의 주장은 이유 없다."
342831,판례내용,29,3.결론
342831,판례내용,30,그렇다면 원고의 이 사건 청구는 이유 없으므로 이를 기각하기로 하여 주문과 같이 판결한다.
342831,판례내용,31,판사
342831,판례내용,32,조○
