판례일련번호,구분,문장번호,내용
348779,판례내용,1,인 천 지 방 법 원
348779,판례내용,2,제 1 - 2 행 정 부
348779,판례내용,3,판 결
348779,판례내용,4,사 건 2020구합56470 상수도 시설분담금 부과처분 무효
348779,판례내용,5,원 고 주식회사 A
348779,판례내용,6,소송대리인 법무법인 택스로
348779,판례내용,7,"담당변호사 정○, 이○"
348779,판례내용,8,피 고 인천광역시 상수도사업본부 서부수도사업소장
348779,판례내용,9,변 론 종 결 2022.1.20.
348779,판례내용,10,판 결 선 고 2022.2.17.
348779,판례내용,11,주 문
348779,판례내용,12,1.피고가 2017.5.2.
348779,판례내용,13,"원고에게 한 시설분담금 597,410,000원의 부과처분은 무효임을"
348779,판례내용,14,확인한다.
348779,판례내용,15,2.소송비용은 피고가 부담한다.
348779,판례내용,16,청 구 취지
348779,판례내용,17,주문과 같다.
348779,판례내용,18,이유
348779,판례내용,19,1.처분의 경위
348779,판례내용,20,가.사업의 시행
348779,판례내용,21,1)건설교통부장관(2008.2.경 국토해양부장관으로 명칭이 변경되었다)은 2005.5.30.
348779,판례내용,22,구 택지개발촉진법(2007.4.20.
348779,판례내용,23,법률 제8384호로 개정되기 전의 것)에 따라 건설교통부 고시 B로 대한주택공사(2009.10.1.
348779,판례내용,24,"한국토지공사와 통합하여 원고가 되었고, 이하 ‘원고’라 한다)를 사업시행자로 하여 인천 서구 C동, D동, E동 일원(이하 ‘이 사건 지구’라 한다)을 ‘F지구’로 지정하고, 2006.11.3."
348779,판례내용,25,"건설교통부 고시 G로 이 사건 지구의 택지개발계획을 승인하였으며, 2007.11.6."
348779,판례내용,26,"건설교통부 고시 H로 이 사건 지구에 관하여 지정변경, 택지개발계획변경 및 실시계획을 승인하였다."
348779,판례내용,27,2)국토해양부장관은 2009.11.19.
348779,판례내용,28,국토해양부 고시 I로 J지구가 구 보금자리주택건설 등에 관한 특별법(2014.1.14.
348779,판례내용,29,"법률 제12251호로 공공주택건설 등에 관한 특별법으로 전부개정되기 전의 것, 이하 ‘공공주택건설법’이라 한다)제48조에 따라 ‘K지구’로 전환됨을 고시하였다."
348779,판례내용,30,"3)한국토지주택공사는 국토해양부장관으로부터 K지구 지구계획변경을 승인받은 후 2006.11.3.부터 2015.12.31.까지 그 개발사업(이하 ‘이 사건 개발사업’이라 한다)의 1단계 구간을, 2016.12.31.까지 2단계 구간을, 2018.4.30.까지 3단계 구간을, 2020.9.30.까지 4단계 구간을 각 조성하였다."
348779,판례내용,31,나.한국토지주택공사의 상수도시설 설치에 관한 공사비용 부담
348779,판례내용,32,"한국토지주택공사는 위와 같이 이 사건 지구 등의 개발에 따라 필요한 용수를 공급하기 위하여 인천광역시 상수도사업본부, 인천광역시 도시개발공사 등과의 협의를 거쳐, L정수장(M, J, N지구 관련)증설에 필요한 비용 51,984,400,000원, O배수지(M, J지구 관련)건설에 필요한 비용 28,425,100,000원을 각 부담하였다."
348779,판례내용,33,다.원고의 아파트 신축 공사 및 시설분담금 부과ㆍ납부
348779,판례내용,34,1)원고는 2014.10.30.
348779,판례내용,35,"한국토지주택공사로부터 이 사건 지구 P블럭에 속하는 인천 서구 Q 대 83,777㎡(P블록, 이하 ‘이 사건 토지’라 한다)를 매수하고, 2015.10.19."
348779,판례내용,36,"인천광역시 서구청장으로부터 주식회사 R와 공동 시행사의 지위에서 공동주택 1,598세대 및 상가(이하 ‘이 사건 아파트’라 한다)등을 신축하는 내용의 주택건설사업계획 변경승인을 받았으며, 2018.3.30."
348779,판례내용,37,이 사건 아파트에 관한 사용승인을 받았다.
348779,판례내용,38,"2)원고가 이 사건 아파트에 관하여 피고에게 급수신청을 하자, 피고는 2017.5.2."
348779,판례내용,39,구 인천광역시 수도급수 조례(2017.6.5.
348779,판례내용,40,"인천광역시조례 제5805호로 개정되기 전의 것, 이하 ‘이 사건 조례’라 한다)제14조(계량기 및 시설분담금)제1항을 근거로 상수도 시설분담금 합계 597,410,000원(아파트 575,280,000원, 상가-1 5,290,000원, 상가-2 8,420,000원, 상가-3 8,420,000원, 이하 ‘이 사건 시설분담금’이라 한다)을 부과하였고(이하 ‘이 사건 처분’이라 한다), 원고는 그 무렵 이를 모두 납부하였다."
348779,판례내용,41,"[인정 근거] 다툼 없는 사실, 갑 1 내지 11, 13, 14호증(가지번호 있는 것은 가지번호 포함)의 각 기재, 변론 전체의 취지"
348779,판례내용,42,2.이 사건 처분의 적법 여부
348779,판례내용,43,가.원고 주장의 요지
