판례일련번호,구분,문장번호,내용
339384,판례내용,1,광주주고등법원
339384,판례내용,2,제1행정부
339384,판례내용,3,판결
339384,판례내용,4,사건 2021누10582 요양급여비 환수결정 처분 취소 청구
339384,판례내용,5,"원고, 피항소인 A"
339384,판례내용,6,"소송대리인 법무법인 제일, 담당변호사 진○"
339384,판례내용,7,"소송복대리인 법무법인 강○, 담당변호사 이○"
339384,판례내용,8,"피고, 항소인 국민건강보험공단"
339384,판례내용,9,제1심판결 광주지방법원 2021.2.4.
339384,판례내용,10,선고 2017구합13608 판결
339384,판례내용,11,변론 종결 2022.3.31.
339384,판례내용,12,판결 선고 2022.4.28.
339384,판례내용,13,주문
339384,판례내용,14,1.피고의 항소를 기각한다.
339384,판례내용,15,2.항소비용은 피고가 부담한다.
339384,판례내용,16,청구취지 및 항소취지
339384,판례내용,17,1.청구취지
339384,판례내용,18,피고가 원고에 대하여 2017.11.2.
339384,판례내용,19,"한 요양급여비 99,403,880원의 환수결정 처분을 취소한다."
339384,판례내용,20,2.항소취지
339384,판례내용,21,제1심판결을 취소한다.원고의 청구를 기각한다.
339384,판례내용,22,이유
339384,판례내용,23,1.제1심판결의 인용
339384,판례내용,24,"이 법원이 이 사건에 관하여 적을 이유는, 제1심판결 중 일부를 아래 2항과 같이 고쳐 쓰고, 피고가 이 법원에서 추가하거나 강조하는 주장에 대하여 아래 3항과 같이 추가로 판단하는 것 이외에는 제1심판결 이유 해당부분 기재와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다."
339384,판례내용,25,2.고쳐 쓰는 부분
339384,판례내용,26,○ 제1심판결문 제4쪽 아래에서 2행과 3행 사이에 다음과 같은 내용을 추가한다.
339384,판례내용,27,“가.현지조사 관련 주장
339384,판례내용,28,"보건복지부장관의 현지조사는 건강보험심사평가원 소속 I, L, M만이 현지조사에 참여하였고 보건복지부 소속 공무원은 참여하지 아니하였으며, 위 조사담당자들은 강압과 협박으로 조사대상자들에게 진술을 강요하였다.따라서 이러한 현지조사는 위법하고, 위법한 현지조사에 따른 이 사건 처분도 위법하다.”"
339384,판례내용,29,"○ 제1심판결문 제4쪽 아래에서 2행, 제5쪽 아래에서 2행의 각 “가.”를 “나.”로, 제5쪽 10행, 제9쪽 5행의 각 “나.”를 “다.”로, 제5쪽 아래에서 7행, 제10쪽 1행의 각 “다.”를 “라.”로 각 고친다."
339384,판례내용,30,○ 제1심판결문 제5쪽 아래에서 2행과 3행 사이에 다음과 같은 내용을 추가한다.
339384,판례내용,31,“가.현지조사 관련 주장에 대한 판단
