판례일련번호,구분,문장번호,내용
111048,판시사항,1,비영리사업자가 그 소유토지를 직접 사용하지 못한 데 정당한 사유가 있다하여 지방세법 제234조의12 제2호 소정의 종합토지세 비과세대상으로 볼 것인지의 여부
111048,판결요지,2,"지방세법 제234조의8 등 관계법령의 규정에 비추어 보면 비영리사업자가 토지를 그 사업에 직접 사용하고 있지 아니하고 그 사업에 직접 사용할 건축물을 건축하고 있지도 아니하는 한, 비영리사업자가 정당한 사유가 있어서 토지를 그 사업에 직접 사용하지 못하거나 그 사업에 직접 사용할 건축물을 건축하지 못하고 있다고 하더라도, 지방세법 제234조의12 제2호에 따른 종합토지세 비과세대상이 될 수 없다고 보아야 한다."
111048,참조조문,3,지방세법 제234조의12 제2호
111048,참조조문,4,","
111048,참조조문,5,제234조의8
111048,판례내용,6,"【원고, 상고인】   종단대순진리회"
111048,판례내용,7,"【피고, 피상고인】   부산직할시 금정구청장"
111048,판례내용,8,【원심판결】 부산고등법원 1993.9.24.
111048,판례내용,9,선고 93구1121 판결
111048,판례내용,10,【주    문】
111048,판례내용,11,상고를 기각한다.상고비용은 원고의 부담으로 한다.
111048,판례내용,12,【이    유】  원고의 상고이유에 대하여 판단한다.
111048,판례내용,13,"용도구분에 의하여 종합토지세를 부과하지 아니하는 토지를 정하고 있는 지방세법 제234조의12가 그 제2호에서 “제사·종교·자선·학술·기예 기타 공익사업을 목적으로 하는 대통령령으로 정하는 비영리사업자가 그 사업에 직접 사용하는 토지.이 경우 그 사업에 직접 사용할 건축물을 건축중인 때의 건축물의 부속토지는 이를 그 사업에 직접 사용하고 있는 것으로 본다”고 규정하고 있는바, 종합토지세의 과세대상은 지적법에 의한 모든 토지로 한다고 규정하고 있는"
111048,판례내용,14,"지방세법 제234조의8 등 관계법령의 규정내용에 비추어 보면, 비영리사업자가 토지를 그 사업에 직접 사용하고 있지 아니하고 그 사업에 직접 사용할 건축물을 건축하고 있지도 아니하는 한, 비영리사업자가 정당한 사유가 있어서 토지를 그 사업에 직접 사용하지 못하거나 그 사업에 직접 사용할 건축물을 건축하지 못하고 있다고 하더라도, 지방세법 제234조의12 제2호에 따른 비과세대상이 될 수 없다고 보아야 할 것이다(당원 1993.6.8."
111048,판례내용,15,선고 92누14809 판결 참조).
111048,판례내용,16,"원심은, 이 사건 토지가 과세기준일인 1992.6.1."
111048,판례내용,17,"현재 나대지 상태로서 현실적으로 그 취득목적인 종교사업에 직접 사용되고 있거나 종교사업에 직접 사용할 건축물이 건축중에 있지도 아니한 사실을 확정한 다음, 원고가 이 사건 토지를 그 사업에 직접 사용하지 못한 데에는 정당한 사유가 있으므로 이 사건 과세처분이 위법한 것이라는 원고의 주장에 대하여 판단하기를, 원고가 주장하는 바와 같이 피고가 위법하게 원고가 제출한 건축허가신청서를 반려하였거나 원고의 건축허가신청 자체를 막았음을 인정할 만한 증거가 없다는 이유로 원고의 주장을 배척하였는바, 이 사건 토지가 과세기준일 현재 위와 같은 상태에 있었다면, 원고의 위와 같은 주장이 이유가 있는 것인지의 여부와는 관계없이 지방세법 제234조의12 제2호에 따른 종합토지세의 비과세대상이 될 수 없는 것이므로, 원심의 이 점에 관한 인정판단에 심리를 제대로 하지 아니한 채 채증법칙을 위반하여 사실을 잘못 인정한 위법이 있다고 비난하는 논지는 받아들일 것이 못된다."
111048,판례내용,18,그러므로 원고의 상고를 기각하고 상고비용은 패소자인 원고의 부담으로 하기로 관여 법관의 의견이 일치되어 주문과 같이 판결한다.
111048,판례내용,19,대법관 안○(재판장)안○ 김○(주심)천○
