판례일련번호,구분,문장번호,내용
122985,판시사항,1,가.종합토지세의 성질
122985,판시사항,2,나.신탁법상의 신탁재산에 대한 종합토지세 부과대상자(=수탁자)
122985,판시사항,3,"다.""구의동연합직장주택조합""의 법적 성격(=비법인사단)"
122985,판결요지,4,가.종합토지세가 수익세로서의 성격을 가진다 하더라도 연혁적으로 토지분 재산세에서 출발하였다는 점과 현행법상 토지의 가액 즉 과세시가 표준액을 과세표준으로 한다는 점(
122985,판결요지,5,지방세법 제234의15 제2항)에 비추어 기본적으로 재산세이다.
122985,판결요지,6,나.위탁자가 수탁자에게 토지의 소유권을 이전하여 당사자 사이에 신탁법상의 신탁관계가 설정되면 단순한 명의신탁과는 달리 신탁재산은 수탁자에게 귀속되고 이로써 수탁자는 신탁의 목적에 따라 신탁재산을 관리 처분할 수 있는 권능을 가지게 되므로 신탁재산에 대한 종합토지세의 부과는 신탁재산을 보유하는 수탁자를 상대로 하여야 한다.
122985,판결요지,7,"다.“구의동연합직장주택조합”은 구의동 지역에서 조합아파트의 건축을 추진하고 있던 15개의 직장주택조합들이 설립한 연합체로서 공동주택 건설사업이라는 단체 고유의 목적을 가지고 활동하고 있으며, 규약 및 단체로서의 조직을 갖추고 구성원의 가입 탈퇴에 따른 변경에 관계없이 단체 자체가 존속하는 등 단체로서의 주요사항이 확정되어 있어 비법인사단에 해당한다."
122985,참조조문,8,"지방세법 제234조의9 제1항,"
122985,참조조문,9,"신탁법 제1조 제2항,"
122985,참조조문,10,"민법 제31조,"
122985,참조조문,11,민사소송법 제48조
122985,판례내용,12,"【원고, 피상고인】   구의동연합직장주택조합"
122985,판례내용,13,"【피고, 상고인】   서울특별시 성동구청장  소송대리인 변호사 김○"
122985,판례내용,14,【원심판결】
122985,판례내용,15,서울고등법원 1992.4.23.
122985,판례내용,16,선고 91구19632 판결
122985,판례내용,17,【주    문】
122985,판례내용,18,원심판결을 파기하고 사건을 서울고등법원에 환송한다.
122985,판례내용,19,【이    유】  피고대리인의 상고이유를 본다.
122985,판례내용,20,"원심판결의 이유에 의하면 원심은, 원고 조합의 조합원 1,606명(이하 조합원들이라고 한다)은 아파트 건설을 위하여 각자 금원을 출연하여 소외 현대건설주식회사로부터 이 사건 토지를 매입함에 있어서 원고 조합과 사이에 이 사건 토지를 원고 조합에게 신탁소유권을 이전하여 조합원 주택건설사업을 시행하기로 하는 내용의 신탁법에 의한 신탁계약을 체결하였고, 원고 조합은 이 사건 토지에 관하여 원고 조합의 명의로 위 현대건설과 매매계약을 체결한 다음 신탁원부를 첨부하여 신탁재산처분에 의한 신탁을 이유로 원고 조합을 수탁자로 하여 1989.7.31."
122985,판례내용,21,"원고 조합 명의로 소유권이전등기를 경료하였는데, 피고는 원고 조합이 종합토지세 과세기준일 현재 이 사건 토지를 사실상 소유하고 있는 것으로 보아 이 사건 부과처분을 한 데 대하여,"
122985,판례내용,22,"지방세법 제234조의9 제1항,"
122985,판례내용,23,제2항 및
122985,판례내용,24,"제105조,"
122985,판례내용,25,"제110조 각 규정의 취지에 비추어 보면 위탁자인 조합원들이 수탁자인 원고조합과 사이에 신탁관계에 기하여 이 사건 토지의 소유권을 수탁자에게 이전하고 수탁자로 하여금 아파트 건축이라는 목적을 수행하기 위하여 그 목적 범위 내에서 이 사건 토지를 관리 처분할 수 있는 권한을 부여하였으며, 그와 같은 신탁의 목적 및 위탁자의 명단이 신탁원부에 의하여 공시되어 있는 이상 이 사건 토지의 사실상의 소유자는 수탁자인 원고 조합이 아니라 위탁자인 조합원들이라는 이유로 이 사건 부과처분을 취소하였다."
122985,판례내용,26,"지방세법 제234조의8,"
122985,판례내용,27,"제234조의9 제1항에 의하면 종합토지세 과세기준일 현재 지적법에 의한 토지를 사실상으로 소유하고 있는 자는 종합토지세를 납부할 의무가 있다고 규정되어 있고 종합토지세가 수익세로서의 성격을 가진다고 하더라도 연혁적으로 토지분 재산세에서 출발하였다는 점과 현행법상 토지의 가액 즉, 과세시가표준액을 과세표준으로 한다는 점("
122985,판례내용,28,"지방세법 제234조의15 제2항)에 비추어 기본적으로는 재산세라고 보아야 할 것이고, 위탁자가 수탁자에게 토지의 소유권을 이전하여 당사자 사이에 신탁법상의 신탁관계가 설정되면 단순한 명의신탁과는 달리 신탁재산은 수탁자에게 귀속되고 이로써 수탁자는 신탁의 목적에 따라 신탁재산을 관리 처분할 수 있는 권능을 가지게 되므로 신탁재산에 대한 종합토지세의 부과는 신탁재산을 보유하는 수탁자를 상대로 하여야 함이 당연하고, 한편, 기록에 의하면 원고 조합은 구의동 지역에서 조합아파트의 건축을 추진하고 있던 15개의 직장주택조합들이 전조합원 1,606명을 구성원으로 하고 명칭을 ""구의동연합직장주택조합""으로 하여 설립한 연합체로서 공동주택 건설사업이라는 단체 고유의 목적을 가지고 활동하고 있으며, 규약 및 단체로서의 조직을 갖추고 구성원의 가입 탈퇴에 따른 변경에 관계없이 단체 그 자체가 존속하는 등 단체로서의 주요사항이 확정되어 있어 이는 이른바 비법인사단에 해당한다"
122985,판례내용,29,할 것이고(
122985,판례내용,30,"당원 1992.7.10.선고 92다2431판결 참조), 나아가 원고 조합은 민법상 조합의 경우와는 달리 구성원으로부터 독립된 별개의 권리주체로서 조합원들과 신탁계약을 체결하고 이에 터잡아 신탁재산을 취득 및 소유할 수 있다고 보아야 할 것이다."
122985,판례내용,31,"따라서, 원고 조합은 신탁재산인 이 사건 토지에 대한 사실상의 소유자로서 종합토지세를 납부할 의무가 있다고 할 것임에도 불구하고 이와 달리 판단한 원심판결은 종합토지세의 납세의무자에 대한 법리를 오해한 위법이 있고, 이 점을 지적하는 논지는 결국 이유 있다."
122985,판례내용,32,그러므로 원심판결을 파기하고 사건을 원심법원에 환송하기로 하여 관여 법관의 일치된 의견으로 주문과 같이 판결한다.
122985,판례내용,33,대법관 김○(재판장)최○(주심)배○ 최○
