판례일련번호,구분,문장번호,내용
345955,판례내용,1,서 울 행 정 법 원
345955,판례내용,2,제 1 1 부
345955,판례내용,3,판 결
345955,판례내용,4,사 건 2020구합57899 임원취임승인취소처분취소
345955,판례내용,5,원 고 1.A
345955,판례내용,6,2.B
345955,판례내용,7,3.C
345955,판례내용,8,4.D
345955,판례내용,9,5.E
345955,판례내용,10,6.F
345955,판례내용,11,7.G
345955,판례내용,12,8.H
345955,판례내용,13,9.I
345955,판례내용,14,10.J
345955,판례내용,15,11.K
345955,판례내용,16,원고들 소송대리인 법무법인(유한)로고스
345955,판례내용,17,"담당변호사 김○, 유○"
345955,판례내용,18,피 고 교육부장관
345955,판례내용,19,소송대리인 정부법무공단
345955,판례내용,20,"담당변호사 김○, 배○"
345955,판례내용,21,변 론 종 결 2022.6.24.
345955,판례내용,22,판 결 선 고 2022.9.23.
345955,판례내용,23,주 문
345955,판례내용,24,1.피고가 2020.2.4.
345955,판례내용,25,"원고 F, G, H, I, J, K에 대하여 한 각 임원취임승인취소처분을 취소한다."
345955,판례내용,26,"2.원고 A, B, C, D, E의 청구를 모두 기각한다."
345955,판례내용,27,"3.소송비용 중 원고 F, G, H, I, J, K과 피고 사이에 생긴 부분은 피고가, 나머지 원고들과 피고 사이에 생긴 부분은 나머지 원고들이 각 부담한다."
345955,판례내용,28,청 구 취 지
345955,판례내용,29,주문 제1항 및 피고가 2020.2.4.
345955,판례내용,30,"원고 A, B, C, D, E에 대하여 한 각 임원취임승인취소처분을 취소한다."
345955,판례내용,31,이 유
345955,판례내용,32,1.처분의 경위
345955,판례내용,33,"가.학교법인 L(이하 ‘L’이라 한다)은 M대학교 및 N전문대학을 설치·운영하는 법인이 고, 원고들은 L의 전·현직 임원들이다."
345955,판례내용,34,나.피고는 2019.6.14.
345955,판례내용,35,"L 이사장에게, L에 대한 파산신청이 있어 서울회생법원에서 재판이 진행되고 있고, 파산신청자 외에도 상당수의 채권자가 존재하며 채무의 규모가 막대하여 재정적 위기가 심각함을 이유로 L의 부채를 상당부분 해결할 수 있는 현실적이고 근본적인 자구책을 2019.7.1.까지 제출해달라는 통지를 보냈다."
345955,판례내용,36,이에 따라 L은 2019.7.1.
345955,판례내용,37,피고에게 운영정상화 방안(이하 ‘이 사건 자구책’이라 한다)을 제출하였다.
345955,판례내용,38,다.피고는 2019.9.4.
345955,판례내용,39,L 이사장에게 'L 및 M대 시정요구 및 임원취임승인취소 계고' 통지를 하였다.
345955,판례내용,40,"여기에는 ① L의 재정관리 부당으로 재정적 위기가 심각한 상태에 이르렀으므로 부채를 해결할 수 있는 현실적이고 근본적인 자구책을 마련할 것을 지적한 바 있는데, 이에 대하여 2019.9.23.까지 이행을 완료한 후 증빙자료를 첨부하여 제출하여 달라는 내용과 ② 동 지적사항에 대한 시정가능 여부와 시정요구 사항 이행 여부 등을 종합적으로 고려하여 구 사립학교법(2020.12.22."
345955,판례내용,41,"법률 제17659호로 개정되기 전의 것, 이하 같다)제20조의2, 구 사립학교법 시행령(2020.12.22."
345955,판례내용,42,"법률 제17659호로 개정되기 전의 것, 이하 같다)제9조의2, 구 행정절차법(2019.12.10."
345955,판례내용,43,"법률 제16778호로 개정되기 전의 것, 이하 같다)제22조 등에 따라 청문을 거쳐 임원취임승인이 취소될 수 있음을 알린다는 내용이 기재되어 있었다."
345955,판례내용,44,이에 대하여 L 이사장은 2019.9.23.
345955,판례내용,45,피고에게 이미 이 사건 자구책을 제출하였음을 밝히면서 시정요구에 대한 재고를 요청하였다.
345955,판례내용,46,라.피고는 2020.2.3.
345955,판례내용,47,"L의 전현직 임원인 원고들과 O에게, 다음과 같은 사유로 인하여 원고들 및 O의 임원취임승인을 2020.2.4."
345955,판례내용,48,자로 취소한다는 통지를 하였다(이하 ‘이 사건 처분’이라 한다).
345955,판례내용,49,처분 사유
345955,판례내용,50,"○ 학교법인의 이사는 구 사립학교법 제19조 제3항에 따라 재산처분, 관리 등 학교 법인의 업무에 관한 사항을 심의·의결하고 같은 법 제27조에서 준용하는 민법 제61조에 따라 선량한 관리자의 주의로 직무를 이행하여야 하고, 감사는 구 사립학교법 제19조 제4항에 따라 법인의 재산상황 등을 감사하여야 하며, 사학기관 재무·회계 규칙 제4조에 의하면 법인의 재무와 회계는 건전하게 운영되어야 함"
345955,판례내용,51,○ 그런데 L의 임원들은 선량한 관리자의 주의의무 및 감사업무를 게을리하여 법인이 파산신청을 받을 때까지 악화된 재정 상황을 방치하여 법인에 심각한 재정위기를 초래하였음(이하 ‘제1 처분사유’라 한다)
345955,판례내용,52,○ 이에 관할청이 재정적 위기를 탈피할 수 있는 현실적･근본적 자구책을 마련하도록 학교법인에 시정요구를 하였으나 법인은 근본적인 재정 보전 계획을 제시하지 못하여 이를 이행하지 못함(이하 ‘제2 처분사유’라 한다)
345955,판례내용,53,[부채 해결을 위한 현실적·근본적 자구책 부재]
