판례일련번호,구분,문장번호,내용
348219,판례내용,1,서 울 행 정 법 원
348219,판례내용,2,제 1 3 부
348219,판례내용,3,판 결
348219,판례내용,4,사 건 2022구합53556 부당해고구제재심판정취소
348219,판례내용,5,원 고 A
348219,판례내용,6,소송대리인 변호사 조○
348219,판례내용,7,피 고 중앙노동위원회위원장
348219,판례내용,8,피고보조참가인 주식회사 B
348219,판례내용,9,소송대리인 변호사 홍○
348219,판례내용,10,변 론 종 결 2023.2.23.
348219,판례내용,11,판 결 선 고 2023.3.30.
348219,판례내용,12,주 문
348219,판례내용,13,1.원고의 청구를 기각한다.
348219,판례내용,14,2.소송비용은 보조참가로 인한 부분을 포함하여 원고가 부담한다.
348219,판례내용,15,청 구 취 지
348219,판례내용,16,중앙노동위원회가 2021.12.10.
348219,판례내용,17,원고와 피고보조참가인(이하 ‘참가인은행’이라 한다)사이의 C 부당해고 구제 재심신청 사건에 관하여 한 재심판정을 취소한다.
348219,판례내용,18,YTXZ
348219,판례내용,19,1.손님에 대한 부적절한 언행 등 은행의 명예 손상
348219,판례내용,20,2021.3.31.
348219,판례내용,21,"E 소재 F회집에서 낮부터 술자리를 하고 있는 와중에 당행 손님 G를 대출 상담을 빌미로 술자리로 부르는 등 고객을 상대로 부적절한 언행을 하였으며, 인터넷 사이트 게시 및 각종 뉴스에 보도됨으로서 은행의 명예를 크게 실추시킴"
348219,판례내용,22,"*손님 G진술(언론기사, 녹취 내용 참조)"
348219,판례내용,23,"- 본인이 식당 방문 시 술병 10병 이상이 상 위에 널브러져 있었으며, 초면인데 악수를 하자며 본인의 한손을 두손으로 꽉 잡았음"
348219,판례내용,24,- 술을 권해서 안먹는다고 하였는데 대리를 불러줄 테니까 술먹으라고 반말을 함
348219,판례내용,25,"- 술을 안먹으니 “요즘 80년생, 90년생들은 처음에 이렇게 이런 자리 있으면 긴장해가지고 뻣뻣하게 굳어 있다”라고 발언함 등"
348219,판례내용,26,2.과도한 음주로 인한 품위유지의무 위반
348219,판례내용,27,"2021.3월에만 8차례 이상 근무시간 내 음주로 인해 근태불량 및 직무해태를 초래했으며, 은행원으로서의 품위와 건전한 음주문화, 생활태도를 유지해야 하는 취업규정의 품위유지 의무를 심각하게 위반함"
348219,판례내용,28,*2021년 3월 근무시간 내 음주 및 미복귀 사례
348219,판례내용,29,"- 3.16.(화), 3.18.(목), 3.23.(화), 3.25.(목), 3.26(금), 3.29.(월), 3.30(화), 3.31.(월)"
348219,판례내용,30,이 유
348219,판례내용,31,1.재심판정의 경위
348219,판례내용,32,"가.참가인은행은 상시 약 11,500명의 근로자를 사용하여 은행업을 영위하는 법인으로, 원고는 1990.11.1."
348219,판례내용,33,"참가인은행에 입사하여 근무하였으며, 2019.1.25.부터 참가인은행 D 지점(이하 ‘이 사건 지점’이라고 한다)의 지점장으로 근무하던 사람이다."
348219,판례내용,34,나.참가인은행은 2021.4.13.
348219,판례내용,35,"인사위원회를 개최하여 원고에 대하여 다음과 같은 이유로 2021.4.16.자 징계면직을 의결하였고, 같은 날 원고에게 이를 통지하였다(이하 ‘이 사건 해고’라 하고, 징계사유는 순번대로 ‘제O징계사유’라고 한다)."
348219,판례내용,36,YTXZ
348219,판례내용,37,3.근태불량
348219,판례내용,38,2021.2.5.
348219,판례내용,39,경위서를 작성한 이후에도 2021년 3월에만 8차례 이상 근무 시간 내 근무지를 이탈하여 과도한 음주를 하였고 영업점에 미복귀함
348219,판례내용,40,*2021년 3월 근무시간 내 음주 및 미복귀 사례
348219,판례내용,41,"- 3.16.(화), 3.18.(목), 3.23.(화), 3.25.(목), 3.26(금), 3.29.(월), 3.30(화), 3.31.(월)"
348219,판례내용,42,*평균 주 3회 이상 근무시간내 음주함(직원들 진술)
348219,판례내용,43,4.내부통제 위반
348219,판례내용,44,영업점장은 내부통제 제도 및 정책실행에 책임을 지는 의무가 있음에도 과도한 음주 등의 사유로 다수의 영업일에 영업점에 복귀하지 않고 영업점장의 업무에 대해 영업점 책임자 등에게 대신 수행을 요청하는 등 내부통제 위반 및 업무를 불철저하였음
348219,판례내용,45,[관련근거]
348219,판례내용,46,"상벌규정 제14조(징계대상)3, 5, 8, 9, 11, 12"
348219,판례내용,47,상벌규정 제15조(징계구분 및 기준)1.면직.가.라.
348219,판례내용,48,"취업규정 제3조(복무자세)①, ②"
348219,판례내용,49,"취업규정 제4조(품위유지 의무)①, ②"
348219,판례내용,50,취업규정 제11조(무단이탈 금지)
348219,판례내용,51,취업규정 제22조(근무시간)①
348219,판례내용,52,H그룹 윤리헌장
348219,판례내용,53,"내부통제규정 제10조(부점장 등)①, ②"
348219,판례내용,54,다.원고는 2021.7.9.
348219,판례내용,55,"서울지방노동위원회에 이 사건 해고가 부당해고에 해당한다고 주장하면서 구제신청을 하였는데, 서울지방노동위원회는 2021.9.7."
348219,판례내용,56,"이 사건 해고의 각 징계사유가 모두 인정되고, 그러한 징계사유에 비하여 징계양정이 과다하다고 볼 수 없다는 이유로 구제신청을 기각하였다."
348219,판례내용,57,라.이에 원고는 2021.10.15.
348219,판례내용,58,"재심신청을 하였는데, 중앙노동위원회는 2022.1.10."
348219,판례내용,59,초심판정과 같은 취지로 재심신청을 기각하였다(이하 ‘이 사건 재심판정’이라 한다).
348219,판례내용,60,YTXZ
