판례일련번호,구분,문장번호,내용
166195,판례내용,1,"【원고, 피항소인】 주식회사 한진중공업 (소송대리인 법무법인 양○ 담당변호사 양○)"
166195,판례내용,2,"【피고, 항소인】 서울특별시 용산구청장 (소송대리인 변호사 한○)"
166195,판례내용,3,【제1심판결】 서울행정법원 2011.7.1.
166195,판례내용,4,선고 2010구합41246 판결
166195,판례내용,5,【변론종결】2011.12.21.
166195,판례내용,6,【주    문】
166195,판례내용,7,1.피고 항소를 기각한다.
166195,판례내용,8,2.항소비용은 피고가 부담한다.
166195,판례내용,9,【청구취지 및 항소취지】1.청구취지
166195,판례내용,10,피고가 2008.12.12.
166195,판례내용,11,"원고에 대하여 한 취득세 2,174,653,700원 및 농어촌특별세"
166195,판례내용,12,"217,465,360원 각 부과처분을 취소한다."
166195,판례내용,13,2.항소취지
166195,판례내용,14,제1심 판결을 취소한다.원고 청구를 기각한다.
166195,판례내용,15,【이    유】1.제1심 판결 인용
166195,판례내용,16,"이 법원이 이 사건에 관하여 쓸 이유는 다음과 같이 고치는 외에는 제1심 판결 이유와 같다.행정소송법 제8조 제2항,"
166195,판례내용,17,민사소송법 제420조 본문에 의하여 인용한다.
166195,판례내용,18,〈고치는 부분〉
166195,판례내용,19,○ 제6쪽 아래에서 5째 줄부터 아래에서 2째 줄까지를 다음과 같이 고친다.
166195,판례내용,20,구 지방세법 제112조 제3항은
166195,판례내용,21,"수도권정비계획법 제6조 규정에 의한 과밀억제권역 내에서 본점 또는 주사무소 사업용 부동산을 취득한 경우에는 취득세를 중과세하도록 규정하고 있다.그 취지는 이러한 지역 내에서 인구유입과 산업집중을 현저하게 유발시키는 본점 또는 주사무소 신설 및 증설을 억제하려는 것이고, 법문상 본점 소재지에 아무런 제한이 없는 점에 비추어 볼 때, 과밀억제권역 밖에 본점을 둔 원고가 그 본점을 그대로 둔 채 이를 확장하기 위하여 수도권 내 부동산을 취득한 경우도 포함한다("
166195,판례내용,22,대법원 1994.3.22.
166195,판례내용,23,선고 93누17690 판결 참조).
166195,판례내용,24,"따라서 ‘본점 또는 주사무소 사업용 부동산’은 상업등기부에 기재된 본점 그 자체 뿐만 아니라 실질상 본점 기능을 수행하는 사업용 부동산, 즉 법인 업무수행에 필요한 중요한 관리와 상업적 결정 실질이 이루어지는 장소를 포함한다."
166195,판례내용,25,○ 제10쪽 6째 줄 “이 된다” 다음에 아래 내용을 추가한다.
166195,판례내용,26,[과밀억제권역 내에서 타인 소유 부동산을 임차하여 본점용 사무실로 사용하다가 본점용 사무실을 새로 취득하여 이전하는 경우 취득세 중과 대상에 해당되지 않는다고 해석한다면 쉽게 중과세를 잠탈하는 것을 허용하는 결과가 되므로 취득세 중과 대상으로 보아야 한다(
166195,판례내용,27,대법원 2000.5.30.
166195,판례내용,28,선고 99두6309 판결 참조).
166195,판례내용,29,그러나 취득세를 중과납부한 적이 없다 하더라도 이 사건과 같이 최초 본점용 사무실 취득시 관련 규정상 취득세 중과 규정이 없었기 때문에 중과 납부를 하지 않은 경우에는 취득세 중과 잠탈 우려가 없으므로 취득세 중과 대상으로 볼 필요가 없다]
166195,판례내용,30,2.결론
166195,판례내용,31,피고 항소를 기각한다.
166195,판례내용,32,판사 김○(재판장)김○ 정○
