판례일련번호,구분,문장번호,내용
183695,판례내용,1,"【원고, 항소인】"
183695,판례내용,2,"【피고, 피항소인】 광○"
183695,판례내용,3,【제1심판결】 수원지방법원 2015.8.19.
183695,판례내용,4,선고 2014구합61126 판결
183695,판례내용,5,【변론종결】2016.3.4.
183695,판례내용,6,【주    문】
183695,판례내용,7,1.원고의 항소를 기각한다.
183695,판례내용,8,2.항소비용은 원고가 부담한다.
183695,판례내용,9,【청구취지 및 항소취지】  제1심 판결을 취소한다.
183695,판례내용,10,주위적 청구 : 피고가 2014.6.16.
183695,판례내용,11,"원고에 대하여 한 취득세 104,589,920원, 지방교육세 8,964,850원, 농어촌특별세 5,976,560원의 감액경정청구에 대한 거부처분을 취소한다."
183695,판례내용,12,제1예비적 청구 : 피고가 2013.12.24.
183695,판례내용,13,"원고에 대하여 한 취득세 104,589,920원 부과처분 중 44,824,540원을 초과하는 부분을 취소한다."
183695,판례내용,14,제2예비적 청구 : 피고가 2013.12.24.
183695,판례내용,15,"원고에 대하여 한 취득세 104,589,920원, 지방교육세 8,964,850원, 농어촌특별세 5,976,560원의 각 부과처분 중 취득세 62,753,952원, 지방교육세 5,378,910원, 농어촌특별세 3,585,936원을 초과하는 부분을 취소한다."
183695,판례내용,16,【이    유】1.제1심 판결 이유의 인용
183695,판례내용,17,"이 판결 이유는 제1심 판결 이유와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 의하여 이를 인용한다."
183695,판례내용,18,2.결론
183695,판례내용,19,"그렇다면, 이 사건 소 중 제1, 2 예비적 청구 부분은 부적법하여 이를 각하하고, 주위적 청구는 이유 없어 이를 기각할 것인바, 제1심 판결은 이와 결론을 같이하여 정당하므로 원고의 항소는 이유 없어 이를 기각하기로 하여, 주문과 같이 판결한다."
183695,판례내용,20,판사 김○(재판장)손삼락 김○
