판례일련번호,구분,문장번호,내용
150610,판시사항,1,일본국적을 취득한 한국인이 그 국적을 이탈 또는 포기한 경우와 그 이전에 귀속된 동인 소유재산에 미치는 영향
150610,판결요지,2,남조선과도정부법률 제11호 제5조는 일본의 국적을 취득한 자가 그 국적을 이탈 또는 포기하여도 기왕 귀속된 재산에는 아무 영향이 없다
150610,참조조문,3,"남조선과도정부법령 제11호 국적에 관한 임시조례 제5조,"
150610,참조조문,4,"군정법령 118호 11조, 군정법령 191호"
150610,판례내용,5,"【원고, 피상고인】   장○ (소송대리인 변호사 장○ 외 2인)"
150610,판례내용,6,"【피고, 상고인】   서울특별시관재국장"
150610,판례내용,7,【피고보조참가인】   신○ (소송대리인 변호사 최○)
150610,판례내용,8,【원 판 결】 서울고등법원 1961.2.8.
150610,판례내용,9,선고 4293행101 판결
150610,판례내용,10,【주    문】
150610,판례내용,11,원판결을 파기 한다.
150610,판례내용,12,사건을 서울고등법원으로 환송한다.
150610,판례내용,13,【이    유】  피고 소송 수행자 김○ 및 피고 보조 참가인 소송 대리인 변호사 최○의 상고 이유는 별지 상고 이유서의 기재와 같다.
150610,판례내용,14,원판결은 본건 부동산이 소외 소림 옥녀의 소유였다는 사실과 소림 옥녀가 8.15해방전 일본인 소림 심장과 혼인한 사실을 설시한 다음 그 인용의 증거에 의하여 소림 옥녀는 1946.3.12.
150610,판례내용,15,태○과 혼인하여 입적한 사실을 인정하고 1948.5.11.에 공포된 남조선 과도 정부 법률 제11호 국적에 관한 임시 조례 제5조에 의하여 본건 부동산은 귀속 재산이 아니고 한국인의 재산임을 판시 하였음은 원판결의 판시상 명백하다.
150610,판례내용,16,그러나
150610,판례내용,17,남조선 과도정부 법률 제11호 제5조는 외국의 국적 또는 일본의 호적을 취득한 자가 그 국적을 포기하거나 일본의 국적을 이탈한 때는 1945.8.9 이전에 조선의 국적을 회복한 것으로 간주한다고 규정하고 있으나
150610,판례내용,18,군정법령 제118호 제11조는 남조선 과도정부 법률을 제정한 조선 과도입법의원의 권한에 관하여 조선 군정청의 권한하에 있음을 규정하였고 1948.5.12 에 공포된 군정법령 제191호는 법령 제33호의 해명이라는 제목하에
150610,판례내용,19,제2조는 「법령 제33호에 의하여 군정청에 이미 복귀된 재산은 전 소유자가 본령 시행 기일 이후에 일본국적을 포기하고 소급적으로 조선 국적을 취득한 경우에도 계속하여 귀속재산임」을 규정하고 있으므로 군정 법령 제191호는 그 공포 일자에 1일의 차는 있으나 그 제목과 그 내용으로 보아 남조선 과도정부 법률 제11호는 귀속재산에는 아무 관계 없음을 석명한 것이므로
150610,판례내용,20,이 법률 제5조는 일본의 국적을 취득한 자가 일본의 국적을 이탈 또는 포기하여도 기왕 귀속된 재산에는 아무 영향이 없다고 해석함이 타당하다 그렇다면
150610,판례내용,21,이 법률 제5조에 의하여 귀속된 재산이 귀속이 해제된 것으로 해석하여 위 소림옥녀로 부터 매수한 원고의 소유권을 인정하고 원고의 청구를 인용한 원판결은 남조선 과도 정부 법률 제11호와 군정 법령 제191호의 해석을 잘못한 위법이 있으므로 이 점에 관한 논지는 이유 있고 따라서 그 밖의 논지에 대하여는 판단을 생략하고
150610,판례내용,22,민사소송법 제406조에 의하여 관여 법관 전원의 일치한 의견으로 주문과 같이 판결한다.
150610,판례내용,23,대법원판사 최○(재판장)사○ 민○
