판례일련번호,구분,문장번호,내용
343201,판례내용,1,춘천지방법원
343201,판례내용,2,제 1 행정부
343201,판례내용,3,판 결
343201,판례내용,4,사 건 2023구합30701 자동차운전면허취소처분취소
343201,판례내용,5,원 고 A
343201,판례내용,6,피 고 강원특별자치도경찰청장
343201,판례내용,7,변 론 종 결 2023.7.11.
343201,판례내용,8,판 결 선 고 2023.9.12.
343201,판례내용,9,주 문
343201,판례내용,10,1.원고 청구를 기각한다.
343201,판례내용,11,2.소송비용은 원고가 부담한다.
343201,판례내용,12,청 구 취 지
343201,판례내용,13,피고가 2022.12.15.
343201,판례내용,14,"원고에게 한 제2종 보통 운전면허, 제2종 원동기장치자전거 운전면허 취소처분을 취소한다."
343201,판례내용,15,이 유
343201,판례내용,16,1.처분의 경위
343201,판례내용,17,가.피고는 2022.12.15.
343201,판례내용,18,“원고가 2022.7.29.
343201,판례내용,19,"14:49경 (차량번호 1 생략)포터2 화물차량(이하 ‘이 사건 차량’이라 한다)을 운전하여 춘천시 B에 있는 ‘C편의점 춘천향교점’ 앞 교차로를 춘천시청 방향에서 D초등학교 방향으로 직진 진행하던 중 일시정지하지 않고 그대로 진행하다가, 마침 E대학교 방향에서 팔호광장 방향으로 직진 진행중이던 피해자가 운전하는 오토바이의 후미 부분을 이 사건 차량 우측 앞범퍼 부분으로 충격하였고, 이로 인하여 피해자는 2주 이상의 치료를 요하는 요추의 염좌 및 긴장 등의 상해를 입게 되었음에도(이하 ‘이 사건 교통사고’라 한다), 피해자를 구호하는 등 필요한 조치를 취하지 아니한 채 현장에서 이탈하여 도주하였음(이하 ‘이 사건 사고 후 미조치’라 한다)”을 이유로, 원고에게 도로교통법 제93조 제1항 제6호에 의하여 원고의 운전면허를 모두 취소하는 결정을 하였다(이하 ‘이 사건 처분’이라 한다)."
343201,판례내용,20,나.원고는 2022.12.30.
343201,판례내용,21,"중앙행정심판위원회에 행정심판을 청구하였으나, 위 위원회는 2023.2.21."
343201,판례내용,22,이를 기각하였다.
343201,판례내용,23,"【인정 근거】갑 제1, 5, 6호증, 을 제1, 2, 3, 5, 6호증의 각 기재, 변론 전체의 취지"
343201,판례내용,24,2.이 사건 처분의 적법 여부
343201,판례내용,25,가.원고의 주장 요지
343201,판례내용,26,1)처분사유의 부존재
343201,판례내용,27,원고는 이 사건 교통사고를 일으킨 적이 없다.
343201,판례내용,28,원고는 청력 이상으로 사고 사실을 인지하지 못하여 구호조치 의무가 발생하였다는 사실을 인식하지 못하였다.
343201,판례내용,29,따라서 원고의 과실로 이 사건 교통사고가 발생하여 피해자가 상해를 입었음을 전제로 한 이 사건 처분은 위법하다.
343201,판례내용,30,2)부당결부금지원칙 위반
343201,판례내용,31,"이 사건 교통사고 당시 원고가 운전한 차량은 제2종 보통 면허로 운전이 가능하나, 원동기장치자전거 운전면허로는 운전할 수 없다."
343201,판례내용,32,이 사건 교통사고와 무관한 원동기장치자전거 운전면허까지 취소하는 것은 부당결부금지원칙에 반한다.
343201,판례내용,33,3)재량권의 일탈ㆍ남용
343201,판례내용,34,"피해자의 부상 정도가 경미한 점, 원고가 장기간 무사고 운전을 하여 온 점, 부모의 병원 통원을 위해서는 운전이 꼭 필요한 점, 이 사건 처분은 생계에 위협이 되는 점 등을 고려하면, 피고가 이 사건 처분으로 달성하려는 공익에 비하여 원고가 입는 불이익의 정도가 매우 과도하다."
343201,판례내용,35,이 사건 처분은 재량권을 일탈·남용한 것으로 위법하다.
343201,판례내용,36,나.관련 법령
343201,판례내용,37,별지 ‘관련 법령’ 기재와 같다.
343201,판례내용,38,다.판단
343201,판례내용,39,1)처분사유 부존재 주장에 대하여
343201,판례내용,40,"앞서 든 증거를 종합하여 인정할 수 있는 다음의 사실 및 사정을 종합하면, 원고의 과실로 인하여 이 사건 교통사고가 발생한 사실, 이 사건 교통사고로 피해자가 상해를 입은 사실, 원고가 이 사건 교통사고를 일으키고 이를 알면서도 피해자구호 등의 조치를 하지 않고 그대로 도주한 사실을 인정하기에 충분하다."
343201,판례내용,41,이 부분 원고의 주장은 이유 없다.
343201,판례내용,42,가)행정소송에서는 형사재판에서 인정된 사실에 구속받은 것은 아니라 할지라도 관련된 형사사건의 판결에서 인정된 사실은 민사나 행정소송에서 유력한 증거 자료가 되는 것이어서 특별한 사정이 없는 한 관련된 형사사건에서 인정된 것과 반대되는 사실을 인정할 수 없다(대법원 1983.9.13.
343201,판례내용,43,선고 81누324 판결 등 참조).
343201,판례내용,44,"원고는 이 사건 교통사고 및 사고 후 미조치를 이유로, 이 법원에 특정범죄가중처벌등에관한 법률위반(도주치상)죄로 약식명령이 청구되어 춘천지방법원 2023고약20호로 벌금 600만 원의 약식명령을 발령받았고, 위 약식명령은 2023.4.8."
343201,판례내용,45,그대로 확정되었다.
343201,판례내용,46,"나)원고는 이 사건 교통사고 발생을 인지하지 못하였다고 주장하나, 수사 과정에서 피해자는 사고 당일 15:36경 112 신고를 하기 전부터 원고와 사고 현장에서 대화를 하였다고 진술하였다."
343201,판례내용,47,2)부당결부금지원칙 위반 주장에 대하여
343201,판례내용,48,"도로교통법 제93조 제1항 본문은 시ㆍ도경찰청장이 운전면허를 받은 사람이 각 호의 요건에 해당하면 운전자가 받은 모든 범위의 운전면허를 취소하거나 효력을 정지시킬 수 있다고 정하고 있으므로, 원고가 이 사건 교통사고 당시 어떤 차량을 운전하였는지에 관계없이 피고는 원고가 보유한 모든 범위의 운전면허를 취소할 수 있다."
343201,판례내용,49,원고의 이 부분 주장도 이유 없다.
343201,판례내용,50,3)재량권 일탈ㆍ남용 주장에 대하여
343201,판례내용,51,"자동차가 대중적인 교통수단이고 그에 따라 자동차운전면허가 대량으로 발급되어 교통상황이 날로 혼잡해짐에 따라 교통법규를 엄격히 지켜야 할 필요성은 더욱 커지는 점, 음주운전으로 인한 교통사고가 증가하고, 그 결과가 참혹한 경우가 많아 대다수의 선량한 운전자 및 보행자를 보호하기 위하여 음주운전을 엄격하게 단속․근절시켜야 할 필요가 절실한 점 등에 비추어 보면, 음주운전으로 인한 교통사고를 방지할 공익상의 필요는 더욱 중시되어야 하고 운전면허의 취소는 일반의 수익적 행정행위의 취소와는 달리 그 취소로 인하여 입게 될 당사자의 불이익보다는 이를 방지하여야 하는 일반예방적 측면이 더욱 강조되어야 한다(대법원 2019.1.17."
343201,판례내용,52,선고 2017두59949 판결 등 참조).
343201,판례내용,53,"앞서 본 법리에 관련 법령, 앞서 든 증거에 변론 전체의 취지를 종합하여 알 수 있는 다음 각 사정을 종합하여 보면, 이 사건 음주운전을 이유로 원고의 운전면허를 취소한 이 사건 처분에 재량권을 일탈, 남용한 위법이 있다 할 수 없다."
343201,판례내용,54,"가)이 사건 처분은 도로교통법 시행규칙 제91조 제1항 [별표 28] ‘운전면허 취소․정지처분 기준’에 부합하는 것으로(교통사고로 사람을 죽게 하거나 다치게 하고, 구호조치를 하지 아니한 때), 위 처분기준이 그 자체로 헌법 또는 법률에 합치되지 않는다고 볼 만한 이유나 근거를 찾을 수 없다."
343201,판례내용,55,나)원고가 이 사건 교통사고 직후 사고현장을 긴급히 이탈하여야 할 만한 부득이한 사정을 찾아볼 수 없다.
343201,판례내용,56,다)이 사건 처분은 운전자격을 영구적으로 박탈하는 것이 아니라 결격기간이 경과하거나 말소되는 경우에는 다시 운전자격을 취득할 수 있어 그 제재의 효과가 한시적이다.
343201,판례내용,57,3.결론
343201,판례내용,58,"그렇다면 이 사건 처분은 적법하므로, 원고의 청구는 이유 없어 기각하기로 하여 주문과 같이 판결한다."
343201,판례내용,59,재판장 판사 김○
343201,판례내용,60,판사 이○
343201,판례내용,61,판사 허○
