판례일련번호,구분,문장번호,내용
300370,판례내용,1,대 구 지 방 법 원
300370,판례내용,2,판 결
300370,판례내용,3,사 건
300370,판례내용,4,2023구단11059 출국명령처분취소
300370,판례내용,5,원 고
300370,판례내용,6,A
300370,판례내용,7,소송대리인 변호사 임○
300370,판례내용,8,피 고
300370,판례내용,9,대구출입국ㆍ외국인사무소장
300370,판례내용,10,소송수행자 홍○
300370,판례내용,11,변 론 종 결
300370,판례내용,12,2023.9.6.
300370,판례내용,13,판 결 선 고
300370,판례내용,14,2023.9.13.
300370,판례내용,15,주 문
300370,판례내용,16,1.원고의 청구를 기각한다.
300370,판례내용,17,2.소송비용은 원고가 부담한다.
300370,판례내용,18,청 구 취 지
300370,판례내용,19,피고가 2023.6.8.
300370,판례내용,20,원고에 대하여 한 출국명령 처분을 취소한다.
300370,판례내용,21,이 유
300370,판례내용,22,1.처분의 경위
300370,판례내용,23,"가.원고는 카자흐스탄 국적의 외국인으로서, 2019.7.14."
300370,판례내용,24,"방문취업(H-2)체류자격을 받아 대한민국에 입국하였다가, 2020.8.12."
300370,판례내용,25,재외동포 체류자격(F-4)으로 체류자격 변경허가를 받아 현재까지 체류 중이다.
300370,판례내용,26,나.원고는 2022.10.28.
300370,판례내용,27,대구지방법원 서부지원에서 ｢2022.5.28.
300370,판례내용,28,01:35경 혈중알코올농도 0.179%의 술에 취한 상태로 대구 달성군 논공읍 논공로7길 13 앞 도로부터 같은 읍 논공로7길 26-12 앞 도로까지 약 100m를 10버**** 렉서스 승용차를 운전하였다｣는 도로교통법위반(음주운전)죄의 범죄사실로 벌금 400만 원의 유죄판결을 선고받았고(대구지방법원 서부지원 2022고정396).
300370,판례내용,29,원고와 검사가 항소하지 아니하여 그 무렵 위 유죄판결이 그대로 확정되었다.
300370,판례내용,30,다.피고는 2023.6.8.
300370,판례내용,31,"원고에게 위와 같은 법위반행위로 인하여 원고가 출입국관리법 제11조 제1항 제3호, 제4호, 제46조 제1항 제3호에 따른 강제퇴거 대상자에 해당하나 자진 출국의사를 밝힌 점을 감안하여 2022.7.7.까지 출국할 것을 명하는 출국명령(이하 ‘이 사건 처분’이라 한다)을 하였다."
300370,판례내용,32,"【인정근거】다툼 없는 사실, 갑 제1, 2, 7호증, 을 제1, 2호증(가지번호 포함)의 각 기재, 변론 전체의 취지"
300370,판례내용,33,2.이 사건 처분의 적법 여부
300370,판례내용,34,가.원고의 주장
300370,판례내용,35,"원고는 카자흐스탄에서 어머니와 단 둘이 살다가 어머니의 몸이 아파 병원비를 마련하기 위해 대한민국에 입국하여 일을 하였으며, 장차 대한민국에 정착할 계획이었던 점, 형사판결에 따른 벌금을 모두 납부하였고, 소정의 교통안전교육도 이수하였으며, 카자흐스탄에서 입국하여 대리운전을 이용할 줄 몰랐던 점, 금고 이상의 형인 경우와 비교하여 벌금형을 선고받은 경우에 대한 출국명령은 보다 신중할 필요가 있는 점 등에 비추어 이 사건 처분은 그 처분으로 달성하려는 공익에 비하여 원고가 입게 되는 불이익이 지나치게 커 재량권을 일탈․남용한 처분으로 위법하다."
300370,판례내용,36,나.관련 법령
300370,판례내용,37,별지 관련 법령 기재와 같다.
300370,판례내용,38,다.판단
300370,판례내용,39,"위 인정사실 및 앞서 든 증거에 변론 전체의 취지를 종합하여 인정되는 다음 사정들에 비추어, 원고가 주장하는 사정들을 참작하더라도, 이 사건 처분이 사회통념상 현저하게 타당성을 잃었다거나 그로써 달성하고자 하는 공익에 비하여 원고가 입는 불이익이 지나치게 과도하여 재량권을 일탈․남용한 것이라고 볼 수 없다."
300370,판례내용,40,원고의 주장은 이유 없다.
300370,판례내용,41,"① 국가가 자국 내 체류가 바람직하지 않은 외국인을 추방할 권리를 갖는 것은 주권의 본질적 속성상 당연하고, 외국인이 일반적으로 국내에서 내국인과 동일한 거주․이전의 자유를 갖는 것은 아니다."
300370,판례내용,42,"또한, 내ㆍ외국인의 출입국과 외국인의 체류를 적절하게 통제ㆍ조정하여 국가의 이익과 안전을 도모하려는 출입국관리행정의 특성을 고려할 때, 출입국관리행정에 있어서는 공익적 측면이 특히 강조되어야 한다."
300370,판례내용,43,"② 원고의 도로교통법위반(음주운전)죄는 징역 1년 이상 2년 이하의 징역이나 5백만 원 이상 1,000만 원 이하의 벌금에 처하도록 되어 있는 범죄로서 그 죄질이 가볍지 아니하다."
300370,판례내용,44,"③ 원고가 출입국관리법 제11조 제1항 제3호, 제4호에 해당하는 강제퇴거대상자가 되었음에도 불구하고, 피고는 원고의 자진출국 의사 등을 고려하여 상대적으로 가벼운 이 사건 처분을 하였다."
300370,판례내용,45,이 사건 처분에 따라 출국하더라도 입국규제기간이 지나면 다시 적법한 체류자격을 부여받아 대한민국에 입국할 수 있다.
300370,판례내용,46,"④ 외국인의 출국 여부 등을 결정함에 있어서는 그로 인하여 입게 될 당사자의 불이익을 고려하되 국가의 이익과 안전을 도모하여야 하는 공익적 측면도 중시하여야 하는바, 이 사건 처분으로 인하여 원고가 더 이상 대한민국에 체류하지 못하는 불이익을 입더라도 이는 어디까지나 원고의 법위반행위에 따른 결과에 불과하고, 위와 같은 원고의 불이익이 대한민국 공공의 안전과 사회질서 및 선량한 풍속의 유지 등 이 사건 처분을 통하여 달성하고자 하는 공익을 능가할 수 없다."
300370,판례내용,47,3.결론
300370,판례내용,48,"그렇다면, 원고의 청구는 이유 없으므로 이를 기각하기로 하여 주문과 같이 판결한다."
300370,판례내용,49,판사
300370,판례내용,50,허○
300370,판례내용,51,[별지]
300370,판례내용,52,관련 법령
300370,판례내용,53,■ 출입국관리법
300370,판례내용,54,제11조(입국의 금지 등)① 법무부장관은 다음 각 호의 어느 하나에 해당하는 외국인에 대하여는 입국을 금지할 수 있다.
300370,판례내용,55,3.대한민국의 이익이나 공공의 안전을 해치는 행동을 할 염려가 있다고 인정할 만한 상당한 이유가 있는 사람
300370,판례내용,56,4.경제질서 또는 사회질서를 해치거나 선량한 풍속을 해치는 행동을 할 염려가 있다고 인정할 만한 상당한 이유가 있는 사람
300370,판례내용,57,제17조(외국인의 체류 및 활동범위)① 외국인은 그 체류자격과 체류기간의 범위에서 대한민국에 체류할 수 있다.
300370,판례내용,58,제46조(강제퇴거의 대상자)① 지방출입국ㆍ외국인관서의 장은 이 장에 규정된 절차에 따라 다음 각 호의 어느 하나에 해당하는 외국인을 대한민국 밖으로 강제퇴거시킬 수 있다.
300370,판례내용,59,3.제11조 제1항 각 호의 어느 하나에 해당하는 입국금지 사유가 입국 후에 발견되거나 발생한 사람
300370,판례내용,60,제68조(출국명령)① 지방출입국ㆍ외국인관서의 장은 다음 각 호의 어느 하나에 해당하는 외국인에게는 출국명령을 할 수 있다.
300370,판례내용,61,1.제46조 제1항 각 호의 어느 하나에 해당한다고 인정되나 자기비용으로 자진하여 출국하려는 사람.
300370,판례내용,62,끝.
