판례일련번호,구분,문장번호,내용
200515,판례내용,1,"【원고, 항소인】"
200515,판례내용,2,"【피고, 피항소인】 교육부장관 (소송대리인 변호사 남○)"
200515,판례내용,3,【제1심판결】 서울행정법원 2015.1.22.
200515,판례내용,4,선고 2014구합63909 판결
200515,판례내용,5,【변론종결】2015.6.11.
200515,판례내용,6,【주    문】
200515,판례내용,7,1.원고의 항소를 기각한다.
200515,판례내용,8,2.항소비용은 원고가 부담한다.
200515,판례내용,9,"【청구취지 및 항소취지】  제1심판결을 취소한다.주위적으로, 대통령이 2014.3.1."
200515,판례내용,10,"원고에 대하여 한 교장임용거부처분은 무효임을 확인한다.예비적으로, 대통령이 2014.3.1."
200515,판례내용,11,원고에 대하여 한 교장임용거부처분을 취소한다.
200515,판례내용,12,"【이    유】 이 법원이 이 사건에 관하여 설시할 판결의 이유는 제1심판결 이유의 기재와 같으므로 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다(당심에서 원고가 추가로 제출한 증거들을 감안하여 보더라도 제1심의 사실인정 및 판단과 달리 볼 것이 아니다)."
200515,판례내용,13,"그렇다면, 이 사건 소는 부적법하여 각하할 것인바, 제1심판결은 이와 결론을 같이하여 정당하므로 원고의 항소는 이유 없어 이를 기각하기로 하여 주문과 같이 판결한다."
200515,판례내용,14,판사 황○(재판장)유○ 김○
