판례일련번호,구분,문장번호,내용
339513,판례내용,1,대 구 고 등 법 원
339513,판례내용,2,제 1 행 정 부
339513,판례내용,3,판 결
339513,판례내용,4,사 건 2021누2408 시설분담금(원인자부담금)부과처분 무효 확인
339513,판례내용,5,"원고, 항소인 한국토지주택공사"
339513,판례내용,6,소송대리인 법무법인 혜명
339513,판례내용,7,담당변호사 임○
339513,판례내용,8,"피고, 피항소인 김천시장"
339513,판례내용,9,소송대리인 법무법인 송정
339513,판례내용,10,"담당변호사 이○, 임○"
339513,판례내용,11,제1 심판결 대구지방법원 2021.1.28.
339513,판례내용,12,선고 2019구합20213 판결
339513,판례내용,13,변 론 종 결 2021.11.19.
339513,판례내용,14,판 결 선 고 2022.1.21.
339513,판례내용,15,주 문
339513,판례내용,16,1.제1심판결을 취소한다.
339513,판례내용,17,2.피고가 2018.6.12.
339513,판례내용,18,"원고에 대하여 한 시설분담금(원인자부담금)60,150,000원의 부과처분은 무효임을 확인한다."
339513,판례내용,19,3.소송총비용은 피고가 부담한다.
339513,판례내용,20,청구취지 및 항소취지
339513,판례내용,21,주문과 같다.
339513,판례내용,22,이 유
339513,판례내용,23,1.처분의 경위
339513,판례내용,24,가.택지개발사업
339513,판례내용,25,1)건설부장관은 1990.1.8.
339513,판례내용,26,"김천시 교동, 삼락동 일원 327,000㎡(후에 255,438㎡로 감축되었다)를 ‘김천교동 택지개발예정지구’(이하 ‘이 사건 택지개발지구’라 한다)로 지정하고, 원고를 위 지구에서 시행하는 택지개발사업(이하 ‘이 사건 택지개발사업’이라 한다)의 시행자로 지정하였다(건설부 고시 제821호)."
339513,판례내용,27,2)경상북도지사는 1994.11.26.
339513,판례내용,28,원고가 작성한 이 사건 택지개발사업에 관한 개발계획을 승인하였다(경상북도 고시 제1994-258호).
339513,판례내용,29,3)원고는 이에 따라 택지개발사업을 시행하여 1999.1.28.
339513,판례내용,30,이를 준공하였다.
339513,판례내용,31,나.공공주택건설사업
339513,판례내용,32,"1)원고는 2015년경 국토교통부장관에게 이 사건 택지개발지구 내에 위치한 김천시 삼락동 1296, 1297 일원 10,585㎡의 사업부지(이하 ‘이 사건 사업지구’라 한다)에, 14~15층 3개동, 410세대, 연면적 21,411.48㎡ 규모의 공공주택건설을 위한 ‘김천삼락 행복주택 아파트 건설사업’(이하 ‘이 사건 주택건설사업’이라 한다)의 사업계획승인을 신청하였다."
339513,판례내용,33,"2)위 신청에 관한 관계 기관 협의 과정에서, 경상북도지사는 2015.12.1."
339513,판례내용,34,피고에게 협의를 요청하였다.
339513,판례내용,35,3)이에 대하여 피고 산하 상하수도과장은 2015.12.9.
339513,판례내용,36,피고에게 ‘급수(저수조)·배수·절수설비 설치 등’에 관하여 아래와 같은 검토의견을 제출하였다.
339513,판례내용,37,○ 상수도 분야 검토의견
339513,판례내용,38,"이 사건 사업지구는 상수도 급수구역으로 수도법 제71조(원인자부담금)및 같은 법 시행령 제65조(원인자부담금), ‘김천시 상수도원인자부담금 산정·징수 등에 관한 조례’ 제4조(부담금의 부과대상 및 범위)제1항 제3호의 규정에 의거 원인자부담금이 부과되며, 원인자부담금은 급수공사 신청 시 사전 납부되어야만 용수공급이 가능함."
339513,판례내용,39,4)원고는 2015.12.31.
339513,판례내용,40,"국토교통부장관으로부터 이 사건 주택건설사업을 승인받고(국토교통부고시 제2015-1024호), 이를 시행하였다."
339513,판례내용,41,다.급수공사승인 신청 및 원인자부담금 부과
339513,판례내용,42,1)원고는 이 사건 주택건설사업 시행을 마치고 피고에게 급수공사승인을 신청하면서 2018.6.4.
339513,판례내용,43,아래와 같이 상수도 원인자부담금의 면제 요청을 하였다.
339513,판례내용,44,○ 상수도 원인자부담금 면제 가능여부 회신 요청
339513,판례내용,45,"이 사건 주택건설사업에 대하여 이 사건 사업지구 내 배수지, 가압장 및 송수관로 등 수도시설을 원고가 직접 설치하였음.따라서 이 사건 주택건설사업에 상수도 원인자부담금을 부과하는 것은 이중부과에 해당하는 것으로 판단되므로, 이 사건 주택건설사업에 관하여 부과예정인 상수도 원인자부담금을 면제할 것을 요청함."
339513,판례내용,46,3)피고는 2018.6.12.
339513,판례내용,47,"원고에게, 이 사건 사업지구에 대하여 급수공사는 승인하되 이 사건 사업지구는 상수도 원인자부담금 면제지역이 아니라는 이유로, 아래와 같이 급수공사비(신설공사수익, 기타수수료수익)와 ’김천시 상수도원인자부담금 산정·징수 등에 관한 조례‘(이하 ‘이 사건 조례’라 한다)제4조 제1항 제3호에 따른 원인자부담금 60,150,000원의 납부를 통보하였다(이하 원인자부담금 60,150,000원을 부과한 처분을 ’이 사건 처분‘이라 한다)."
339513,판례내용,48,"【인정근거】다툼 없는 사실, 갑 제1 내지 3호증(가지번호 있는 것은 가지번호 포함, 이하 같다), 을 제5 내지 7, 9호증의 각 기재, 변론 전체의 취지"
339513,판례내용,49,2.원고의 주장
339513,판례내용,50,가.원인자부담금 부과상대방이 아닌 자에 대한 이중부과로 인한 하자
339513,판례내용,51,"원고는 택지개발사업자로서 피고와의 협의에 따라 이 사건 택지개발지구 내 수도 공급을 위하여 필요한 수도시설을 신설·증설하고 이 사건 택지개발사업을 완료함으로써, 수도법 제71조에 의한 원인자부담금 부과사유가 소멸하였다.그 후 원고가 주택건설사업자로서 이 사건 주택건설사업 시행하고 급수신청을 하자, 피고는 비로소 주택건설사업자인 원고에게 상수도 원인자부담금을 부과하는 이 사건 처분을 하였다.따라서 이 사건 처분은, 원인자부담금 부과상대방이 아닌 주택건설사업자에게 한 것일 뿐만 아니라, 이미 택지개발사업자가 피고와의 협의에 따른 수도시설 설치를 완료하여 원인자부담금 부과사유가 소멸한 후에 이중부과한 것으로, 그 하자가 중대·명백하여 무효이다."
339513,판례내용,52,나.조례 근거 조항의 오적용으로 인한 처분무효
339513,판례내용,53,"이 사건 주택건설사업과 같은 대단위 사업의 경우 이 사건 조례 제4조 제1항 제1호가 적용되어야 함이 명백하다.그럼에도 불구하고 피고는 위 조례 제4조 제1항 제3호를 적용하여 이 사건 원인자부담금을 부과한 위법이 있고, 그 하자가 중대·명백하여 무효이다."
339513,판례내용,54,다.상위법령의 위임 없이 제정된 조례에 근거한 처분무효
339513,판례내용,55,"피고는 이 사건 조례 제4조 1항 제3호에 근거하여 이 사건 처분을 하였으나, 위 조항은 상위법령인 수도법 제71조, 수도법 시행령 제65조의 위임 없이 제정된 것이므로, 이에 근거한 이 사건 처분은 중대·명백한 하자가 있어 무효이다."
339513,판례내용,56,라.소멸시효 또는 부과제척기간 도과로 인한 처분무효
339513,판례내용,57,이 사건 택지개발사업은 1999.1.28.
339513,판례내용,58,"준공되었는데, 피고는 그로부터 20년이 된 시점에서 이 사건 처분을 하였다.피고의 이 사건 원인자부담금 부과 권리는 지방재정법 제82조 제1항, 지방세기본법 제38조 제1항, 이 사건 조례 제11조에 따라 위 택지개발사업 준공 후 5년간 행사하지 아니하여 소멸시효가 완성되었거나 부과제척기간이 도과하였다.피고는 이러한 사정을 잘 알면서도 이 사건 각 처분을 하였으므로, 위 처분은 무효이다."
339513,판례내용,59,3.이 사건 처분의 무효 여부
339513,판례내용,60,가.관계 법령 및 관련 법리
339513,판례내용,61,이 사건에 관계된 주요 법령은 별지 ‘관계 법령’ 기재와 같다.그중 상수도 원인자부담금에 관련된 구체적인 법령 및 법리는 아래와 같다.
339513,판례내용,62,"○ 수도법 제3조는, ‘수도’를 관로(管路), 그 밖의 공작물을 사용하여 원수나 정수를 공급하는 시설의 전부(제5호), ‘수도시설’을 원수나 정수를 공급하기 위한 취수·저수·도수·정수·송수·배수시설, 급수설비, 그 밖에 수도에 관련된 시설(제17호), ‘수도공사’를 수도시설을 신설ㆍ증설 또는 개조하는 공사(제25호)라고 정의하고 있다."
339513,판례내용,63,"○ 수도법 제71조 제1항, 제2항은, 수도사업자는 수도공사를 하는 데에 비용 발생의 원인을 제공한 자(주택단지·산업시설 등 수돗물을 많이 쓰는 시설을 설치하여 수도시설의 신설이나 증설 등의 원인을 제공한 자를 포함한다)또는 수도시설을 손괴하는 사업이나 행위를 한 자에게 그 수도공사·수도시설의 유지나 손괴 예방을 위하여 필요한 비용의 전부 또는 일부를 부담하게 할 수 있고, 이에 따른 부담금의 산정 기준과 징수 방법, 그 밖에 필요한 사항은 대통령령으로 정하도록 규정하고 있다.그 위임에 따른 수도법 시행령 제65조 제1항은 “수도사업자는 법 제71조 제1항에 따라 수도공사를 하는 데에 비용 발생의 원인을 제공한 자(주택단지·산업시설 등 수돗물을 많이 쓰는 시설을 설치하여 수도시설의 신설이나 증설 등의 원인을 제공한 자를 포함한다)에게 원인자부담금을 부담하게 하려면 법 제71조 제2항에 따른 원인자부담금의 산정기준과 납부방법 등에 대하여 이를 부담할 자와 미리 협의하여야 한다.이 경우 협의가 이루어지지 아니하면 수도사업자는 수돗물 사용량에 따라 수도공사에 드는 비용 등을 고려하여 그 부담금액을 정할 수 있다.”라고 규정하고 있다.수도법 시행령 제3항, 제6항은, 수도공사를 하는 데에 비용발생의 원인을 제공하는 자에 대한 원인자부담금은 ‘수도시설 신설ㆍ증설 비용’ 등을 합산한 금액으로 하고, 비용의 산출에 필요한 세부기준은 해당 지방자치단체의 조례로 정하도록 규정하고 있다."
339513,판례내용,64,"○ 위와 같은 위임에 따라, 피고는 2002.12.12."
339513,판례내용,65,‘김천시 상수도원인자부담금 및 손괴자부담금의 산정징수 등에 관한 조례’를 제정하여 상수도 원인자부담금을 징수하기 시작하였다.그 후 위 조례는 2011.12.1.
339513,판례내용,66,이 사건 조례로 전부개정되었다.이 사건 조례 제4조 제1항은 원인자부담금 부과대상을 아래와 같이 각 호로 구분하여 규정하고 있다.
339513,판례내용,67,- 제1호: 주택단지 및 산업시설 등 수돗물을 많이 쓰는 시설을 설치하여 수도사업자의 공급능력 이상의 수돗물 수요를 야기함으로써 취수장·정수장·배수지·가압장 및 송수·배수시설 등 수도시설의 신설 또는 증설 등의 원인을 제공한 자에게 해당 공사의 비용을 부담시키는 경우
339513,판례내용,68,- 제2호: 급수구역 밖에 위치하는 건축물 등에 신규로 수돗물을 공급하기 위하여 관거 등 송수·배수시설의 신설공사를 하여야 하는 경우에 기존 수도시설 건설에 소요된 비용과 해당 수도시설의 신설 또는 증설에 소요되는 공사비용을 수돗물을 사용할 자에게 부담시키는 경우
