판례일련번호,구분,문장번호,내용
346698,판례내용,1,수 원 지 방 법 원
346698,판례내용,2,판 결
346698,판례내용,3,사 건 2023구단14613 과징금부과처분취소
346698,판례내용,4,원 고 주식회사 A
346698,판례내용,5,소송대리인 변호사 변○
346698,판례내용,6,피 고 경기도지사
346698,판례내용,7,소송대리인 법무법인 금평
346698,판례내용,8,담당변호사 하○
346698,판례내용,9,변 론 종 결 2024.7.10.
346698,판례내용,10,판 결 선 고 2024.8.14.
346698,판례내용,11,주 문
346698,판례내용,12,1.이 사건 소 중 예비적 청구 부분을 각하한다.
346698,판례내용,13,2.원고의 주위적 청구를 기각한다.
346698,판례내용,14,3.소송비용은 원고가 부담한다.
346698,판례내용,15,청 구 취 지
346698,판례내용,16,"주위적으로, 피고가 2020.6.30."
346698,판례내용,17,"원고에 대하여 한 과징금 135,552,000원의 부과처분은 무효임을 확인한다."
346698,판례내용,18,"예비적으로, 피고가 2020.6.30."
346698,판례내용,19,"원고에 대하여 한 과징금 135,552,000원의 부과처분을 취소한다."
346698,판례내용,20,이 유
346698,판례내용,21,1.처분의 경위
346698,판례내용,22,가.원고는 2015.9.11.
346698,판례내용,23,"㈜B(이하 ‘B’라 한다)와 사이에 평택시 C 지상에 공장건물을 신축하는 공사도급계약을 체결하였고, 같은 날 D 주식회사(이하 ‘D’이라 한다)와 사이에 위 건물신축공사 중 기초토목, 철골, 판넬, 소방, 전기, 통신, 정화조 등의 공사부분을 하도급 주는 내용의 하도급계약을 체결하였다."
346698,판례내용,24,나.피고는 2020.6.30.
346698,판례내용,25,"원고에게 ‘B에서 발주한 B 종합정비공장 신축공사의 수급인으로서 건설업 무등록자인 D에 기초토목공사 등을 하도급하여 건설산업기본법 제25조 제2항을 위반하였다’며 같은 법 제8조 제2항 제3호 및 동법 시행령 제80조 제1항 별표 6에 따른 과징금 135,552,000원을 부과하는 처분을 하였다(이하 ’이 사건 처분‘이라 한다)."
346698,판례내용,26,다.피고는 2020.6.30.
346698,판례내용,27,"이 사건 처분을 공고하였고, 원고는 2020.7.24."
346698,판례내용,28,이 사건 처분에 따른 과징금 전액을 납부하였다.
346698,판례내용,29,"[인정근거] 다툼 없는 사실, 갑 제1, 3, 4호증의 각 기재, 변론 전체의 취지"
346698,판례내용,30,2.주위적 청구(무효 확인)에 관한 판단
346698,판례내용,31,가.원고 주장
346698,판례내용,32,"원고는 이 사건 하도급에 관한 의사결정을 한 자가 아니고, B가 종합건설 면허도 없는 업체를 통해 공사를 할 것임을 원고는 알 수 없었으며, 관련 민사소송에서 원고가 아닌 B가 이 사건에 관하여 E과 공사를 진행하였다고 판시하였는바, 원고는 이 사건 위반행위의 주체가 아니고, 그러하지 아니하더라도 이 사건 처분을 하지 않아야 할 정당한 사유가 원고에게 있음에도 이에 대해 전혀 판단을 하지 않은 이 사건 처분은 그 하자가 중대하고 명백하여 무효이다."
346698,판례내용,33,나.판단
346698,판례내용,34,1)관련 법리
346698,판례내용,35,"행정처분에 존재하는 하자가 중대하다고 하더라도 외형상 객관적으로 명백하지 않다면 그 처분을 당연무효라고 할 수 없는 것인바, 하자가 중대하고 명백한 것인지 여부를 판별함에 있어서는 그 법규의 목적, 의미, 기능 등을 목적론적으로 고찰함과 동시에 구체적 사안 자체의 특수성에 관하여도 합리적으로 고찰하여야 할 것이다(대법원 1995.7.11."
346698,판례내용,36,선고 94누4615 판결 등 참조).
346698,판례내용,37,"행정청이 어느 법률관계나 사실관계에 대하여 어느 법률의 규정을 적용하여 행정처분을 한 경우에, 그 법률관계나 사실관계에 대하여는 그 법률의 규정을 적용할 수 없다는 법리가 명백히 밝혀져 그 해석에 다툼의 여지가 없음에도 불구하고 행정청이 위 규정을 적용하여 처분을 한 때에는 그 하자가 중대하고도 명백하다고 할 것이다."
346698,판례내용,38,그러나 그 법률관계나 사실관계에 대하여 당해 법률의 규정을 적용할 수 없다는 법리가 명백히 밝혀지지 아니하여 그 해석에 다툼의 여지가 있는 때에는 행정관청이 이를 잘못 해석하여 행정처분을 하였더라도 이는 그 처분 요건사실을 오인한 것에 불과하여 그 하자가 명백하다고 할 수 없다.
346698,판례내용,39,"또 행정처분의 대상이 되는 법률관계나 사실관계가 전혀 없는 사람에게 행정처분을 한 때에는 그 하자가 중대하고도 명백하다 할 것이나, 행정처분의 대상이 되지 아니하는 어떤 법률관계나 사실관계에 대하여 이를 처분의 대상으로 오인할 만한 객관적인 사정이 있는 경우로서 그것이 처분대상이 되는지의 여부가 그 사실관계를 정확히 조사하여야 비로소 밝혀질 수 있는 때에는 비록 이를 오인한 하자가 중대하다고 할지라도 외관상 명백하다고 할 수 없다(대법원 1997.5.9."
346698,판례내용,40,선고 95다46722 판결 등 참조).
346698,판례내용,41,"즉, 그 하자가 명백하다고 하기 위하여는 그 사실관계 오인의 근거가 된 자료가 외형상 상태성을 결여하거나 또는 객관적으로 그 성립이나 내용의 진정을 인정할 수 없는 것임이 명백한 경우라야 할 것이고, 사실관계의 자료를 정확히 조사하여야 비로소 그 하자 유무가 밝혀질 수 있는 경우라면 이러한 하자는 외관상 명백하다고 할 수는 없다(대법원 1985.11.12."
346698,판례내용,42,"선고 84누250 판결, 1992.4.28."
346698,판례내용,43,"선고 91누6863 판결, 대법원 2004.4.16."
346698,판례내용,44,선고 2003두7019 판결 등 참조).
346698,판례내용,45,행정처분의 당연무효를 주장하여 그 무효확인을 구하는 행정소송에 있어서는 원고에게 그 행정처분이 무효인 사유를 주장ㆍ입증할 책임이 있다(대법원 2001.6.1.
346698,판례내용,46,선고 99다1260 판결 등 참조).
346698,판례내용,47,2)구체적 판단
346698,판례내용,48,"앞서 살핀 바와 같이 원고와 E 사이에 하도급계약서를 작성한 사실, F가 무등록자 인 사실, 피고는 원고에게 이 사건 과징금 부과 처분을 하였고, 피고는 스스로 과징금을 납부하기까지 한 사실을 인정할 수 있는바, 이 사건 처분에 중대하고도 외형상 객관적으로 명백한 하자가 있었다고 보기 어렵고, 달리 이를 인정할 증거도 없다."
346698,판례내용,49,따라서 원고의 주위적 주장은 더 나아가 살필 필요 없이 이유 없다.
346698,판례내용,50,3.예비적 청구에 관한 판단
346698,판례내용,51,가.원고 주장
