판례일련번호,구분,문장번호,내용
344076,판례내용,1,광주 주 고 등 법 원
344076,판례내용,2,제 1 행 정 부
344076,판례내용,3,판 결
344076,판례내용,4,사 건 2024누10484 난민불인정결정취소
344076,판례내용,5,"원고, 항소인 A"
344076,판례내용,6,"피고, 피항소인 광주출입국ㆍ외국인사무소장"
344076,판례내용,7,제1 심판결
344076,판례내용,8,광주지방법원 2024.1.18.
344076,판례내용,9,선고 2023구단1814 판결
344076,판례내용,10,변 론 종 결 2024.7.11.
344076,판례내용,11,판 결 선 고 2024.8.22.
344076,판례내용,12,주 문
344076,판례내용,13,1.원고의 항소를 기각한다.
344076,판례내용,14,2.항소비용은 원고가 부담한다.
344076,판례내용,15,청구취지 및 항소취지
344076,판례내용,16,제1심판결을 취소한다.피고가 2021.3.19.
344076,판례내용,17,원고에 대하여 한 난민불인정결정을 취소한다.
344076,판례내용,18,이 유
344076,판례내용,19,1.제1심판결의 인용
344076,판례내용,20,"이 법원이 이 사건에 관하여 설시할 이유는 제1심판결 이유와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다."
344076,판례내용,21,2.결 론
344076,판례내용,22,제1심판결은 정당하므로 원고의 항소를 기각한다.
344076,판례내용,23,재판장 판사 양○
344076,판례내용,24,판사 이○
344076,판례내용,25,판사 황○
344076,판례내용,26,사법연구 발령으로 서명날인 불능
344076,판례내용,27,재판장 판 사
