판례일련번호,구분,문장번호,내용
345801,판례내용,1,서 울 고 등 법 원
345801,판례내용,2,제 1 - 3 행 정 부
345801,판례내용,3,판 결
345801,판례내용,4,사 건 2022누64862 관리처분계획취소
345801,판례내용,5,"원고, 항소인 1.C"
345801,판례내용,6,2.D
345801,판례내용,7,원고들 소송대리인 변호사 함○
345801,판례내용,8,"피고, 피항소인 E주택재개발정비사업조합"
345801,판례내용,9,소송대리인 법무법인(유한)영진
345801,판례내용,10,담당변호사 강○
345801,판례내용,11,제 1 심 판 결 서울행정법원 2022.9.30.
345801,판례내용,12,선고 2020구합67568 판결
345801,판례내용,13,변 론 종 결 2023.2.14.
345801,판례내용,14,판 결 선 고 2023.3.21.
345801,판례내용,15,주 문
345801,판례내용,16,1.원고들의 항소를 모두 기각한다.
345801,판례내용,17,2.항소비용은 원고들이 부담한다.
345801,판례내용,18,청구취지 및 항소취지
345801,판례내용,19,제1심판결을 취소한다.
345801,판례내용,20,피고가 2020.4.17.
345801,판례내용,21,서울특별시 동작구청장으로부터 인가받은 관리처분변경계획 중 원고들에 관한 부분을 취소한다.
345801,판례내용,22,이 유
345801,판례내용,23,"원고들이 이 법원에서 주장하는 사유는 제1심에서의 주장과 크게 다르지 않고, 제1심에 제출된 증거들과 이 법원에서의 변론 내용을 종합하여 보더라도 제1심의 사실인정과 판단은 정당한 것으로 인정된다."
345801,판례내용,24,"이에 이 법원이 설시할 이유는 제1심판결의 이유와 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 따라 이를 그대로 인용한다."
345801,판례내용,25,"그렇다면 제1심판결은 정당하므로, 원고들의 항소는 이유 없어 모두 기각한다."
345801,판례내용,26,재판장 판사 이○
345801,판례내용,27,판사 심○
345801,판례내용,28,판사 김○
