판례일련번호,구분,문장번호,내용
345708,판례내용,1,서 울 고 등 법 원
345708,판례내용,2,제 1 - 2 행 정 부
345708,판례내용,3,판 결
345708,판례내용,4,사 건 2021누77120 변상금부과처분취소
345708,판례내용,5,"원고, 피항소인 A"
345708,판례내용,6,"소송대리인 법무법인 혜인, 담당변호사 서○"
345708,판례내용,7,"피고, 항소인 한국자산관리공사"
345708,판례내용,8,"소송대리인 정부법무공단, 담당변호사 안○"
345708,판례내용,9,제 1 심 판 결 서울행정법원 2021.11.30.
345708,판례내용,10,선고 2019구단59106 판결
345708,판례내용,11,변 론 종 결 2022.6.10.
345708,판례내용,12,판 결 선 고 2022.7.19.
345708,판례내용,13,주 문
345708,판례내용,14,1.피고의 항소를 기각한다.
345708,판례내용,15,2.항소비용은 피고가 부담한다.
345708,판례내용,16,청구취지 및 항소취지
345708,판례내용,17,"1.청구취지 피고가 원고에게 2018.6.1.에 한 변상금 40,273,330원, 2019.9.10.에 한 변상금 11,475,840원, 2021.4.5.에 한 변상금 12,644,050원의 각 부과처분을 취소한다."
345708,판례내용,18,"2.항소취지 제1심판결 중 피고 패소 부분을 취소하고, 그 취소 부분에 해당하는 원고의 청구를 기각한다."
345708,판례내용,19,"이 유 이 법원의 판결 이유 중 결론을 제외한 부분은 제1심판결 제5면 아래에서 제5행의 “해당함에도”를 삭제하는 것 외에는 제1심판결 이유의 해당 부분과 같으므로, 행정소송법 제8조 제2항, 민사소송법 제420조 본문에 의하여 이를 인용한다."
345708,판례내용,20,"그렇다면 원고의 이 사건 청구는 위 인정 범위 내에서 이유 있어 이를 인용하고, 나머지 청구는 이유 없으므로 이를 기각할 것인바, 제1심판결은 이와 결론이 같아 정당하고, 이에 대한 피고의 항소는 이유 없으므로 이를 기각한다."
345708,판례내용,21,재판장 판사 김○
345708,판례내용,22,판사 이○
345708,판례내용,23,판사 심○
