해석례일련번호,구분,문장번호,내용
328293,질의요지,1,가.새마을금고 이사장으로 선출되어 2차 연임 중인 A가 임기 중 사퇴1)1)「새마을금고법」 제21조제1항의 당연 퇴임사유에 해당하지 않음을 전제함.함에 따라 치러진 보궐선거에서 이사장으로 선출된 B가 실질적으로 업무를 수행하고 임기가 종료된 상황에서 바로 다음 이사장 선거에 A가 출마하여 선출되는 경우 「새마을금고법」 제20조제1항 단서에 따른 연임 제한 규정에 위반되는지?
328293,질의요지,2,나.새마을금고 이사장으로 선출되어 2차 연임한 A의 임기 종료 후 다음 선거에서 이사장으로 선출된 B가 실질적으로 업무를 수행하던 중 사퇴2)2)「새마을금고법」 제21조제1항의 당연 퇴임사유에 해당하지 않음을 전제함.함에 따라 치러진 보궐선거에 A가 출마하여 선출되는 경우 「새마을금고법」 제20조제1항 단서에 따른 연임 제한 규정에 위반되는지?
328293,질의요지,3,< 질의 배경 >
328293,질의요지,4,행정안전부에서는 위 질의요지에 대해 내부 이견 및 민원인의 법령해석 요청 의뢰가 있어 법제처에 법령해석을 요청함.
328293,회답,5,가.질의 가에 대하여
328293,회답,6,이 사안의 경우 「새마을금고법」 제20조제1항 단서에 따른 연임 제한 규정에 위반되지 않습니다.
328293,회답,7,나.질의 나에 대하여
328293,회답,8,이 사안의 경우 「새마을금고법」 제20조제1항 단서에 따른 연임 제한 규정에 위반되지 않습니다.
328293,이유,9,가.질의 가에 대하여
328293,이유,10,"「새마을금고법」 제20조제1항에서는 이사의 임기를 4년으로 규정(본문)하면서 이사장은 2차에 한정하여 연임(連任)할 수 있다고 규정(단서)하고 있는바, 통상 연임은 원래 정해진 임기를 다 마친 뒤에 다시 계속하여 그 직위에 머무르는 것을 의미1)1)국립국어원 표준국어대사전 참조"
328293,이유,11,하므로 해당 규정은 새마을금고의 이사장으로 선출된 자는 최초의 임기를 마친 후 연속 두 차례까지는 계속해서 이사장으로 선출될 수 있으나 2차 연임의 임기를 마친 후 바로 다음 이사장 선거에 출마하여 이사장으로 선출되는 것(3회 연임)은 제한된다는 의미입니다.2)2)헌법재판소 2006.2.23.
328293,이유,12,선고 2005헌마403 결정례 참조
328293,이유,13,그리고 전임 이사장의 연임 여부는 후임으로 선출된 이사장이 그 직무를 실질적으로 수행했는지를 기준으로 삼아야 하는데3)3)대법원 2016.9.8.
328293,이유,14,선고 2015다39357 판결례 및 서울고등법원 2015.6.19.
328293,이유,15,선고 2014나47605 판결례 참조
328293,이유,16,"이 사안의 경우 A는 이사장으로 선출되어 2차 연임 중 임기를 마치지 못하고 사퇴하였고 보궐선거에서 B가 이사장으로 선출되어 실질적으로 업무를 수행하였는바, B의 임기 후 선거에서 A가 선출되더라도 A의 임기는 B의 이사장으로서의 직무수행으로 인하여 실질적으로 단절4)4)법제처 2019.2.1."
328293,이유,17,회신 18-0562 해석례 참조
328293,이유,18,되므로 「새마을금고법」 제20조제1항 단서에 따른 연임 제한 규정에 위반되지 않습니다.
328293,이유,19,나.질의 나에 대하여
328293,이유,20,"앞에서 살펴본 바와 같이 「새마을금고법」 제20조제1항 단서는 새마을금고의 이사장으로 선출된 자는 최초의 임기를 마친 후 연속 두 차례까지는 계속해서 이사장으로 선출될 수 있으나 2차 연임의 임기를 마친 후 바로 다음 이사장 선거에 출마하여 이사장으로 선출되는 것(3회 연임)은 제한된다는 의미이며, 전임 이사장의 연임 여부는 후임으로 선출된 이사장이 그 직무를 실질적으로 수행했는지를 기준으로 삼아야 합니다."
328293,이유,21,그런데 이 사안과 같이 2차 연임한 A의 임기 종료 후 다음 선거에서 이사장으로 선출된 B가 실질적으로 업무를 수행하던 중 사퇴함에 따라 치러진 보궐선거에서 A가 출마하여 선출되는 경우 A의 임기는 B의 이사장으로서의 직무수행으로 인하여 실질적으로 단절되므로 「새마을금고법」 제20조제1항 단서에 따른 연임 제한 규정에 위반되지 않습니다.
328293,이유,22,<관계 법령>
328293,이유,23,「새마을금고법」
328293,이유,24,"제20조(임원의 임기)① 이사의 임기는 4년으로 하고, 감사의 임기는 3년으로 한다.다만, 이사장은 2차에 한정하여 연임할 수 있다.② 임원의 자리가 빈 경우 보선(補選)된 임원의 임기는 전임자의 남은 임기로 한다."
