해석례일련번호,구분,문장번호,내용
328955,질의요지,1,"「소방공무원 복무규정」 제11조에 따르면 시ㆍ도 소속 소방공무원의 특별휴가에 관하여는 같은 영 및 「국가공무원 복무규정」에서 규정한 사항 외에는 소속 지방자치단체의 특별휴가에 관한 조례를 적용하는바,"
328955,질의요지,2,"가.「국가공무원 복무규정」 제20조제1항 및 별표 2에서 규정한 경조사별 휴가 대상보다 지방자치단체의 특별휴가에 관한 조례에서 규정한 경조사별 휴가 대상의 범위가 더 넓은 경우, 시ㆍ도 소속 소방공무원의 경조사휴가 대상에 관하여 해당 조례를 적용할 수 있는지?"
328955,질의요지,3,"나.「국가공무원 복무규정」 제20조제1항 및 별표 2에서 규정한 경조사별 휴가 대상의 휴가 일수보다 지방자치단체의 특별휴가에 관한 조례에서 규정한 동일한 경조사별 휴가 대상의 휴가 일수가 더 큰 경우, 시ㆍ도 소속 소방공무원의 경조사휴가 일수에 관하여 해당 조례를 적용할 수 있는지?"
328955,질의요지,4,< 질의 배경 >
328955,질의요지,5,소방청은 위 질의요지에 대해 내부 이견이 있어 법제처에 법령해석을 요청함.
328955,회답,6,가.질의 가에 대해
328955,회답,7,이 사안의 경우 시ㆍ도 소속 소방공무원의 경조사휴가 대상에 관하여는 지방자치단체의 특별휴가에 관한 조례가 아닌 「국가공무원 복무규정」을 적용해야 합니다.
328955,회답,8,나.질의 나에 대해
328955,회답,9,이 사안의 경우 시ㆍ도 소속 소방공무원의 경조사휴가 일수에 관하여는 지방자치단체의 특별휴가에 관한 조례가 아닌 「국가공무원 복무규정」을 적용해야 합니다.
328955,이유,10,가.질의 가에 대해
328955,이유,11,"「소방공무원 복무규정」 제11조에서는 시&8228;도 소속 소방공무원의 특별휴가에 관하여는 같은 영 및 「국가공무원 복무규정」에서 규정한 사항을 적용하는 것을 원칙으로 하면서 “이 영 및 「국가공무원 복무규정」에서 규정한 사항 외”에 해당하는 경우 조례를 적용하도록 규정하고 있는데, 이는 소방공무원이 국가공무원으로 일원화됨에 따라 소방공무원의 특별휴가는 「국가공무원 복무규정」을 따라야 할 것이나, 기존에 시ㆍ도지사가 임용하는 지방소방공무원의 경우 「지방공무원 복무규정」 및 소속 지방자치단체의 조례에 따른 특별휴가에 관한 규정을 적용받았던 점을 고려하여 「국가공무원 복무규정」에서 규정하고 있지 않은 종류의 특별휴가로 한정하여 예외적으로 기존의 소속 지방자치단체의 조례를 적용받을 수 있도록 특례를 규정한 것으로 볼 수 있습니다."
328955,이유,12,"그렇다면 장기재직휴가나 자녀입영휴가 등과 같이 「국가공무원 복무규정」 제20조에서는 규정하고 있지 않은 종류의 특별휴가를 소속 지방자치단체의 특별휴가에 관한 조례에서 규정하고 있는 경우, 그 특별휴가는 「국가공무원 복무규정」에서 별도로 규정하고 있는 사항이 아니므로 「소방공무원 복무규정」 제11조에 따라 해당 조례를 적용한다고 할 것이나, 이 사안과 같이 「국가공무원 복무규정」에서 특별휴가의 하나로 규정하고 있는 경조사휴가는 조례에서 그 대상의 범위를 더 넓게 규정하고 있더라도 「국가공무원 복무규정」에서 이미 규정한 특별휴가의 종류에 해당하는바, 이러한 경우에는 “「국가공무원 복무규정」에서 정하고 있는 사항 외”의 사항에 해당하지 않는다고 보는 것이 법령의 문언과 체계에 부합하는 해석입니다."
328955,이유,13,"또한 이 사안에서 「국가공무원 복무규정」에서 정하는 종류의 특별휴가인 경조사휴가의 대상에 대해 「국가공무원 복무규정」이 아닌 소속 지방자치단체의 특별휴가에 관한 조례가 적용된다고 본다면, 「국가공무원 복무규정」에서 규정하고 있는 경조사휴가의 대상보다 소속 지방자치단체의 특별휴가에 관한 조례에서 규정하고 있는 경조사휴가의 대상이 더 넓을 경우 사실상 소방공무원의 특별휴가에 관하여는 「국가공무원 복무규정」이 적용될 여지가 없게 되는바, 이 경우 소속 지방자치단체의 특별휴가에 관한 조례가 국가공무원인 소방공무원의 특별휴가에 관한 원칙적인 규정에 해당하게 되어 「소방공무원 복무규정」 제11조를 신설한 의미가 없게 되고, 소방공무원의 처우 개선과 함께 경찰ㆍ교정직 등 국가공무원 유사 직역과의 균형도 도모하려는 소방공무원의 국가직 일원화 취지1)1)2016.7.21."
328955,이유,14,의안번호 제2001031호로 발의된 소방공무원법 전부개정법률안 국회 행정안전위원회 심사보고서 참조
328955,이유,15,에도 부합하지 않는 결과를 초래하게 됩니다.
328955,이유,16,따라서 「국가공무원 복무규정」 제20조제1항 및 별표 2에서 규정한 경조사별 휴가 대상보다 소속 지방자치단체의 특별휴가에 관한 조례에서 규정한 경조사별 휴가 대상의 범위가 더 넓다고 하더라도 시ㆍ도 소속 소방공무원의 경조사휴가 대상에 관하여는 해당 조례가 아닌 「국가공무원 복무규정」을 적용해야 합니다.
328955,이유,17,나.질의 나에 대해
328955,이유,18,"「소방공무원 복무규정」 제11조에서 시ㆍ도 소속 소방공무원의 특별휴가에 관하여는 같은 영 및 「국가공무원 복무규정」에서 규정한 사항 외에는 소속 지방자치단체의 특별휴가에 관한 조례를 적용한다고 규정하고 있는바, 이는 같은 영에서 특별휴가의 종류, 대상 및 일수를 모두 규정하고 있는 사항은 「소방공무원 복무규정」 제11조의 문언상 「국가공무원 복무규정」에서 정한 사항임이 명백하므로, 이 사안과 같이 같은 영 제20조제1항 및 별표 2에서 규정한 경조사별 휴가 대상과 동일한 휴가 대상에 대해 소속 지방자치단체의 특별휴가에 관한 조례에서 그 휴가 일수를 달리 정한 경우에는 「국가공무원 복무규정」 별표 2의 휴가 일수만이 적용된다고 할 것이고, 조례가 적용되는 예외 사유인 “「국가공무원 복무규정」에서 규정한 사항 외”의 사항을 정한 경우에 해당한다고 볼 수는 없습니다."
328955,이유,19,"또한 「국가공무원 복무규정」이나 소속 지방자치단체의 특별휴가에 관한 조례에서 규정하고 있는 경조사휴가의 대상은 동일한데 그 일수만 다른 경우에도 해당 조례가 적용된다고 본다면, 사실상 소방공무원의 특별휴가 일수에 관하여는 「국가공무원 복무규정」이 적용될 여지가 없는바, 이러한 경우 소속 지방자치단체의 특별휴가에 관한 조례가 소방공무원의 특별휴가에 관한 원칙적인 규정에 해당하게 되어 「소방공무원 복무규정」 제11조를 신설한 의미가 없게 되고, 소방공무원의 처우 개선과 함께 경찰ㆍ교정직 등 국가공무원 유사 직역과의 균형도 도모하려는 소방공무원의 국가직 일원화 취지2)2)2016.7.21."
328955,이유,20,의안번호 제2001031호로 발의된 소방공무원법 전부개정법률안 국회 행정안전위원회 심사보고서 참조
328955,이유,21,에도 부합하지 않는 결과를 초래하게 됩니다.
328955,이유,22,"따라서 「국가공무원 복무규정」 제20조제1항 및 별표 2에서 규정한 경조사별 휴가 대상의 휴가 일수보다 소속 지방자치단체의 특별휴가에 관한 조례에서 규정한 동일한 경조사별 휴가 대상의 휴가 일수가 더 큰 경우, 시ㆍ도 소속 소방공무원의 경조사휴가 일수에 관하여 해당 조례가 아닌 「국가공무원 복무규정」 제20조제1항 및 별표 2를 적용하여야 합니다.< 관계 법령>"
328955,이유,23,소방공무원 복무규정
