해석례일련번호,구분,문장번호,내용
313244,질의요지,1,폐지 또는 고철 등을 취급하는 고물영업장소가 「학교보건법 제6조제1항제4호」의 규정에 의한 폐기물수집장소에 해당하는지 여부
313244,회답,2,폐지 또는 고철 등을 취급하는 고물영업장소는 「학교보건법 제6조제1항제4호」의 규정에 의한 폐기물수집장소에 해당하지 아니합니다.
313244,이유,3,"○ 「학교보건법 제6조제1항 본문」에서는 누구든지 학교환경위생정화구역(이하 “정화구역”이라 한다)안에서 다음 각호(제1호 내지 제15호)의 1에 해당하는 행위 및 시설을 하여서는 아니 된다고 규정하고 있고, 「동항제4호」에서는 정화구역 안에서 금지되는 시설로서 폐기물수집장소를 규정하고 있습니다."
313244,이유,4,"○ 「폐기물관리법 제2조」에서는 폐기물을 “쓰레기·연소재(燃燒滓)·오니(汚泥)·폐유(廢油)·폐산(廢酸)·폐(廢)알카리·동물의 사체 등으로서 사람의 생활이나 사업활동에 필요하지 아니하게 된 물질”이라고 정의하고 있는 점 등을 고려할 때, 폐기물은 그 유용성 여부를 떠나 사람에게 필요하지 아니하게 된 것으로서 일정한 처리가 필요한 물질이라고 보아야 합니다."
313244,이유,5,○ 그러나 「구 고물영업법(1993.12.27.
313244,이유,6,"법률 제4605호로 폐지되기 전의 것)제1조제1항」에 의하면, 고물(古物)이라 함은 한번 사용된 물품(감상적 미술품을 포함한다.이하 같다)이나 사용되지 아니한 물품으로서 사용하기 위하여 거래된 것 또는 이러한 물품에 약간의 수리를 가한 것을 말하고, 「동법 시행령(1993.12.28."
313244,이유,7,"대통령령 제14031호로 폐지되기 전의 것)제3조제1항」에 의하면, 고물의 종류에는 미술품류·의복류·귀금속류·서적·철물류 및 비철금속류 등이 있는바, 이러한 고물은 「폐기물관리법」에 의한 폐기물과는 달리 사람이 여전히 사용할 수 있는 물품을"
313244,이유,8,"주로 일컫는 말이라 할 것이고, 이 사안의 고물영업장소에서 취급하는 폐지 또는 고철 등은 단순한 폐기물이 아니라 고물에 해당한다고 할 것입니다."
313244,이유,9,"○ 한편 「학교보건법 제6조제1항」의 규정은 국민의 자유권과 사유재산권을 제한하는 것이므로 정화구역 안에서의 금지행위 및 시설들에 대한 적용기준은 구체적이고 타당한 근거가 있어야 하는바, 「학교보건법 제6조제1항제4호」의 규정에 의한 폐기물수집장소에 해당하는지를 판단하는 기준은 「폐기물관리법」의 관련규정에 따라야 하고, 그렇다면 「동법 제26조」의 규정에 의한 폐기물처리업의 허가를 받아 폐기물을 처리장소로 운반하기 위하여 수집·보관하는 장소를 폐기물수집장소로 보아야 합니다."
313244,이유,10,"○ 따라서 폐지 또는 고철 등을 취급하는 고물영업과 관련된 행위 및 시설에 대하여 규제 등을 명시한 관련법령이 없고, 위 고물영업은 행정규제의 필요성이 상실되고 자원을 재활용하는 측면 등을 감안하여 자유업으로 변경(고물상을 경영하고자 하는 경우 허가를 받도록 한 「고물영업법」이 1993.12.27."
313244,이유,11,법률 제4605호로 폐지)된 점 등을 아울러 고려하면 폐지 또는 고철 등을 취급하는 고물영업장소를 「폐기물관리법」의 관련규정에 의한 폐기물수집장소에 해당한다고 볼 수는 없습니다.
