해석례일련번호,구분,문장번호,내용
329011,질의요지,1,"건축물을 건축하려는 대지와 다른 대지 사이에 대지가 있는 경우로서 사이에 있는 대지의 면적이 분할제한 기준1)1)「건축법 시행령」 제80조 각 호에 따른 분할제한 기준을 말하며, 이하 같음.이하이고 건축물이 건축되어 있는 경우, 「건축법 시행령」 제86조제6항제2호나목을 적용하여 건축물을 건축하려는 대지 반대편의 대지경계선을 인접 대지경계선으로 할 수 있는지?"
329011,질의요지,2,< 질의 배경 >
329011,질의요지,3,"민원인은 위 질의요지에 대해 국토교통부에 문의하였고, 면적이 분할제한 기준 이하인 대지에 건축물이 건축되어 있는 경우에는 반대편의 대지경계선을 인접 대지경계선으로 할 수 없다는 회신을 받자 이에 이견이 있어 법제처에 법령해석을 요청함."
329011,회답,4,이 사안의 경우 「건축법 시행령」 제86조제6항제2호나목을 적용하여 건축물을 건축하려는 대지 반대편의 대지경계선을 인접 대지경계선으로 할 수 없습니다.
329011,이유,5,"「건축법」 제61조제1항 및 같은 법 시행령 제86조제1항 각 호 외의 부분에서는 전용주거지역과 일반주거지역 안에서 건축물을 건축하는 경우 일조(日照) 등의 확보를 위해 건축물의 각 부분을 정북(正北) 방향으로의 인접 대지경계선으로부터 일정 거리 이상을 띄어 건축해야 한다고 규정하여 이격 거리 제한의 기준을 “인접 대지경계선”으로 하고 있는바, 이는 인접한 건축물과의 사이에 일정한 공간을 두어 주거생활에 있어서 가장 중요한 일조ㆍ채광ㆍ통풍 등을 확보2)2)법제처 2011.11.24."
329011,이유,6,회신 11-0475 해석례 참조
329011,이유,7,할 수 있도록 하려는 건축기준입니다.
329011,이유,8,"반면 「건축법 시행령」 제86조제6항에서는 건축물을 건축하려는 대지와 다른 대지 사이에 공원, 도로, 철도 등 시설(제1호), 너비나 면적이 일정 기준 이하인 대지(제2호) 및 그 밖에 건축이 허용되지 않는 공지(제3호)가 있는 경우에는 그 반대편의 대지경계선을 인접 대지경계선으로 한다고 규정하여, 이격 거리 제한을 완화하여 적용할 수 있는 예외를 허용하고 있는 만큼 같은 해당 규정의 해석과 적용은 일조 등 확보를 위한 건축기준의 취지에 부합하게 해석할 필요가 있습니다."
329011,이유,9,"그런데 「건축법 시행령」 제86조제6항제2호는 너비가 2미터 이하이거나 면적이 같은 영 제80조 각 호에 따른 분할제한 기준인 대지의 경우 대지가 협소하여 사실상 건축물의 건축이 어렵거나 건축이 허용되지 않는 부지임에도 불구하고 인접 대지에 위치한 건축물의 일조 등 확보를 위한 이격 거리 제한이 적용되는 문제가 있어, 인접 대지에 공원, 도로 등 시설이 있는 경우 또는 인접 대지가 건축이 허용되지 않는 공지인 경우와 마찬가지로 이격 거리 제한을 완화할 수 있게 신설된 규정3)3)2014.11.11."
329011,이유,10,대통령령 제25716호로 일부개정된 「건축법 시행령」 개정이유 및 주요내용 참조
