해석례일련번호,구분,문장번호,내용
314734,질의요지,1,"「근로기준법」 제94조제1항에서는 “사용자는 취업규칙의 작성 또는 변경에 관하여 해당 사업 또는 사업장에 근로자의 과반수로 조직된 노동조합이 있는 경우에는 그 노동조합, 근로자의 과반수로 조직된 노동조합이 없는 경우에는 근로자의 과반수의 의견을 들어야 한다.다만, 취업규칙을 근로자에게 불리하게 변경하는 경우에는 그 동의를 받아야 한다.”라고 규정하고 있는바,"
314734,질의요지,2,"가.해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 2개 이상의 노동조합이 있으나, 그 2개 이상의 노동조합이 연합하면 근로자의 과반수가 되는 경우에, 그 연합체가 「근로기준법」 제94조제1항 단서에 따라 동의할 수 있는지?"
314734,질의요지,3,나.해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 노동조합이 그 조합원 아닌 자로부터 위임받아 「근로기준법」 제94조제1항 단서에 따라 동의할 수 있는지?
314734,질의요지,4,※ 질의배경
314734,질의요지,5,"○ 해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 3개의 노동조합이 있으나, 그 3개의 노동조합이 연합하면 근로자의 과반수가 되는 경우에, 그 연합체가 「근로기준법」 제94조제1항 단서에 따라 동의할 수 있는지 여부가 문제됨"
314734,질의요지,6,"○ 민원인은 이와 관련하여 고용노동부에 질의하였으나, 고용노동부는 위 연합체는 「근로기준법」 제94조"
314734,질의요지,7,"제1항 단서에 따라 동의할 수 없다는 답변을 하였고, 이에 이의가 있어 이 건 법령해석을 요청함"
314734,회답,8,가.질의 가에 대하여
314734,회답,9,"해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 2개 이상의 노동조합이 있으나, 그 2개 이상의 노동조합이 연합하면 근로자의 과반수가 되는 경우에도, 그 연합체는 「근로기준법」 제94조제1항 단서에 따라 동의할 수 없다고 할 것입니다."
314734,회답,10,나.질의 나에 대하여
314734,회답,11,해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 노동조합이 그 조합원이 아닌 자로부터 위임받아 「근로기준법」 제94조제1항 단서에 따라 동의할 수 없다고 할 것입니다.
314734,이유,12,가.질의 가 및 질의 나의 공통사항
