해석례일련번호,구분,문장번호,내용
312662,질의요지,1,2006.12.20.
312662,질의요지,2,"법률 제8069호로 전부개정된 「지방교육자치에 관한 법률」 부칙 제5조제1항에 따르면, 이 법 시행당시의 교육감 임기가 2010.6.30."
312662,질의요지,3,이전에 만료되며 해당교육감 임기만료일(재선거 또는 보궐선거가 필요한 사유의 발생일을 포함한다)다음 날부터 2010.6.30.
312662,질의요지,4,까지의 기간이 1년 이상인 경우 차기 교육감의 임기는 제21조의 규정에 불구하고 전임 교육감의 임기만료일 다음날부터 개시하여 2010.6.30.
312662,질의요지,5,"까지로 하지만, 임기만료일 다음날부터 2010.6.30."
312662,질의요지,6,까지의 기간이 1년 미만인 경우에는 교육감의 임기만료일 다음 날부터 2010.6.30.
312662,질의요지,7,"까지 제31조에 따른 권한대행자가 교육감의 권한을 대행하고, 차기 교육감은 2010년 지방선거와 동시선거로 선출하도록 되어 있는바, 2005.8.21."
312662,질의요지,8,부터 2009.8.20.
312662,질의요지,9,까지를 임기로 하여 선출된 교육감이 2007.7.12.
312662,질의요지,10,대법원에서 당선무효판결을 받아 그 직에서 퇴직한 후 2007.12.19.
312662,질의요지,11,재선거에 의하여 다시 선출되는 교육감의 임기는 언제 종료되는지?
312662,회답,12,2005.8.21.
312662,회답,13,부터 2009.8.20.
312662,회답,14,까지를 임기로 하여 선출된 2006.12.20.
312662,회답,15,당시의 교육감이 2007.7.12.
312662,회답,16,대법원에서 당선무효판결을 받아 그 직에서 퇴직한 후 2007.12.19.
312662,회답,17,실시되는 재선거에 의하여 선출될 교육감의 임기는 「지방교육자치에 관한 법률」 부칙 제5조제1항에 따라 2010.6.30.
312662,회답,18,에 종료됩니다.
312662,이유,19,○ 2006.12.20.
312662,이유,20,"법률 제8069호로 전부개정된 「지방교육자치에 관한 법률」에서는 교육감의 선거를 주민 직선제로 전환하면서 같은 법 제21조에서는 교육감의 임기는 4년으로 하며, 교육감의 계속 재임은 3기에 한하도록 되어 있고, 같은 법 제22조제3항에 따라 준용되는 「공직선거법」 제14조제3항에서는 재선거에 의하여 선출된 교육감의 임기는 전임자의 잔임기간으로 하도록 하고 있으며, 같은 법 부칙 제1조에서는 전부개정된 같은 법의 시행일은 2007.1.1."
312662,이유,21,"로 하되, 교육감의 임기·선거에 관한 같은 법 제21조, 제22조 및 제24조의 시행일은 공포한 날로 하도록 하여 2006.12.20."
312662,이유,22,이 시행일이 됩니다.
312662,이유,23,"○ 한편, 같은 법 부칙 제5조제1항에서는 “이 법 시행당시의 교육감 임기가 2010.6.30."
312662,이유,24,이전에 만료되며 해당교육감 임기만료일(재선거 또는 보궐선거가 필요한 사유의 발생일을 포함한다)다음 날부터 2010.6.30.
312662,이유,25,까지의 기간이 1년 이상인 경우 차기 교육감의 임기는 제21조의 규정에 불구하고 전임 교육감의 임기만료일 다음날부터 개시하여 2010.6.30.
312662,이유,26,"까지로 한다.다만, 임기만료일 다음날부터 2010.6.30."
312662,이유,27,까지의 기간이 1년 미만인 경우에는 교육감의 임기만료일 다음 날부터
312662,이유,28,2010.6.30.
