해석례일련번호,구분,문장번호,내용
332467,질의요지,1,"「국가경찰과 자치경찰의 조직 및 운영에 관한 법률」(이하 “경찰법”이라 함)제22조제1항에서는 시ㆍ도자치경찰위원회 위원장은 시ㆍ도자치경찰위원회의 의결을 거쳐 업무를 수행한다고 규정하고 있고, 같은 법 제25조제1항에서는 시ㆍ도자치경찰위원회는 같은 법 제24조의 사무에 대하여 심의ㆍ의결한다고 규정하고 있는바,"
332467,질의요지,2,시ㆍ도자치경찰위원회 위원장이 같은 법 제24조제1항 각 호에 규정된 사무의 일부를 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고 처리할 수 있는지?
332467,질의요지,3,< 질의 배경 >
332467,질의요지,4,충청남도는 위 질의요지에 대한 경찰청의 회신 내용에 이견이 있어 법제처에 법령해석을 요청함.
332467,회답,5,이 사안의 경우 시ㆍ도자치경찰위원회 위원장은 경찰법 제24조제1항 각 호에 규정된 사무의 일부를 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고 처리할 수 없습니다.
332467,이유,6,"경찰법 제24조제1항 각 호에서는 자치경찰사무에 관한 목표의 수립 및 평가 등 시ㆍ도자치경찰위원회의 소관 사무를 규정하고 있고, 같은 법 제25조제1항에서는 시ㆍ도자치경찰위원회는 같은 법 제24조의 사무에 대하여 심의ㆍ의결하도록 규정하고 있는바, 이는 시ㆍ도자치경찰위원회의 소관 사무를 구분하여 그 중 일부사항 또는 중요사항을 시ㆍ도자치경찰위원회의 심의ㆍ의결사항으로 정하도록 하는 입법 방식1)1)합의제행정기관 중 소관사무와 심의ㆍ의결사항을 따로 정한 입법례"
332467,이유,7,"① 「개인정보 보호법」 제7조의8(보호위원회의 소관 사무)및 제7조의9(보호위원회의 심의ㆍ의결 사항 등)② 「방송통신위원회의 설치 및 운영에 관한 법률」 제11조(위원회의 소관사무)및 제12조(위원회의 심의ㆍ의결 사항)이 아닌 같은 법 제24조제1항 각 호에 열거된 사무 전부를 시ㆍ도자치경찰위원회의 심의ㆍ의결사항으로 규정하는 입법 방식이고, 같은 법에서는 그 사무의 일부 또는 경미한 사항 등에 대해 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고도 그 심의ㆍ의결을 거친 것으로 간주하는 규정도 두고 있지 않습니다."
332467,이유,8,"그리고 시ㆍ도자치경찰위원회 위원장의 직무를 정하고 있는 경찰법 제22조제1항에서는 시ㆍ도자치경찰위원회 위원장은 시ㆍ도자치경찰위원회를 대표하고 회의를 주재하며 시ㆍ도자치경찰위원회의 의결을 거쳐 업무를 수행하도록 규정하고 있고, 같은 법 제25조제3항 및 제4항에서는 시ㆍ도자치경찰위원회의 의결에 대하여 시ㆍ도지사, 행정안전부장관 및 경찰청장에게 각각 재의를 요구하거나 재의를 요구하게 할 수 있는 권한을 부여하고 있는바, 시ㆍ도자치경찰위원회 위원장이 같은 법 제24조의 사무에 대해 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고 소관 사무를 처리할 수 있다고 본다면, 같은 법 제25조제3항 및 제4항에서 규정한 시ㆍ도지사, 행정안전부장관 및 경찰청장의 재의 요구 권한 등의 범위를 법령상 근거 없이 임의로 축소할 수 있게 되어 타당하지 않습니다."
332467,이유,9,"더욱이 만약 경찰법 제24조제1항 각 호의 사무에 대해 같은 법 제25조제1항에 따른 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고 시ㆍ도자치경찰위원회의 위원장이 시ㆍ도자치경찰위원회의 소관 사무를 처리할 수 있다고 해석하는 경우, 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고 시ㆍ도자치경찰위원회의 위원장이 처리할 수 있는 사무의 범위도 불분명할 뿐만 아니라, 일정 수준 이상의 전문지식과 경험을 갖춘 위원들 간 심의를 통해 공정하고 전문적이며 민주적인 의사결정을 하도록 하기 위해 같은 법 제18조에 따라 합의제 행정기관으로 시ㆍ도자치경찰위원회를 설치ㆍ운영하도록 한 같은 법의 입법 취지에도 부합하지 않습니다."
332467,이유,10,따라서 시ㆍ도자치경찰위원회 위원장은 경찰법 제24조제1항 각 호에 규정된 사무의 일부를 시ㆍ도자치경찰위원회의 심의ㆍ의결을 거치지 않고 처리할 수 없다고 보아야 합니다.<관계 법령>
