해석례일련번호,구분,문장번호,내용
328387,질의요지,1,동별 대표자를 한 번 중임한 사람이 「공동주택관리법 시행령」 제13조제2항 후단에 따라 임기가 6개월 미만인 동별 대표자를 선출하는 보궐선거의 후보자가 될 수 있는지?
328387,질의요지,2,< 질의 배경 >
328387,질의요지,3,민원인은 동별 대표자를 한 번 중임한 사람이 「공동주택관리법 시행령」 제13조제2항 후단에 따라 임기가 6개월 미만인 동별 대표자를 선출하는 보궐선거의 후보자가 될 수 있는지 여부에 대해서 국토교통부와 다툼이 있어 법제처에 법령해석을 요청함.
328387,회답,4,이 사안의 경우 동별 대표자를 한 번 중임한 사람은 임기가 6개월 미만인 동별 대표자를 선출하는 보궐선거의 후보자가 될 수 없습니다.
328387,이유,5,「공동주택관리법 시행령」 제13조제2항에서 「공동주택관리법」 제14조제7항에 따라 동별 대표자는 한 번만 중임할 수 있다고 규정하면서(전단)6개월 미만인 동별 대표자의 임기의 횟수에 포함되지 않는 경우를 규정하고 있는(후단)입법 체계에 비추어 볼 때 같은 항 후단은 임기가 6개월 미만인 동별 대표자 보궐선거의 경우에는 같은 항 전단에 따라 동별 대표자의 중임 제한의 기준이 되는 두 번의 임기 횟수1)1)2016.8.22.
328387,이유,6,대통령령 제27445호로 제정된 「공동주택관리법 시행령」 제정이유 참조
328387,이유,7,에 포함시키지 않는다는 의미로 보아야 합니다.
328387,이유,8,그리고 「공동주택관리법 시행령」 제13조제2항 후단의 입법 취지는 보궐선거로 선출된 동별 대표자의 임기가 2년보다 짧아도 임기 횟수로 산정되어2)2)법제처 2013.8.14.
328387,이유,9,회신 13-0314 해석례 참조
328387,이유,10,같은 항 전단에 따른 중임 제한 규정이 적용될 것을 우려하는 입주자가 잔여 임기가 짧은 보궐선거에는 후보자로 등록하는 것을 기피하자 잔여 임기가 짧은 보궐선거의 동별 대표자를 원활하게 선출하기 위한 것입니다.3)3)2016.8.22.
328387,이유,11,대통령령 제27445호로 제정된 「공동주택관리법 시행령」 조문별 제정이유서 참조
328387,이유,12,"그렇다면 「공동주택관리법 시행령」 제13조제2항 후단은 아직 동별 대표자의 임기 횟수가 1회 이하인 사람이 추가로 임기가 6개월 미만인 동별 대표자로 선출되는 것까지 중임을 제한하는 임기 횟수에 포함하지 않도록 함으로써 그 사람이 임기가 6개월 미만인 동별 대표자의 보궐선거에 후보자로 등록할 것을 장려하도록 하려는 것이지 이미 한 번 중임한 사람 즉, 6개월 이상의 임기를 두 번 다 채워서 중임 제한 규정에 따라 더 이상 동별 대표자가 될 수 없는 사람까지 임기가 6개월 미만인 동별 대표자의 보궐선거에 후보자로 등록하는 것을 허용하는 것은 아닙니다."
328387,이유,13,< 관계법령 >
328387,이유,14,「공동주택관리법 시행령」
328387,이유,15,"제13조(동별 대표자의 임기 등)① 법 제14조제7항에 따라 동별 대표자의 임기는 2년으로 한다.다만, 보궐선거로 선출된 동별 대표자의 임기는 전임자 임기의 남은 기간으로 한다.② 법 제14조제7항에 따라 동별 대표자는 한 번만 중임할 수 있다.이 경우 보궐선거로 선출된 동별 대표자의 임기가 6개월 미만인 경우에는 임기의 횟수에 포함하지 아니한다.③ 제11조제1항 및 이 조 제2항에도 불구하고 500세대 미만인 공동주택으로서 2회의 선출공고에도 불구하고 동별 대표자의 후보자가 없는 선거구의 경우에는 동별 대표자를 중임한 사람도 선출공고를 거쳐 해당 선거구 입주자등의 3분의 2 이상의 찬성으로 다시 동별 대표자로 선출될 수 있다.이 경우 후보자 중 동별 대표자를 중임하지 아니한 사람이 있으면 동별 대표자를 중임한 사람은 후보자의 자격을 상실한다.④ (생 략)"
