해석례일련번호,구분,문장번호,내용
331121,질의요지,1,2017년 12월 29일 전에 설립인가를 받은 사립유치원에 대하여 설립ㆍ경영자 변경을 이유로 2017년 12월 29일 이후 「유아교육법」 제8조제4항에 따라 관할 교육감에 변경인가를 신청한 경우 관할 교육감이 해당 사립유치원의 시설ㆍ설비 기준을 심사할 때 2017년 12월 29일 대통령령 제28518호로 일부개정된 「고등학교 이하 각급 학교 설립ㆍ운영 규정」(이하 “개정 각급학교 설립ㆍ운영 규정”이라 함)에 따른 유치원 교사 시설 기준이 적용되는지?
331121,질의요지,2,< 질의 배경 >
331121,질의요지,3,「고등학교 이하 각급 학교 설립ㆍ운영 규정」이 개정됨에 따라 설립ㆍ경영자 변경인가시에도 강화된 유치원의 시설기준을 적용해야 하는지 여부에 관하여 교육부 내부적으로 의견이 대립되어 법령해석을 요청함.
331121,회답,4,이 사안의 경우 개정 각급학교 설립ㆍ운영 규정에 따른 유치원 교사 시설 기준이 적용됩니다.
331121,이유,5,"「유아교육법」 제8조제4항에서는 사립유치원을 설립ㆍ경영하는 자가 대통령령으로 정하는 중요사항을 변경하려는 경우에는 교육감의 인가를 받아야 한다고 규정하고 있고, 그 위임에 따라 「유아교육법 시행령」 제9조제3항제1호에서는 변경인가를 받아야 하는 중요사항의 하나로 유치원의 설립ㆍ경영자를 규정하고 있으며, 「유아교육법 시행규칙」 제2조의3제1항 후단에서는 유치원의 변경인가 신청 시 「고등학교 이하 각급 학교 설립ㆍ운영 규정」(이하 “각급학교 설립ㆍ운영 규정”이라 함)등에서 정하는 시설ㆍ설비 등의 기준과 인가신청 절차에 따라야 한다고 규정하고 있으므로 사립유치원 설립ㆍ경영자 변경을 이유로 유치원의 변경인가를 신청할 때에도 각급학교 설립ㆍ운영 규정에 따른 시설ㆍ설비 등의 기준을 준수할 의무가 있습니다."
331121,이유,6,"그리고 개정 각급학교 설립ㆍ운영 규정에서는 유치원의 교사(校舍)에 교실, 화장실, 교사실 및 조리실을 갖추도록 하고, 교사 중 교실 총면적에 대한 기준을 신설하면서 같은 규정 부칙 제2조에서 “개정규정은 이 영 시행 이후 설립인가를 받은 사립유치원부터 적용한다”고 규정하고 있는바, 해당 부칙 제2조는 적용례의 형식으로 규정되어 있으나 그 취지는 시설ㆍ설비 기준이 강화됨에 따라 기존 유치원의 부담을 줄이기 위한 것으로1)1)2017.12.29."
331121,이유,7,대통령령 제28518호로 일부개정된 고등학교 이하 각급 학교 설립ㆍ운영 규정 조문별 제ㆍ개정이유서 참조
331121,이유,8,기존에 설립되어 운영 중인 유치원의 기득권을 잠정적으로 보호한다는 측면에서 경과조치의 실질을 갖고 있으므로 해당 부칙의 적용 범위에 관하여는 종전 규정에 따라 성립된 기득권을 잠정적으로 보호하려는 입법 취지를 훼손하지 않는 범위에서 한정적으로 해석할 필요가 있습니다.2)2)법제처 2017.9.13.
331121,이유,9,회신 17-0316 해석례 참조
331121,이유,10,그런데 인가받은 사항 중 유치원 설립ㆍ경영자 변경은 그 실질이 기존 사립유치원의 폐쇄 및 신규 사립유치원의 설립과 유사함에도 불구하고 개정 각급학교 설립ㆍ운영 규정 부칙 제2조의 “설립인가”의 의미를 “최초로 설립할 때 받는 인가”로 한정하게 된다면 이미 설립되어 있는 기존에 설립인가를 받은 유치원의 경우에는 유치원의 설립ㆍ경영자가 변경되더라도 계속하여 개정된 시설ㆍ설비 기준을 적용받지 않게 되는데 이는 유아들의 안전과 보건ㆍ위생을 개선하는 환경 조성을 위해 마련3)3)2017.12.29.
331121,이유,11,대통령령 제28518호로 일부개정된 고등학교 이하 각급 학교 설립ㆍ운영 규정 조문별 제ㆍ개정이유서 참조
331121,이유,12,된 개정규정의 입법 취지를 몰각시키는 결과를 초래하게 된다는 점을 고려하면 같은 규정 부칙 제2조의 의미가 유치원 설립ㆍ경영자 변경을 위한 변경인가를 신청하는 경우에 대해서까지 개정 각급학교 설립ㆍ운영 규정에 따른 시설ㆍ설비 기준의 적용을 배제하려는 것으로 보기는 어렵습니다.
331121,이유,13,※ 관계법령
331121,이유,14,○ 「유아교육법」
331121,이유,15,제8조(유치원의 설립 등)①유치원을 설립하려는 자는 시설ㆍ설비 등 대통령령으로 정하는 설립기준을 갖추어야 한다.②사립유치원을 설립하려는 자는 교육감의 인가를 받아야 한다.③ 교육감은 제2항에 따른 인가 신청이 있는 경우에는 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 유치원 설립을 인가하여야 한다.1.제1항에 따른 시설ㆍ설비 등 설립기준을 갖추지 아니한 경우
331121,이유,16,2.교육감이 대통령령으로 정하는 바에 따라 수립하는 유아배치계획에 적합하지 아니한 경우
331121,이유,17,3.그 밖에 이 법 또는 다른 법령에 따른 제한에 위반되는 경우
331121,이유,18,④사립유치원을 설립ㆍ경영하는 자가 유치원을 폐쇄하려는 경우나 대통령령으로 정하는 중요사항을 변경하려는 경우에는 교육감의 인가를 받아야 한다.
331121,이유,19,○ 「유아교육법 시행령」
331121,이유,20,"제9조(사립유치원의 설립인가 신청 등)①ㆍ② (생  략)③ 법 제8조제4항에서 ""대통령령으로 정하는 중요사항""이란 다음 각 호의 사항을 말한다.1.유치원의 설립ㆍ경영자"
