해석례일련번호,구분,문장번호,내용
333613,질의요지,1,"「국민건강보험법」 제69조제5항에서는 지역가입자1)1)「국민건강보험법」 제6조제3항에 따른 지역가입자를 말하며, 이하 같음"
333613,질의요지,2,"의 월별 보험료액은 세대 단위로 산정하되, 지역가입자가 속한 세대의 월별 보험료액은 같은 법 제72조에 따라 산정한 보험료부과점수(이하 “보험료부과점수”라 함)에 같은 법 제73조제3항에 따른 보험료부과점수당 금액을 곱한 금액으로 한다고 규정하고 있고, 같은 법 제72조제1항 및 같은 법 시행령 제42조제1항에서는 지역가입자의 보험료부과점수는 소득 및 재산을 고려하여 산정하도록 하고 있으며, 보험료부과점수의 구체적인 산정방법을 정한 같은 영 별표 4 제1호가목 전단에서는 소득에 부과하는 점수는 같은 영 제42조제2항에 따른 소득을 보건복지부령으로 정하는 바에 따라 평가하여 합산한 “소득금액”을 등급별로 구분하여 산정한다고 규정하고 있는바, 같은 목 전단에 따른 “소득금액”은 지역가입자의 “연소득”을 평가하여 합산한 것인지, 아니면 “월소득”을 평가하여 합산한 것인지?"
333613,질의요지,3,< 질의 배경 >
333613,질의요지,4,보건복지부는 위 질의요지와 관련하여 민원인과 의견대립이 있어 민원인의 요청에 따라 법제처에 법령해석을 요청함.
333613,회답,5,「국민건강보험법 시행령」 별표 4 제1호가목 전단에 따른 “소득금액”은 지역가입자의 “연소득”을 평가하여 합산한 것을 의미합니다.
333613,이유,6,"「국민건강보험법」 제72조제1항의 위임에 따라 지역가입자의 소득에 부과되는 보험료부과점수 산정 방법을 정한 같은 법 시행령 별표 4 제1호가목 전단에서는 소득에 부과하는 점수는 “같은 영 제42조제2항에 따른 소득”을 “보건복지부령으로 정하는 바에 따라 평가”하여 합산한 소득금액을 등급별로 구분하여 산정한다고 규정하고 있고, 같은 법 시행령 제42조제2항에서는 “소득의 구체적인 종류 및 범위”에 관하여는 같은 영 제41조제1항을 준용하며, 같은 영 별표 4 제1호가목 전단의 위임에 따른 같은 법 시행규칙 제44조제3항에서는 지역가입자의 “소득을 평가하는 방법”에 관하여는 같은 조 제2항 전단을 준용한다고 규정하고 있는바, 이는 지역가입자의 소득금액을 산정할 때의 “소득의 종류 및 범위”는 같은 법 시행령 제42조제2항에서 준용하는 같은 영 제41조제1항에 따른 「소득세법」에 따른 이자소득, 근로소득 등의 소득으로 하고, 지역가입자의 “소득을 평가하는 방법”은 같은 법 시행규칙 제44조제3항에서 준용하는 같은 조 제2항 전단 및 각 호에 따라 이자소득, 배당소득, 사업소득 및 기타소득에 대해서는 해당 소득의 전액을, 근로소득, 연금소득에 대해서는 해당 소득의 100분의 30을 합산하도록 한다는 의미로 보아야 하는바, 이 경우 지역가입자의 소득금액은 「소득세법」상 과세기간2)2)「소득세법」 제5조제1항에 따르면 소득세의 과세기간은 1월 1일부터 12월 31일까지 1년으로 한다고 규정함"
333613,이유,7,에 따라 1년 단위로 소득을 평가하여 합산되는 “연소득” 금액이라고 보는 것이 법체계에 부합하는 해석입니다.
333613,이유,8,"그리고 「국민건강보험법 시행령」 별표 4 제1호가목에 따르면 지역가입자의 소득금액을 소득등급별로 구분하여 보험료부과점수가 산정되는데, 같은 호 단서에서는 같은 호 가목에 따른 “소득금액”이 “연 100만원” 이하인 경우의 보험료부과점수 산정 방식을 별도로 규정하고 있고, 소득등급별 보험료부과점수를 규정한 같은 별표 제2호에서 가장 낮은 소득등급인 1등급의 소득금액을 100만원 초과 120만원 이하로 규정하고 있는 점에 비추어 보면, 같은 별표 제1호가목 전단 및 제2호에 따른 “소득금액”은 “연소득” 금액을 의미한다고 보는 것이 규정체계에 부합하는 해석입니다."
333613,이유,9,"또한 직장가입자의 월별 보험료액은 보수월액 또는 소득월액에 「국민건강보험법」 제73조제1항 또는 제2항에 따른 보험료율을 곱하여 산정하는 것이고, 지역가입자의 월별 보험료액은 소득 및 재산에 따라 산정된 보험료부과점수에 같은 법 제73조제3항에 따른 보험료부과점수당 금액을 곱하여 산정하는 것으로서, 직장가입자와 지역가입자의 월별 보험료액 산정방식은 서로 다른 체계로 규정되어 있는데, 같은 법 시행령 별표 4 제1호가목 전단에 따른 지역가입자의 “소득금액”을 월소득 금액으로 보아 지역가입자에게 같은 별표 제2호에서 규정하고 있는 소득등급별 보험료부과점수를 적용할 경우 지역가입자의 월별 보험료액이 직장가입자에 비해 과도하게 낮아지게 되는 불합리한 결과가 발생할 수 있는바, 지역가입자의 월별 보험료액 산정의 기준이 되는 “소득금액”을 “월소득”을 평가하여 합산한 금액으로 보기는 어렵습니다."
333613,이유,10,따라서 「국민건강보험법 시행령」 별표 4 제1호가목 전단에 따른 “소득금액”은 지역가입자의 “연소득”을 평가하여 합산한 것을 의미합니다.
