해석례일련번호,구분,문장번호,내용
326887,질의요지,1,“파견근로자로서 청소년단체에서 청소년육성업무에 종사한 경력”을 청소년지도사 자격검정의 응시자격으로서 청소년활동 등 청소년육성업무에 종사한 것으로 인정되는 경력 중 하나인 「청소년지도사 자격검정 및 연수 규정」(여성가족부고시 제2017-7호) 별표 2 제1호의 “청소년단체에 근무한 경력”으로 볼 수 있는지?
326887,질의요지,2,< 질의 배경 >
326887,질의요지,3,민원인은 파견업체와 고용계약을 맺고 청소년단체에 파견되어 청소년육성업무에 종사한 경력을 「청소년지도사 자격검정 및 연수 규정」 별표 2 제1호의 청소년단체에 근무한 경력으로 볼 수 있는지에 대하여 여성가족부에 질의하였고 위 경력으로 볼 수 없다는 회신을 받자 이에 이의가 있어 여성가족부를 통하여 법제처에 법령해석을 요청함.
326887,회답,4,이 사안의 경우 「청소년지도사 자격검정 및 연수 규정」(여성가족부고시 제2017-7호) 별표 2 제1호의 “청소년단체에 근무한 경력”으로 볼 수 있습니다.
326887,이유,5,"「청소년지도사 자격검정 및 연수 규정」(여성가족부고시 제2017-7호) 별표 2 제1호에서는 청소년지도사 자격검정의 응시자격 기준으로서 청소년활동 등 청소년육성업무 종사경력의 인정범위와 내용으로 “「청소년 기본법」 제3조제8호에 따른 청소년단체에 근무한 경력”이라고만 규정하고 해당 단체에 직접 고용되어야 하는지 여부에 대해서는 별도로 규정하고 있지 않으므로 문언상 청소년단체에서 청소년육성업무를 맡아 수행했다면 이를 청소년단체 근무경력으로 보아야 할 것이지, 그 업무에 종사한 사람이 청소년단체에 직접 고용되어 청소년육성업무를 수행한 경우만을 의미한다고 볼 수는 없습니다.1)1)법제처 2018.4.18."
326887,이유,6,회신 18-0198 해석례 참조
326887,이유,7,또한 「청소년 기본법」 제21조 및 같은 법 시행령 별표 1에서 청소년지도사 자격검정의 응시자격에 관해 규정하고 있는 것은 「청소년 기본법」 제3조제2호에 따른 “청소년육성”에 관한 전문성과 경험을 갖춘 사람에게 청소년지도사 자격을 부여하기 위한 것인데 청소년단체는 해당 단체의 인력운용 상황 등을 고려해서 특정 업무에 대해 필요한 인력을 직접 고용하거나 파견을 받아 운용할 수 있고 이 경우 그 업무에 종사하게 된 사람이 직접 고용되었는지 또는 파견되었는지 여부는 그 사람의 전문성과는 관련이 없으므로 직접 고용되었는지 여부에 따라 청소년육성업무에 종사했는지 여부를 판단하는 것은 타당하지 않습니다.2)2)법제처 2018.4.18.
326887,이유,8,회신 18-0198 해석례 참조
326887,이유,9,한편 파견근로자는 「파견근로자보호 등에 관한 법률」에 따라 파견사업주와 고용계약을 맺고 있어 실제 파견근로자를 사용한 사업주(청소년단체)에 의한 객관적이고 책임감 있는 경력 증명이 곤란하므로 이 사안과 같이 파견근무한 경우까지 청소년단체에서 근무한 경력으로 넓게 인정할 경우 청소년지도사 응시자격 기준의 타당성과 신뢰성이 훼손될 우려가 크다는 의견이 있습니다.
326887,이유,10,그러나 “자격제도”란 전문적 지식과 기술이 요구되는 직업분야에 대해 공공복리를 위해 헌법상 보장된 직업선택의 자유를 법률로써 제한하되 일정한 자격을 갖춘 자에 한정해서 그 자유를 회복시켜 주는 것3)3)헌법재판소 2001.9.27.
326887,이유,11,선고 2000헌마152 결정례 참조
326887,이유,12,으로서 이러한 자격제도를 시행할 때에는 그 자격요건의 구체적인 내용과 기준 등을 법령에 명확히 규정해야 하고 법령상 다른 특별한 규정이 없는 한 문언과 그 취지에 맞게 엄격히 해석해야 합니다.4)4)법제처 2013.4.30.
326887,이유,13,"회신 13-0122 해석례, 법제처 2011.11.10."
326887,이유,14,회신 11-0607 해석례 및 법제처 2007.12.28.
326887,이유,15,회신 07-0447 해석례 등 참조
326887,이유,16,"이런 점에서 볼 때 청소년지도사 자격검정 응시자에 대한 경력 증명의 객관성·타당성을 높이기 위한 행정절차 개선 및 관련 법령 개정의 필요성 여부 등에 대해 검토하는 것은 별론으로 하고, 청소년지도사 자격 제도의 원활한 수행에 차질이 예상된다는 사정만으로 법령상 명확한 근거 없이 파견근로자의 경력 인정범위를 제한하는 것은 타당하지 않습니다."
326887,이유,17,「청소년 기본법」
326887,이유,18,"제21조(청소년지도사)① 여성가족부장관은 청소년지도사 자격검정에 합격하고 청소년지도사 연수기관에서 실시하는 연수과정을 마친 사람에게 청소년지도사의 자격을 부여한다.② ～ ④ (생  략)⑤ 제1항에 따른 청소년지도사의 등급, 자격검정, 연수 및 자격증 발급 절차 등에 필요한 사항은 대통령령으로 정한다."
326887,이유,19,「청소년 기본법 시행령」
326887,이유,20,제20조(청소년지도사의 자격검정)①·② (생  략)③ 청소년지도사 자격검정의 등급별 응시자격 기준과 자격검정의 과목 및 방법은 각각 별표 1 및 별표 2와 같다.④ (생  략)⑤ 제1항부터 제4항까지에서 규정한 사항 외에 청소년지도사의 등급별 자격검정에 필요한 사항은 여성가족부령으로 정한다.
326887,이유,21,[별표 1]
326887,이유,22,청소년지도사 자격검정의 등급별 응시자격 기준(제20조제3항 관련)
326887,이유,23,등급
326887,이유,24,응시자격 기준
326887,이유,25,1급 청소년지도사
326887,이유,26,2급 청소년지도사 자격 취득 후 청소년활동 등 청소년육성업무에 종사한 경력이 3년 이상인 사람
326887,이유,27,2급 청소년지도사
326887,이유,28,1.～ 4.(생  략)5.대학 졸업 또는 이와 같은 수준 이상의 학력이 있다고 다른 법령에서 인정받은 후 청소년활동 등 청소년육성업무에 종사한 경력이 2년 이상인 사람
326887,이유,29,6.전문대학 졸업 또는 이와 같은 수준 이상의 학력이 있다고 다른 법령에서 인정받은 후 청소년활동 등 청소년육성업무에 종사한 경력이 3년 이상인 사람
326887,이유,30,7.3급 청소년지도사 자격 취득 후 청소년활동 등 청소년육성업무에 종사한 경력이 2년 이상인 사람
326887,이유,31,8.고등학교 졸업 또는 이와 같은 수준 이상의 학력을 인정받은 후 청소년활동 등 청소년육성업무에 종사한 경력이 8년 이상인 사람
326887,이유,32,3급 청소년지도사
326887,이유,33,1.ㆍ2.(생  략)3.전문대학 졸업 또는 이와 같은 수준 이상의 학력이 있다고 다른 법령에서 인정받은 후 청소년활동 등 청소년육성업무에 종사한 경력이 2년 이상인 사람
326887,이유,34,4.고등학교 졸업 또는 이와 같은 수준 이상의 학력이 있다고 다른 법령에서 인정받은 후 청소년활동 등 청소년육성업무에 종사한 경력이 3년 이상인 사람
326887,이유,35,비고
326887,이유,36,1.청소년활동 등 청소년육성업무 종사경력의 인정 범위와 내용은 여성가족부장관이 별도로 정하여 고시한다.2.～ 4.(생  략)
326887,이유,37,「청소년지도사 자격검정 및 연수 규정」(여성가족부 고시)
326887,이유,38,"제32조(경력인정의 내용 및 기준)① 시행령 제20조제3항 별표 1의 규정에 의한 청소년지도사 등급별 자격검정 응시자격의 기준에서「청소년활동 등 청소년육성업무 종사경력」이라 함은 청소년기본법 제3조2호의 규정에 의한 ""청소년육성"" 업무에 종사한 경력을 말한다.② 시행령 제20조제3항 별표 1에 따라 「청소년활동 등 청소년육성업무 종사경력의 인정범위와 내용」은 별표 2와 같다.③ ～ ⑤ (생  략)"
326887,이유,39,[별표 2]
326887,이유,40,청소년활동 등 청소년육성업무 종사경력의 인정범위와 내용(제32조제2항 관련)
326887,이유,41,종      사      분      야
326887,이유,42,경력환산
326887,이유,43,점수
326887,이유,44,(1월당)
326887,이유,45,비  고
326887,이유,46,1.「청소년기본법」 제3조제8호의 규정에 의한 청소년단체와 「청소년활동진흥법」 제10조 제1호의 규정에 의한 청소년수련시설에 근무한 경력
326887,이유,47,2.～ 16.(생  략)1점
326887,이유,48,1점은
326887,이유,49,청소년
326887,이유,50,육성업무
326887,이유,51,종사경력
326887,이유,52,1개월로
326887,이유,53,환산하여
326887,이유,54,적용함
326887,이유,55,< 관계 법령 >
