해석례일련번호,구분,문장번호,내용
314728,질의요지,1,"공동주택 부설주차장의 설치기준을 정하고 있는 「주택건설기준 등에 관한 규정」 제27조제1항제1호의 “주택의 전용면적의 합계”가 “주택규모별 전용면적의 합계”를 의미하는지, 아니면 “주택형별 전용면적의 합계”를 의미하는지?"
314728,질의요지,2,< 질의 배경 >
314728,질의요지,3,"○ 전용면적 형태가 다양한 건축물에 부설주차장을 설치하는 경우 그 주차대수 산정 방식에 대한 민원이 제기되어, 이를 국토교통부에 문의하였으나, 그 회신에 이견이 있어 법제처에 법령해석을 요청함"
314728,회답,4,공동주택 부설주차장의 설치기준을 정하고 있는 「주택건설기준 등에 관한 규정」 제27조제1항제1호의 “주택의 전용면적의 합계”는 “주택규모별 전용면적의 합계”를 의미합니다.
314728,이유,5,"「주차장법」 제19조제3항에서는 건축물 등 주차수요를 유발하는 시설물의 종류와 부설주차장의 설치기준을 대통령령으로 정한다고 규정하고 있고, 그 위임에 따라 같은 법 시행령 제6조제1항 각 호 외의 부분 본문에서는 부설주차장을 설치하여야 할 시설물의 종류와 부설주차장의 설치기준은 별표 1과 같다고 규정하고 있으며, 같은 법 시행령 별표 1 제5호에서는 다가구주택, 공동주택(기숙사는 제외함.이하 같음), 업무시설 중 오피스텔은 「주택건설기준 등에 관한 규정」 제27조제1항에 따라 산정된 주차대수로 한다고 규정하고 있습니다."
314728,이유,6,"그리고, 「주택건설기준 등에 관한 규정」 제27조제1항 각 호 외의 부분에서는 다음 각 호의 어느 하나에 해당하는 주택은 해당 호에서 정하는 기준(소수점 이하의 끝수는 이를 한 대로 본다)이상의 주차장을 설치하여야 한다고 규정하고 있고, 같은 항 제1호에서는 주택단지에는 “주택의 전용면적의 합계”를 기준으로 하여 다음 표에서 정하는 면적당 대수의 비율로 산정한 주차대수 이상의 주차장을 설치하되, 세대당 주차대수가 1대(세대당 전용면적이 60제곱미터 이하인 경우에는 0.7대) 이상이 되도록 하여야 한다고 규정하고 있는바,"
314728,이유,7,주택규모별
314728,이유,8,(전용면적:
314728,이유,9,제곱미터)주차장 설치기준(대/제곱미터)가.특별시
314728,이유,10,"나.광역시, 특별자치시 및 수도권 내의 시 지역"
314728,이유,11,다.가목 및 나목 외의 시지역과 수도권 내의 군 지역
314728,이유,12,라.그 밖의 지역
314728,이유,13,85이하
314728,이유,14,1/75
314728,이유,15,1/85
314728,이유,16,1/95
314728,이유,17,1/110
314728,이유,18,85초과
314728,이유,19,1/65
314728,이유,20,1/70
314728,이유,21,1/75
314728,이유,22,1/85
314728,이유,23,"이 사안은 「주택건설기준 등에 관한 규정」 제27조제1항제1호의 주차장 설치기준 중 “주택의 전용면적의 합계”가 “주택규모별 전용면적의 합계”를 의미하는지, 아니면 “주택형별 전용면적의 합계”를 의미하는지에 관한 것이라 하겠습니다."
314728,이유,24,"먼저, 「주차장법 시행령」 별표 1 제5호 및 「주택건설기준 등에 관한 규정」 제27조제1항제1호에 따른 공동주택 부설주차장의 설치기준은 공동주택 내의 주차수요를 해소하기 위해 공동주택을 건축하려는 자에 대하여 부과되는 부설주차장 설치의무를 구체화한 규정이므로, 그 설치기준은 법령에서 명확하게 규정되어 있어야 할 것입니다."
314728,이유,25,"아울러, 법령에 쓰인 용어의 의미가 명확하지 않은 경우 해당 용어가 어떤 뜻을 가지는지는 해당 용어가 쓰인 조문의 문맥과 취지를 고려하여 판단하여야 할 것인바, 「주택건설기준 등에 관한 규정」 제27조제1항제1호에서는 주택단지에는 “주택의 전용면적의 합계”를 기준으로 하여 “다음 표에서 정하는” 면적당 대수의 비율로 산정한 주차대수 이상의 주차장을 설치하도록 하고, 다음 표에서는 “주택규모별(전용면적: 제곱미터)”을 기준으로 주차장 설치기준을 정하면서, 85제곱미터 이하와 85제곱미터 초과로 구분하여 정하고 있으므로, 이 사안에서 “주택의 전용면적의 합계”는 관련 표에서 정하고 있는 “주택규모별 전용면적의 합계”를 의미한다고 보는 것이 합리적이라고 할 것입니다."
314728,이유,26,"따라서, 공동주택 부설주차장의 설치기준을 정하고 있는 「주택건설기준 등에 관한 규정」 제27조제1항제1호의 “주택의 전용면적의 합계”는 “주택규모별 전용면적의 합계”를 의미합니다."
