해석례일련번호,구분,문장번호,내용
314274,질의요지,1,「국유림의 경영 및 관리에 관한 법률」(2005.8.4.
314274,질의요지,2,법률 제7677호로 제정되어 2006.8.5.
314274,질의요지,3,시행된 것을 말함)부칙 제4조 및 「국유림의 경영 및 관리에 관한 법률 시행규칙」(2006.8.4.
314274,질의요지,4,농림부령 제1535호로 제정되어 2006.8.5.
314274,질의요지,5,"시행된 것을 말함)부칙 제2항에 따라 특별한 연고가 있는 국유림 중 대부기간이 5년 이상 경과하고, 산림청장이 정하는 기준에 따라 대부목적이 달성된 국유림을 수의계약으로 매각하고자 하는 경우, 언제까지 국유림을 대부받은 자를 수의계약으로 매각할 수 있는 연고자로 보아야 하는지?"
314274,회답,6,「국유림의 경영 및 관리에 관한 법률」(2005.8.4.
314274,회답,7,법률 제7677호로 제정되어 2006.8.5.
314274,회답,8,시행된 것을 말함)부칙 제4조 및 「국유림의 경영 및 관리에 관한 법률 시행규칙」(2006.8.4.
314274,회답,9,농림부령 제1535호로 제정되어 2006.8.5.
314274,회답,10,"시행된 것을 말함)부칙 제2항에 따라 특별한 연고가 있는 국유림 중 대부기간이 5년 이상 경과하고, 산림청장이 정하는 기준에 따라 대부목적이 달성된 국유림을 수의계약으로 매각하고자 하는 경우, 1997.11.14."
314274,회답,11,이전까지 국유림을 대부받은 자에 한하여 수의계약으로 매각할 수 있는 연고자가 될 수 있다고 할 것입니다.
314274,이유,12,「국유림의 경영 및 관리에 관한 법률」(2005.8.4.
314274,이유,13,법률 제7677호로 제정되어 2006.8.5.
314274,이유,14,"시행된 것을 말하며, 이하 “국유림관리법”이라 함)부칙 제4조에서 “이 법 시행 당시 종전의 「산림법」 제80조제1항제2호의 규정에 따른 국유림의 매각은 종전의 「산림법」의 규정에 의한다”고 규정하고 있고, 「국유림의 경영 및 관리에 관한 법률 시행규칙」(2006.8.4."
314274,이유,15,농림부령 제1535호로 제정되어 2006.8.5.
314274,이유,16,"시행된 것을 말하며, 이하 “국유림관리법 시행규칙”이라 함)부칙 제2항에서는 “이 규칙 시행 전에 종전의 「산림법 시행규칙」에 따른 특별한 연고가 있는 국유림의 매각에 대하여는 종전의 「산림법 시행규칙」에 따른다”고 규정하고 있습니다."
314274,이유,17,"그리고, 구 「산림법」(2005.8.4."
314274,이유,18,법률 제7678호로 폐지되어 2006.8.5.
314274,이유,19,"시행되기 전의 것을 말하며, 이하 “구 산림법”이라 함)제80조제1항에서는 산림청장은 국유림을 매각하는 경우에 특별한 연고가 있는 국유림을 그 연고자에게 매각할 때(제2호)에는 농림부령이 정하는 바에 따라 수의계약으로 매각할 수 있다고 규정하고 있고, 구 「산림법 시행규칙」(2002.11.14."
314274,이유,20,농림부령 제1428호로 일부개정되어 같은 날 시행되기 전의 것을 말
314274,이유,21,"하며, 이하 “구 산림법 시행규칙”이라 함)제68조제1항제1호에서는 “법 제80조제1항제2호에서 특별한 연고가 있는 국유림”이라 함은 “법 제75조제1항의 규정에 의하여 대부한 국유림중 대부기간이 5년 이상 경과되고, 산림청장이 정하는 기준에 따라 대부목적이 달성된 국유림”을 말한다고 규정하고 있으며,"
314274,이유,22,이후 개정된 규칙(2002.11.14.
314274,이유,23,"농림부령 제1428호로 일부개정되어 같은 날 시행된 것을 말하며, 이하 “산림법 시행규칙”이라 함)제68조에서는 “법 제80조제1항제2호의 규정에 의한 특별한 연고가 있는 국유림”이라 함은 “1980년 6월 30일 이전에 조림목적으로 대부를 받았거나 그 대부림을 분수림으로 전환한 국유림을 말한다”고 규정하고 있고, 같은 규칙 부칙 제3항에서는 “이 규칙 시행전에 종전의 제68조제1항제1호의 규정에 해당되는 특별한 연고가 있는 국유림을 이 규칙 시행후 법 제80조제1항제2호의 규정에 의하여 수의계약으로 매각하고자 하는 경우에는 종전의 제68조제1항제1호의 규정을 적용한다”고 규정하고 있습니다."
314274,이유,24,"이 사안에서는 국유림관리법 부칙 제4조 및 국유림관리법 시행규칙 부칙 제2항에 따라 특별한 연고가 있는 국유림 중 대부기간이 5년 이상 경과하고, 산림청장이 정하는 기준에 따라 대부목적이 달성된"
314274,이유,25,"국유림을 수의계약으로 매각하고자 하는 경우, 언제까지 국유림을 대부받은 자를 수의계약으로 매각할 수 있는 연고자로 보아야 하는지가 문제됩니다."
314274,이유,26,"살피건대, 이 사안에서 문제되는 연고매각대상 국유림은 산림법 시행규칙 부칙 제3항에 따른 국유림이라고 할 것인데, 법률의 문언 자체가 비교적 명확한 개념으로 구성되어 있다면 원칙적으로 더 이상 다른 해석방법은 활용할 필요가 없거나 제한될 수밖에 없다고 할 것인바, 위 부칙 제3항에서는 수의계약이 가능한 국유림을 “종전의 제68조제1항제1호의 규정에 해당되는 특별한 연고가 있는 국유림”으로 규정하고 있으므로, 산림법 시행규칙 시행일인 2002.11.14."
314274,이유,27,전에 이미 구 산림법 시행규칙 제68조제1항제1호의 요건을 모두 충족한 국유림만이 구 산림법 제80조제1항제2호에 따른 연고매각대상에 해당할 수 있음은 법령의 문언에 비추어 명백하다 할 것입니다.
314274,이유,28,"또한, 대부기간의 경과에 따라 수의계약으로 매각할 수 있는 특별연고매각제도를 사실상 폐지하기 위하여 산림법 시행규칙에서 종전의 제68조제1항제1호를 삭제한 취지에 비추어 보면, 같은 규칙 부칙 제3항에 따른 경과조치의 적용대상은 제한적으로 해석함이 타당할 것인바, 해당 규정에 따라 국유림을 수의계약으로 매각할 수 있는 연고자가 되려면 적어도"
314274,이유,29,1997.11.14.
314274,이유,30,이전에 국유림을 대부받았어야 할 것입니다.
314274,이유,31,"따라서, 국유림관리법 부칙 제4조 및 국유림관리법 시행규칙 부칙 제2항에 따라 특별한 연고가 있는 국유림 중 대부기간이 5년 이상 경과하고, 산림청장이 정하는 기준에 따라 대부목적이 달성된 국유림을 수의계약으로 매각하고자 하는 경우, 1997.11.14."
314274,이유,32,이전까지 국유림을 대부받은 자에 한하여 수의계약으로 매각할 수 있는 연고자가 될 수 있다고 할 것입니다.
