해석례일련번호,구분,문장번호,내용
334975,질의요지,1,"「도로법」 제40조제1항에서는 도로관리청1)1)「도로법」 제2조제5호에 따른 도로관리청을 말하며, 이하 같음.은 도로 구조의 파손 방지, 미관의 훼손 또는 교통에 대한 위험방지를 위하여 필요하면 접도구역을 지정할 수 있다고 규정하고 있고, 같은 조 제3항제2호에서는 접도구역에서는 건축물의 증축 등의 행위를 해서는 안 되나(본문), 도로 구조의 파손, 미관의 훼손 또는 교통에 대한 위험을 가져오지 않는 범위에서 대통령령으로 정하는 행위는 그렇지 않다고 규정하고 있으며(단서), 그 위임에 따라 접도구역에서 예외적으로 허용되는 행위를 정하고 있는 같은 법 시행령 제39조제3항제2호에서는 증축되는 부분의 바닥면적의 합계가 30제곱미터 이하인 건축물의 증축을 규정하고 있는바,"
334975,질의요지,2,"건축물 증축 부분이 접도구역과 접도구역 외의 구역에 걸쳐있는 경우, 「도로법 시행령」 제39조제3항제2호에 따른 “증축되는 부분의 바닥면적의 합계”는 건축물 증축 부분 중 접도구역에 속한 부분만의 바닥면적 합계를 의미하는지 아니면 건축물 증축 부분 전체의 바닥면적 합계를 의미하는지?"
334975,회답,3,"건축물 증축 부분이 접도구역과 접도구역 외의 구역에 걸쳐있는 경우, 「도로법 시행령」 제39조제3항제2호에 따른 “증축되는 부분의 바닥면적의 합계”는 건축물 증축 부분 중 접도구역에 속한 부분만의 바닥면적 합계를 의미합니다."
334975,이유,4,"「도로법」 제40조제3항에서는 누구든지 “접도구역”에서는 같은 항 각 호의 행위를 해서는 안 된다고 규정하면서(본문)예외적으로 도로 구조의 파손, 미관의 훼손 또는 교통에 대한 위험을 가져오지 않는 범위에서 하는 행위로서 대통령령으로 정하는 행위는 허용하고 있는바(단서), 같은 항에 따라 행위제한이 적용되는 영역은 “접도구역”에 한정되는 것이 문언상 분명하므로, 그 위임에 따라 접도구역에서 예외적으로 허용되는 행위를 규정하고 있는 같은 법 시행령 제39조제3항제2호에서 ‘증축되는 부분의 바닥면적의 합계가 30제곱미터 이하’인지를 판단할 때에도 건축물 증축 부분 중 접도구역에 속한 부분만의 바닥면적을 대상으로 해야 할 것입니다."
334975,이유,5,"또한 「도로법」 제40조에서 접도구역을 지정하도록 한 취지는 도로 구조의 파손 방지, 미관의 훼손 또는 교통에 대한 위험 방지를 위한 것으로서, 고속교통으로 인한 위험방지 측면에서 완충역할을 할 수 있도록 일정한 범위의 구역을 설정하고, 도로 손괴를 예방하도록 하려는 것이므로1)1)2003.11.8."
334975,이유,6,의안번호 제162910호로 발의된 도로법 일부개정법률안에 대한 국회 건설교통위원회 심사보고서 참조
334975,이유,7,", 건축물 증축 부분이 접도구역 밖에 위치해 있다면 그 부분은 도로로부터 일정거리 이상 떨어져 있어 일응 도로교통과 관련한 위험으로부터 벗어났다고 볼 수 있을 것인데, 건축물 증축 부분의 일부가 접도구역에 속한다는 사정만으로 접도구역 외의 구역에 속하는 증축 부분까지 포함된 건축물 증축 부분 전체 바닥면적의 합계로 「도로법 시행령」 제39조제3항제2호에 따른 바닥면적 합계를 산정해야 한다고 보는 것은 도로교통과 관련한 안전을 확보하려는 접도구역 지정제도의 취지와 조화되지 않습니다."
334975,이유,8,아울러 국민의 권리를 제한하는 법규정은 가급적 엄격하게 해석해야 할 것인데2)2)법제처 2012.9.12.
334975,이유,9,회신 12-0442 해석례 참조
334975,이유,10,", 「도로법」 제40조제1항에 따라 토지가 접도구역으로 지정·고시되면 같은 조 제3항에 따라 토지의 형질 변경이나 건축행위가 금지되고 이에 따라 해당 토지의 소유자는 토지의 사용가치 및 교환가치가 하락하는 손실을 입게 된다는 점을 고려할 때3)3)대법원 2017.7.11."
334975,이유,11,선고 2017두40860 판결례 참조
334975,이유,12,", 만약 이 사안의 경우 「도로법 시행령」 제39조제3항제2호에 따른 “증축되는 부분의 바닥면적의 합계”를 접도구역 외의 구역에 속하는 증축 부분까지 포함된 건축물 증축 부분 전체의 바닥면적 합계를 의미한다고 해석한다면 접도구역 외의 구역에서 이루어지는 건축물 증축에 대한 새로운 규제를 신설하는 것과 실질적으로 같은 효과를 가져오게 된다는 점도 이 사안을 해석할 때 고려할 필요가 있습니다."
334975,이유,13,"따라서 건축물 증축 부분이 접도구역과 접도구역 외의 구역에 걸쳐있는 경우, 「도로법 시행령」 제39조제3항제2호에 따른 “증축되는 부분의 바닥면적의 합계”는 건축물 증축 부분 중 접도구역에 속한 부분만의 바닥면적 합계를 의미합니다."
334975,이유,14,도로법
334975,이유,15,"제40조(접도구역의 지정 및 관리)① 도로관리청은 도로 구조의 파손 방지, 미관의 훼손 또는 교통에 대한 위험 방지를 위하여 필요하면 소관 도로의 경계선에서 20미터(고속국도의 경우 50미터)를 초과하지 아니하는 범위에서 대통령령으로 정하는 바에 따라 접도구역을 지정할 수 있다.② (생  략)③ 누구든지 접도구역에서는 다음 각 호의 행위를 하여서는 아니 된다.다만, 도로 구조의 파손, 미관의 훼손 또는 교통에 대한 위험을 가져오지 아니하는 범위에서 하는 행위로서 대통령령으로 정하는 행위는 그러하지 아니하다.1.토지의 형질을 변경하는 행위"
334975,이유,16,"2.건축물, 그 밖의 공작물을 신축·개축 또는 증축하는 행위"
334975,이유,17,④ (생  략)
334975,이유,18,도로법 시행령
334975,이유,19,제39조(접도구역의 지정 등)①·② (생  략)③ 법 제40조제3항 각 호 외의 부분 단서에서 “대통령령으로 정하는 행위”란 다음 각 호의 어느 하나에 해당하는 행위를 말한다.1.다음 각 목의 어느 하나에 해당하는 건축물의 신축
334975,이유,20,가.연면적 10제곱미터 이하의 화장실
334975,이유,21,나.연면적 30제곱미터 이하의 축사
334975,이유,22,다.연면적 30제곱미터 이하의 농·어업용 창고
334975,이유,23,라.연면적 50제곱미터 이하의 퇴비사
334975,이유,24,2.증축되는 부분의 바닥면적의 합계가 30제곱미터 이하인 건축물의 증축
334975,이유,25,3.건축물의 개축·재축·이전(접도구역 밖에서 접도구역 안으로 이전하는 경우는 제외한다)또는 대수선
334975,이유,26,4.～ 13.(생  략)<관계 법령>
